,0
0.0,1.0
0.5,1.0000028404132106
1.0,0.9349700292774441
1.5,0.9063697094002671
2.0,1.0514439038725543
2.5,1.0769947352828755
3.0,0.9228346884718877
3.5,1.1241805076400815
4.0,1.0077312686334112
4.5,1.0064532166236995
5.0,1.0139787086697851
5.5,0.9788735729096234
6.0,1.0154020829990675
6.5,0.9842808373916403
7.0,0.9443759501887546
7.5,1.0053673943696835
8.0,0.9727494818925291
8.5,1.0131806312460812
9.0,1.0148978661695656
