,0
0.0,1.0
0.5,0.9999965778217489
1.0,1.030644075252749
1.5,1.0214970543602102
2.0,1.1346415697680214
2.5,1.0250996689919452
3.0,0.9144788116764107
3.5,1.0251669005511872
4.0,1.028930543576354
4.5,1.0001376984644759
5.0,1.0608437930568027
5.5,0.9261884198701875
6.0,0.9879373302328425
6.5,1.001623141592046
7.0,0.9911989534151243
7.5,1.0049039154410535
8.0,0.9724633967729276
8.5,1.0082752530061656
9.0,1.0134191590489086
