,0
0.0,1.0
0.5,1.0000002678651556
1.0,0.9978484341266212
1.5,1.0637097765420216
2.0,0.9560746125300165
2.5,1.1402706584949838
3.0,1.004194650086627
3.5,0.9044489077720117
4.0,0.9445200025698542
4.5,0.9362886850910427
5.0,1.0207161918226526
5.5,1.031614300501605
6.0,0.9824179980531946
6.5,0.9731431664313556
7.0,0.9713177817398891
7.5,1.0265548951936865
8.0,0.9523325682542956
8.5,0.9851729626110572
9.0,1.0147262930096248
