,0
0.0,1.0
0.5,0.9999993908460338
1.0,0.9399404203336479
1.5,0.947411736737674
2.0,0.968888043242391
2.5,0.9218512820644971
3.0,0.9260505555997753
3.5,0.9297380595826473
4.0,0.9223977073298163
4.5,0.9186757139128754
5.0,0.9222473040469665
5.5,0.9159818001625719
6.0,0.9216050136072516
6.5,0.9174262203126652
7.0,0.9174530740887844
7.5,0.9347387606810272
8.0,0.9252637249039799
8.5,0.9155712354959937
9.0,0.9169005684948409
9.5,0.9205689399540321
10.0,0.9170314623287383
