,0
0.0,1.0
0.5,0.9999948673625205
1.0,0.9999959989979671
1.5,0.9999966420024599
2.0,1.0024539380006048
2.5,1.0548789160395093
3.0,1.1055427428415778
3.5,1.0888852438921073
4.0,1.0771595407436896
4.5,1.0852443786495711
5.0,1.08701761239744
5.5,1.0870982812665586
6.0,1.0891219969748898
6.5,1.089385193662162
7.0,1.0885439634169887
7.5,1.088808340163129
8.0,1.089286744614118
8.5,1.089157037318332
9.0,1.0890686531754612
9.5,1.089165747803425
10.0,1.0891625849936462
