,0
0.0,1.0
0.5,0.9999948673625205
1.0,0.9999918692657297
1.5,0.9999887518585667
2.0,0.9652520318416904
2.5,0.9534721974110991
3.0,0.8918933243649958
3.5,0.9754573539590199
4.0,0.9764224400397693
4.5,0.9947309143541251
5.0,0.9882330097633747
5.5,1.0199455503327557
6.0,0.9930922344386809
6.5,1.0163266863040514
7.0,1.0412555391763452
7.5,1.03104335682017
8.0,0.985323939623413
8.5,1.01564923064675
9.0,1.0312162912738299
9.5,0.9923156004026749
10.0,1.0048601686948382
