0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,,,,,,,,,,,,,,,,,,
0.09051618725324447,0.7323965129074955,0.3769425910714312,,,,,,,,,,,,,,,,
0.12838156986009056,0.14506965354727097,0.10095684640474163,0.08818149273308638,0.0297012501511696,,,,,,,,,,,,,,
0.06826935655237677,0.1306601201748016,0.0800521411761572,0.05963473683726441,0.02585150628443145,0.0012430990306518412,0.004512436498761113,,,,,,,,,,,,
0.042376062533858234,0.07189929836231923,0.048838874763819616,0.042717735356221385,0.02041476957316461,0.007555123563317858,0.003320460138208218,0.002016948673131809,0.001384707833880895,,,,,,,,,,
0.028442326445310608,0.045310059807717844,0.03170669858652004,0.02985294909422435,0.016703572546339515,0.007447578160113858,0.004180812226011065,0.0015105351880751767,0.0011034493311303816,0.0004549693349929558,0.00019207262285765654,,,,,,,,
0.019285148862173442,0.03043837869718289,0.02095362307421336,0.02120248688786998,0.011963496839579464,0.007637997613223486,0.0038071737405473037,0.0018136576979675223,0.001113171337790771,0.0005020798782440193,0.00020703167082344165,6.031862579036327e-05,1.77855483905344e-05,,,,,,
0.013349785539322772,0.020265456320643364,0.013985222978856982,0.014677380650924374,0.008679081008400199,0.005988415563762367,0.0031855650413197545,0.0015499580834555165,0.0009309412956647184,0.0004629216560940492,0.0002040228250042356,6.875431030406039e-05,7.309462518225161e-06,1.2483285053219494e-05,6.441458409022055e-06,,,,
0.00900255169240066,0.013613662437750014,0.00933029460768056,0.010192805788424285,0.006121432077634828,0.004754119488502764,0.0025731325356854527,0.0014539026545759405,0.0008378658084654914,0.00040973338967405796,0.00021901815207507304,5.892189707994324e-05,1.7990898834030936e-05,7.235184577009406e-06,6.417121162600357e-06,3.0196278393534848e-06,1.4905394053158686e-06,,
0.006147999496868151,0.00912449927683719,0.006317713960223926,0.006984538017522302,0.004339657014273844,0.003537519221611401,0.0020121742683468177,0.001232873723540952,0.0007109509386276732,0.00037706489281925416,0.00020510737651455995,7.70478697884523e-05,3.3588816810235095e-05,5.9825115957903086e-06,6.365669019352214e-06,3.5432592453210194e-06,1.8358986157496155e-06,5.712080260742851e-07,2.518720016036565e-07
