0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,,,,,,,,,,,,,,,,,,
0.06453004838223758,0.49287901225273867,0.5081952078539167,,,,,,,,,,,,,,,,
0.10810494627145481,0.08196621915668201,0.09795959065297356,0.09937422396633483,0.1600546127530007,,,,,,,,,,,,,,
0.07391556726149405,0.09196352046466898,0.09948618595916295,0.0531951216025863,0.057064216809462595,0.04084865249891401,0.05422402531793448,,,,,,,,,,,,
0.05923737672441965,0.06206896366219589,0.06311124657592371,0.04810693305072273,0.056207304976294975,0.02324575495614664,0.028230367754551264,0.013377540060650166,0.018604704544907757,,,,,,,,,,
0.04562630186117512,0.0474822700525376,0.049554197359945124,0.036858282547730235,0.04068597727439873,0.024163925110329255,0.028232448124251765,0.009929368786018508,0.0123329725293779,0.004507480035230677,0.006334229706007181,,,,,,,,
0.03601462364523755,0.03653451863327649,0.0377883253551361,0.029507713665897394,0.03259669077980165,0.01946350474912553,0.022542946097754337,0.010911772510461203,0.013194593833304603,0.004100514802015665,0.0051430983510580555,0.0015382148170782189,0.002153737844372431,,,,,,
0.02840129978857366,0.028445225748075634,0.029771627414820312,0.023803327115418105,0.025913174965764323,0.016704994060717772,0.01886792092829159,0.00961391833601128,0.01138116753879235,0.0047274765743926155,0.005849902661693179,0.0016268522223785702,0.0020762459040592376,0.0005239600380815307,0.0007328382425325019,,,,
0.022725630647572877,0.02252824772122672,0.023507725057961924,0.01914463913254642,0.02076455856686719,0.013927806791291512,0.015659893503681403,0.008674997117157619,0.010062157690760383,0.0045188436643132,0.005431173921349897,0.0019959282602678686,0.0025000525947065175,0.000632091492322046,0.0008172972181589149,0.00017824799902062507,0.000249390514800032,,
0.018228581907846955,0.017934824776682966,0.01878891917813824,0.015526534216792221,0.01674445155783312,0.011653566241559003,0.012945438919548885,0.007578744643096235,0.00870320234033558,0.004270461735489529,0.005053678710647414,0.002038501335034102,0.002486945842647391,0.0008231718777277484,0.001040947309257338,0.00024204328760464924,0.00031575673702656406,6.064877515359751e-05,8.486385979482609e-05
