0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,,,,,,,,,,,,,,,,,,
0.05010180536685223,0.47758734671029324,0.5509441921388222,,,,,,,,,,,,,,,,
0.08307169964413967,0.08166899975186807,0.0956201439961235,0.16231370305486545,0.16690264665492174,,,,,,,,,,,,,,
0.03250467687471935,0.06715042958256844,0.08591021665793257,0.05454353101527364,0.05294040745519386,0.05035441721709837,0.060982109181623806,,,,,,,,,,,,
0.030605750202440808,0.023132790160881093,0.009117532353380588,0.04469528341886807,0.04357623442744007,0.022654779186915587,0.02127774278363652,0.017783669489827545,0.023128970686732184,,,,,,,,,,
0.019745207211606882,0.022237986405310647,0.02103106856900912,0.013663060415898117,0.010621543806894104,0.02070979343926997,0.02058392949504621,0.009266372944796092,0.009144552289569601,0.006630639398455428,0.008713099108869533,,,,,,,,
0.01042540277442975,0.01172843626617229,0.013247716658932526,0.01320516808254559,0.012197446441861772,0.0074767481303422,0.005431532487641789,0.008831114480342123,0.009367430366735766,0.003851530089286414,0.003978206660318557,0.0024944955325514047,0.0032681802376988505,,,,,,
0.00900927798389678,0.007803025555868781,0.00782643802903145,0.007037930943784341,0.008556881417566501,0.006841791677441812,0.006822146504267587,0.003519517880402938,0.0025463808600692116,0.0038465502165323704,0.004172159922222961,0.0015904251240479856,0.0017009129124369925,0.0009376179506024861,0.0012251126702885358,,,,
0.0030909416805479004,0.005381353097991226,0.006243247853944358,0.005015307070394381,0.00505034049864454,0.00415319922234973,0.004747387346642111,0.0032920793447079374,0.0033826812186448433,0.001559095725210003,0.0011959188235519363,0.0016711420681457879,0.0018228826907809488,0.0006525328271867949,0.000715234098867881,0.0003519014041390838,0.0004593633230979896,,
0.003911826879209826,0.00287639213096926,0.0024603281401500447,0.003527667216182335,0.003952504312979823,0.002867677445304599,0.0030502459652620648,0.002161689369479863,0.002483593655883832,0.0015572120373843026,0.0015987068765482841,0.0006982643186168213,0.0005593952367880379,0.0007132808114684396,0.0007849301278699242,0.0002664347116882017,0.00029699016342172674,0.00013198251530600476,0.00017227184593187516
