0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,,,,,,,,,,,,,,,,,,
0.09488664104583645,0.4360494273882272,0.5789945354661582,,,,,,,,,,,,,,,,
0.15739564609951842,0.13498451052674776,0.16309031305903807,0.1477548504489618,0.1929735595796644,,,,,,,,,,,,,,
0.10850346587067534,0.1431238001461259,0.18439154623194154,0.09066276349380746,0.12318356427048636,0.049227838299491095,0.06250366685117399,,,,,,,,,,,,
0.09450323320083882,0.10027424810479947,0.1312566227603084,0.09834776052634685,0.1300084384329256,0.04766645105157979,0.0637535489485664,0.015925923167335758,0.02033918068454717,,,,,,,,,,
0.08685254943551218,0.08503314613798647,0.11119770487356684,0.0820567832458691,0.1079283712925566,0.05577703370663088,0.07352745295759502,0.021409285588394358,0.028283297955815145,0.005199949567745679,0.0066449037043560125,,,,,,,,
0.07767495371348868,0.07483056688728475,0.0970209200710401,0.07278301543581527,0.09586974549903093,0.05390299695346826,0.07102630491507214,0.02801170571701932,0.03694052824315881,0.00886614777768861,0.011664364329641921,0.0017007845370234204,0.002167349442349045,,,,,,
0.07048976357766272,0.06646707163597151,0.08603825867711165,0.06542634530433361,0.08582879868259927,0.05152041760159673,0.06807470317384787,0.030794336469730343,0.04056865069995764,0.01304087650009228,0.01718347761127959,0.003511915460663527,0.004604485499420938,0.0005547388412935838,0.0007068531945703168,,,,
0.06368237526405471,0.05998471981342145,0.07754754868908817,0.05940771375433223,0.07771351890479482,0.04883318178054189,0.06433442804359138,0.0320378942020767,0.04233083309987064,0.01603072669293476,0.0210986635532625,0.005756133224074757,0.007572457962961284,0.001348821236061916,0.0017624992845196692,0.00018091170897702665,0.0002306272508465906,,
0.05784353139454133,0.05429918287747284,0.0700525569330659,0.05450070308563284,0.07115084767075387,0.046084954707779326,0.06059334429762657,0.03233858199213166,0.04267341641846389,0.018136446018887396,0.0239445356415314,0.007812302110391756,0.010273051092978418,0.0024419842019776494,0.003207731476035629,0.0005062295443389544,0.0006598171041551674,5.9004505178593625e-05,7.524580477203282e-05
