0,-1,1,-2,2,-3,3,-4,4,-5,5,-6,6,-7,7,-8,8,-9,9,-10,10,-11,11,-12,12,-13,13,-14,14,-15,15,-16,16,-17,17,-18,18,-19,19
(-0.00048069087808325436-0.0012002608505776516j),(-0.00010445131178536588-0.0002452448045680846j),(-0.00016476959813166686-0.00041514277902899335j),(0.00021107802720246246-0.0005218846338144553j),(-0.0009227723361049725-0.002417459509447797j),(4.815807537008016e-05-0.00013365917245265982j),(-8.283486072111928e-05-0.00040755499554975366j),(0.0004449517232957821-0.0003226964477436432j),(-0.0005434266608763914-0.002742436997495832j),(0.00014619242473741187-0.00011062094246718828j),(-0.00013049087375509514-3.801915899500679e-05j),(0.00029788508642583037-0.0001823382848736957j),(-0.0010426319259642927-0.00033981854352462996j),(0.0001490785904741588-9.573774834962166e-05j),(-0.00012908080267384588-4.057307931546888e-05j),(0.00011100596222402771-4.006575513967999e-05j),(-0.0011347236338410855-0.00040381805970137716j),(0.00011100596222402771-4.006575513967999e-05j),(0.0017914192729595354-0.0012659327513665321j),0j,(0.9842346262977723+0.01085530656123723j),,,,,,,,,,,,,,,,,,
(-0.00010458633066092353-0.00024386560085936222j),(0.00026853176536358866-0.000641214850969049j),(-0.0005642958882971038-0.0014299803769807417j),(5.0714297504669814e-05-0.0001309612339662855j),(-0.0001646955805665591-0.0004181200543739348j),(0.0005895446103766675-0.0004216964165518102j),(-0.0010550893363982486-0.0028166439970355246j),(0.0001464725462349803-0.0001101267533107016j),(-8.021692376757665e-05-0.0004102494132007603j),(0.0004444324776844547-0.00026840714397065974j),(-0.0005914984567587625-0.0031401203715211694j),(0.00014715212065429073-9.371641906538395e-05j),(-0.00013114211819396858-3.923565427459321e-05j),(0.00022149670881621943-7.934217305041832e-05j),(-0.0011482708994226534-0.0003983870581066751j),(0.00011205429311194657-4.3086561514663726e-05j),(-0.00012880908036693676-4.364745948502623e-05j),(8.340133558531438e-05+1.7776817992861272e-05j),(-0.001238210955876551-0.0004670795023738358j),(8.340133558531438e-05+1.7776817992861272e-05j),(0.0017677677629671083-0.0012635036926399743j),0j,(0.9824657633691354+0.01211961396077612j),,,,,,,,,,,,,,,,
(0.00032676218717007704-0.000756503796377891j),(5.056170320759609e-05-0.0001291871082638616j),(-0.0001037029252951082-0.00024466097025498476j),(0.0007371767528592162-0.0005174069489334566j),(-0.0006453517819990234-0.0016596112726985138j),(0.00014816847144246269-0.0001076972094189876j),(-0.00016340245368088265-0.0004190780971689323j),(0.0005875405878894558-0.00035269405418936564j),(-0.0011829121523221117-0.0032172661120782285j),(0.0001473481730349938-9.389229917728389e-05j),(-8.117018265630166e-05-0.0004116887907349052j),(0.00032834459063455965-0.00011660667920435332j),(-0.0006384856434838447-0.0035368410430957837j),(0.00010916223522258831-4.300877350931779e-05j),(-0.00013082665161553384-4.225179652201862e-05j),(0.0001664800908495169+3.5936786623975426e-05j),(-0.0012537361235190794-0.00046044227557528664j),(8.53350720072392e-05+1.565109390356955e-05j),(-0.00012857678622417987-4.415216374232185e-05j),(6.815544632265964e-05+4.9351122804517066e-05j),(-0.0013411607395172893-0.000531060601463255j),(6.815544632265964e-05+4.9351122804517066e-05j),(0.0017702851581054924-0.0012731530085615195j),0j,(0.9806943756875457+0.013393575142035227j),,,,,,,,,,,,,,
(5.200043033872725e-05-0.00012916304982743621j),(0.0008839891942477175-0.0006089082592388742j),(0.0003867767012434302-0.0008717202020137047j),(0.00014788318192891084-0.0001065759602213812j),(-0.00010267716771537485-0.00024394231847643644j),(0.000731540801491839-0.0004339674110131422j),(-0.0007232232833820692-0.0018886969918213937j),(0.000147521414553306-9.211018851460076e-05j),(-0.0001641646084599793-0.00041979269367908574j),(0.00043255234166829793-0.0001538115429966919j),(-0.0013086397267711692-0.0036168347716279397j),(0.00010913258005885992-4.3388714629787914e-05j),(-8.118433975404449e-05-0.00041431677489512915j),(0.0002455337712685753+5.4615062740468235e-05j),(-0.0006847459684239738-0.003935533755629179j),(8.242141521495213e-05+1.4879788294256603e-05j),(-0.00013054321623244853-4.2716250475300225e-05j),(0.00013604683172596953+9.878065714425358e-05j),(-0.0013586194650572294-0.0005231940225429972j),(7.03345718863543e-05+4.7988196629289736e-05j),(-0.00012970365496918802-4.530484675258897e-05j),(4.908282145965898e-05+5.3149819004578114e-05j),(-0.0014449897237141908-0.0005961027380349127j),(4.908282145965898e-05+5.3149819004578114e-05j),(0.001765711234278993-0.0012600447330082761j),0j,(0.9789275611561838+0.01465443514318864j),,,,,,,,,,,,
(0.0010313886404624776-0.0006999606385793962j),(0.00014898530544346858-0.00010633839549420918j),(5.29293500192828e-05-0.00012798026496590496j),(0.0008739684047802858-0.0005120764572538101j),(0.00044885497117734926-0.0009850355239341905j),(0.00014683239287562857-9.174171307783318e-05j),(-0.00010280600757470468-0.00024410262494281473j),(0.0005362419909879729-0.00018830188493760842j),(-0.0007996173930958588-0.002117300462864229j),(0.00010813634913273674-4.1960842760394936e-05j),(-0.00016403869725213128-0.0004210376046469732j),(0.00032268074708398104+7.18258779699039e-05j),(-0.0014329528329595233-0.004017175224297273j),(8.2473476987567e-05+1.4631668963439052e-05j),(-8.123701138174789e-05-0.00041475667832216657j),(0.00020061062338000483+0.0001476805554792165j),(-0.0007290358641098036-0.004333530131089778j),(6.822467472518085e-05+4.670431373939685e-05j),(-0.00013163128240462069-4.384335703515145e-05j),(9.788782040568241e-05+0.00010634011176777474j),(-0.0014643473977621294-0.0005869975187918291j),(5.09998220510785e-05+5.256917885405042e-05j),(-0.00012963131797220874-4.6148411814603854e-05j),(2.3356579655440554e-05+4.583345837064132e-05j),(-0.001548441954991348-0.0006619510700274874j),(2.3356579655440554e-05+4.583345837064132e-05j),(0.001756083894978793-0.0012616827810443371j),0j,(0.9771703721147118+0.01591693715857629j),,,,,,,,,,
(0.00014935037463547485-0.0001053608655840467j),(0.0010163649782845797-0.0005892800494649095j),(0.001179839303740182-0.0007886404611409522j),(0.00014727980721655084-9.12383725009609e-05j),(5.3097651753592586e-05-0.00012806614244898235j),(0.0006378400304528337-0.0002211820249948483j),(0.000511072864951743-0.0010978513205722406j),(0.00010722233463612787-4.205234525524611e-05j),(-0.00010211808178483087-0.00024433551119859765j),(0.00039873100608814354+9.11311682479957e-05j),(-0.0008743688931799843-0.002346048428930908j),(8.105998967834502e-05+1.570580844400651e-05j),(-0.00016415967922921908-0.0004210487700680547j),(0.00026390523343680633+0.00019439496314512629j),(-0.0015550635490619703-0.004416917131019629j),(6.857373125996367e-05+4.661377389282885e-05j),(-8.227027224273437e-05-0.00041568261962575507j),(0.0001443915565039553+0.00015813995328438964j),(-0.0007733913412224607-0.004730878428258728j),(4.98031089445597e-05+5.084204733107882e-05j),(-0.00013152593242202567-4.467635996266572e-05j),(4.647598483196456e-05+9.184433576661812e-05j),(-0.0015696707543811142-0.0006516070123086455j),(2.4832280805104506e-05+4.5985886818781815e-05j),(-0.00013022797719133478-4.612900484541715e-05j),(6.143696974351251e-07+3.8219269290047016e-05j),(-0.001652031855147064-0.0007277017686503j),(6.143696974351251e-07+3.8219269290047016e-05j),(0.0017582780510994405-0.0012563961846323857j),0j,(0.9754109911998231+0.017174153696965837j),,,,,,,,
(0.0011588809943850593-0.000664277949430743j),(0.00014694696818878396-9.048758987105988e-05j),(0.00014939251343033954-0.00010540897765076527j),(0.0007393244894102372-0.0002531954622826073j),(0.0013276148161076836-0.0008763932347065407j),(0.0001072582940471601-4.132983498048286e-05j),(5.389932463977624e-05-0.0001279880721650655j),(0.0004723946454512549+0.00011073225050942115j),(0.0005744804406721066-0.0012104467185015102j),(8.028526083989331e-05+1.5316884281789127e-05j),(-0.00010206616033730473-0.0002440659458989202j),(0.0003259254806798393+0.00024234077430491499j),(-0.0009478479081420761-0.0025742692297643236j),(6.717670492731065e-05+4.7156332407121834e-05j),(-0.00016468572802488956-0.00042151160374794585j),(0.00019038895983692933+0.0002077706997849548j),(-0.0016762964114259273-0.004815909029310893j),(5.04027289905951e-05+5.0876246630627236e-05j),(-8.229585784300287e-05-0.0004162792668800804j),(6.815703480222961e-05+0.0001359647038754868j),(-0.0008165160544619062-0.005127898608344759j),(2.4265465322727143e-05+4.4066731237342665e-05j),(-0.00013209419350104613-4.4648455210853594e-05j),(1.0730668265773147e-06+7.67438831487159e-05j),(-0.0016751090835190122-0.0007161211728327219j),(1.6429651055091383e-06+3.885763650399335e-05j),(-0.0001306723631117948-4.6661882202444315e-05j),(-1.2079861919635129e-05+3.0286286745578837e-05j),(-0.001755582722800409-0.0007938503999669771j),(-1.2079861919635129e-05+3.0286286745578837e-05j),(0.0017516768958391882-0.0012489715673475582j),0j,(0.9736582134275724+0.018423947126864636j),,,,,,
(0.00014683937161746852-9.040361092067465e-05j),(0.0008401785604143092-0.00028349978592897266j),(0.0013006338511147015-0.0007382757787301499j),(0.00010652970180199623-4.0784783991831186e-05j),(0.00014978524583438536-0.0001051633346076309j),(0.0005459045343185851+0.0001307407635572672j),(0.0014759180436247665-0.0009635106270237516j),(8.015332904321632e-05+1.6003173036390865e-05j),(5.391440354133424e-05-0.00012773722748523985j),(0.0003856849260170966+0.0002897487436100469j),(0.0006380569899267902-0.0013221568062574927j),(6.67375096739308e-05+4.6516832066965086e-05j),(-0.00010204975071697843-0.0002443079661833679j),(0.0002350895653310627+0.0002578810010869322j),(-0.0010205191114830805-0.0028022419200090043j),(4.911944777978355e-05+5.0902329725781924e-05j),(-0.00016464600895167407-0.00042166056665442523j),(9.015776316000234e-05+0.00017825077148672463j),(-0.0017960396718144365-0.005214446362919408j),(2.4965423294039115e-05+4.4267321455132405e-05j),(-8.281676448691e-05-0.0004161914284061813j),(7.422205726338006e-07+0.00011333355615422331j),(-0.0008588119072601014-0.005523373686357248j),(1.4641787525495892e-06+3.708314683852236e-05j),(-0.00013251980207860064-4.517461003629925e-05j),(-2.429139941448013e-05+6.092229054429717e-05j),(-0.0017804924440473259-0.0007810349509113383j),(-1.150614549445429e-05+3.108788394984553e-05j),(-0.00013072842607211635-4.663325820976693e-05j),(-1.596489125719282e-05+1.983822128004815e-05j),(-0.0018587030103999823-0.0008598982298822613j),(-1.596489125719282e-05+1.983822128004815e-05j),(0.0017501225796829774-0.0012470712309621775j),0j,(0.9719069918574352+0.01967183893070228j),,,,
(0.0009403763402353189-0.00031327784422608757j),(0.00010642386032123971-4.066134295555731e-05j),(0.00014680491725428576-8.994157820702124e-05j),(0.0006183022220020421+0.00015185665284286754j),(0.0014424944304974798-0.0008113502228592689j),(7.934222387448228e-05+1.6226212359220276e-05j),(0.00014956893766165979-0.00010494278449705464j),(0.00044514796758513583+0.00033713694925480993j),(0.0016237964252536635-0.0010493757813509767j),(6.64969223094897e-05+4.700447581087989e-05j),(5.4021662633274284e-05-0.0001279415003404136j),(0.0002780559549489807+0.0003069720879097068j),(0.0007016903817003155-0.0014337460210513894j),(4.9022819982879386e-05+5.0109691527938276e-05j),(-0.00010185485567838678-0.0002441803368505929j),(0.00011100440646446484+0.00022055844101407694j),(-0.0010922017370210042-0.0030297665369382774j),(2.3829123974841513e-05+4.398775133407685e-05j),(-0.0001649561855011933-0.00042152883488091257j),(1.3552763237064866e-06+0.000148475931180464j),(-0.0019144736009725895-0.0056117590527644335j),(2.1498593477218635e-06+3.750471909901817e-05j),(-8.316123604847695e-05-0.0004165191585907718j),(-3.678794954598387e-05+8.988163908371904e-05j),(-0.0009004313636168405-0.005917931248161541j),(-1.1420845293571385e-05+2.9640216257196698e-05j),(-0.0001325600224565359-4.5141769182982126e-05j),(-3.213126418199286e-05+4.002768460823899e-05j),(-0.0018854328543606376-0.0008458507119223017j),(-1.585635375864797e-05+2.057207860891293e-05j),(-0.00013111974384804863-4.664612326357054e-05j),(-1.555038035100379e-05+8.262553189694437e-06j),(-0.001961647626680621-0.0009259007619930817j),(-1.555038035100379e-05+8.262553189694437e-06j),(0.001749099821634267-0.0012397207236642983j),0j,(0.9701567958743761+0.020912378790732693j),,
(0.00010618531899022672-4.014012242876101e-05j),(0.0006900058694448612+0.00017289696072647222j),(0.0010404840508528954-0.0003421967914191988j),(7.928136956032588e-05+1.6237515696558797e-05j),(0.00014644041261522932-8.97226149443154e-05j),(0.0005033092641728938+0.0003850699508792846j),(0.0015837768026210855-0.0008832488862220492j),(6.57370145317051e-05+4.68493418192034e-05j),(0.0001494966831107394-0.00010497920739036542j),(0.00032067010964805637+0.0003558681866935186j),(0.0017711997196324415-0.0011348198860488081j),(4.8704460409706514e-05+5.043219230773911e-05j),(5.411127459062243e-05-0.00012776822057875456j),(0.00013079947375304728+0.00026157307454150114j),(0.0007655521002160638-0.0015446833089032095j),(2.402265116145607e-05+4.3196959354671494e-05j),(-0.00010199583043849872-0.00024408139575943035j),(1.1135127784118886e-06+0.0001834114395337884j),(-0.001163196205833523-0.0032566531608332443j),(1.2198683913538382e-06+3.7122399443144896e-05j),(-0.00016508630028829293-0.00042162034729564585j),(-4.8067184417866895e-05+0.00011780080742076578j),(-0.0020317976656364996-0.006008155736848724j),(-1.0817249826662104e-05+3.0278378185125218e-05j),(-8.318356972470457e-05-0.00041639949880318167j),(-4.8230520965925216e-05+5.8889213039236634e-05j),(-0.0009408073453376481-0.006311141528774451j),(-1.5620845476831764e-05+1.9445932928515356e-05j),(-0.00013293809049449905-4.514676914615293e-05j),(-3.1411339557855996e-05+1.687873841595214e-05j),(-0.0019901862225012164-0.0009106209622880839j),(-1.584518149881945e-05+8.821846178414226e-06j),(-0.0001311581912875908-4.6773040365724436e-05j),(-1.335949112837949e-05-1.2181878480671125e-06j),(-0.0020640943338485077-0.0009919483468869398j),(-1.335949112837949e-05-1.2181878480671125e-06j),(0.001745598060060897-0.0012355097816229078j),0j,(0.9684101033729382+0.022148705695788282j)
