0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,,,,,,,,,,,,,,,,,,
0.06416897246858984,0.633574511243766,0.4311633256852356,,,,,,,,,,,,,,,,
0.09280757926008934,0.10269174413780023,0.07670944340339972,0.1226437758040534,0.032099361719278754,,,,,,,,,,,,,,
0.10304881451475499,0.09434573219675933,0.06574145235445313,0.04492285500084581,0.024442247387951678,0.00794385072380616,0.01648585551159469,,,,,,,,,,,,
0.07329616757663023,0.08373071093671816,0.0691614370030238,0.03490361290571432,0.02013639201600993,0.008147027042610628,0.004373412789484033,0.005013800530356063,0.002384766383755283,,,,,,,,,,
0.046225358289907516,0.05483202025331509,0.04379562145580871,0.03083204115967327,0.01825291273564168,0.0075100006451822455,0.0037659098520421413,0.0027310364257773336,0.001466479519497983,0.00041214250054352183,0.0005444697334160603,,,,,,,,
0.03569651256137947,0.03990884177321539,0.031022230445170433,0.02303556482801715,0.01262571455838859,0.0062629553867718886,0.00203354642184612,0.0021410005778463538,0.0012693169913032553,0.0005505874131100371,0.00024332240461363735,0.00017508473063210302,0.00012646070107055594,,,,,,
0.0289399154204674,0.030510956105201447,0.024522919719591984,0.017657937758884742,0.01089965659732468,0.005617686644240155,0.0030553016952446295,0.001861057683481192,0.0017186093391054228,0.0005674943009809475,0.00031564746022778043,0.00011104306730997063,6.474444406076817e-05,2.8863627144991898e-05,1.9836077985710284e-05,,,,
0.020963851731398826,0.02303333672540059,0.018415481169133375,0.013984698187579626,0.00920693385854306,0.004969954438444729,0.0028118040858852015,0.0017856542270987682,0.0013064061452793911,0.0007204938641035723,0.00032666814778461404,0.00013031845181807425,6.300093511375446e-05,2.7531133425303905e-05,1.025148235328749e-05,5.717415145399495e-06,5.549774934661596e-06,,
0.015534904148994864,0.01701523416357701,0.013269890762236202,0.010618798509497691,0.006894354289862552,0.004219534034735321,0.00228357091674375,0.0015670482658523858,0.0010662056170942377,0.0006202667164369129,0.00030656141732409516,0.00012117218795614429,7.154543474996474e-05,3.154580668164334e-05,1.8089698956567116e-05,3.605959979271846e-06,2.583652854890187e-06,1.4486428380079034e-06,9.02264154687837e-07
