0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,,,,,,,,,,,,,,,,,,
0.028995696737734243,0.2642450342953098,0.7567012612094813,,,,,,,,,,,,,,,,
0.052118829169115206,0.035649721174748565,0.06669312443357867,0.16232400558109764,0.39772868424821417,,,,,,,,,,,,,,
0.0631825196957415,0.03508145037991015,0.07543453953768355,0.030283015088027918,0.06807102272400377,0.07556682117504014,0.22046357863413973,,,,,,,,,,,,
0.0669454447186364,0.03312474714186016,0.0713212962447337,0.030487331206170795,0.06753274258120284,0.022853264431264002,0.05419099175732623,0.04508239169707409,0.12073327179799952,,,,,,,,,,
0.0595836593234855,0.0315986239225688,0.06582674236466438,0.027890927960076233,0.06204953785748769,0.022572325400119376,0.053798055184097755,0.016138038842871356,0.03946169547819871,0.024683422315724263,0.06528945157373257,,,,,,,,
0.05256944251169755,0.026454074383743684,0.057418358849430425,0.02525116535390486,0.056888910390360446,0.0212436208522983,0.04908274428066184,0.016373847735880465,0.03895065431899897,0.010796290603243676,0.026342189355432824,0.012815405717801398,0.03567870059739856,,,,,,
0.04747421484964779,0.02273199066039763,0.05033176659123398,0.022086201069262457,0.04974947528858129,0.019559028337950684,0.045127936308416744,0.015218955370076639,0.03621883237540897,0.01086561088113431,0.026643096257275345,0.006733394253572709,0.01721260942986364,0.007266555613355573,0.019541794160711282,,,,
0.04339379297263921,0.020353089827522597,0.04484640707402973,0.01932775990841454,0.04363052682013473,0.017247566866352024,0.039945687132619555,0.01429733248858201,0.03374121963079072,0.010592009187398752,0.025614837055673342,0.007150849660446186,0.017943517631782438,0.004320249458256334,0.01097695913166199,0.00393282206831003,0.01061429320867658,,
0.03964366141042436,0.018441121551268733,0.040431211645672004,0.017245239595208482,0.03892002628092567,0.015353463546687582,0.03547035690666218,0.012979669194689167,0.03052951907016779,0.010158934202781179,0.02439585382561289,0.007211838009980018,0.017660456105492627,0.004696420088503187,0.011694292780392235,0.002669569259472069,0.00677726337527364,0.002120933786309291,0.005789224326553862
