0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,,,,,,,,,,,,,,,,,,
0.10747004687799526,0.38658557613995187,0.6591052100770339,,,,,,,,,,,,,,,,
0.19520103474597453,0.13669994484460912,0.228385726153341,0.17951393696385615,0.2314094522833849,,,,,,,,,,,,,,
0.18110953106912434,0.1663133747155459,0.26516124611924224,0.11390317422595636,0.1820626923255885,0.06159517175499157,0.08514915493334928,,,,,,,,,,,,
0.16597683326338528,0.14400703537648304,0.21718764224429563,0.12988168643803366,0.20009442596310792,0.06732247504798283,0.10046184278613177,0.022720131876236914,0.03243208062024245,,,,,,,,,,
0.16990397940652296,0.13442195952831834,0.2026480291990982,0.11956045197253017,0.1848711911605313,0.08074706386486281,0.12165951342509193,0.033780236770890676,0.04945850876388176,0.008717734469794038,0.011910164385987097,,,,,,,,
0.17197588238807718,0.1331080876078736,0.19657152963382207,0.11987278534338769,0.1830219854947961,0.08478684976740869,0.1295111168927273,0.045062225842546696,0.06718813187659078,0.01589526068062462,0.02311342657881047,0.0031904765054762184,0.004352110953722201,,,,,,
0.17557033507608122,0.1323060721496236,0.19351515406217043,0.11976394452777094,0.18031616664194727,0.09031190160077626,0.13740236628989336,0.05331658738965584,0.0805579238122249,0.02363640490542586,0.034972602231318796,0.007162036818614573,0.010287270673317039,0.0011628649413928638,0.0016216047561296086,,,,
0.18076345015890513,0.13406074648243382,0.1950984631368087,0.12110445985335118,0.18082424843037836,0.09406387018651881,0.1424007652508138,0.06076286847727886,0.09200670078122342,0.030946044012839458,0.0463904678148972,0.011822249216860639,0.017343047916006545,0.0031083662205347493,0.004434576813569286,0.0004343857883191705,0.0006018732990304764,,
0.1865257106196838,0.13705095516079152,0.1985677566708631,0.12412286722486597,0.18398676753814744,0.09834202734189591,0.1480381061788072,0.06689676410367988,0.10126688816802458,0.037812420709148004,0.056974003931161615,0.01694573508453359,0.025205691220490743,0.0056850918539769445,0.008283790409387643,0.001319534192332391,0.0018786222493519214,0.00016129243310106846,0.0002215619297068143
