0,-1,1,-2,2,-3,3,-4,4,-5,5,-6,6,-7,7,-8,8,-9,9,-10,10,-11,11,-12,12,-13,13,-14,14,-15,15,-16,16,-17,17,-18,18,-19,19
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14015508669546986,0.0,0.8612849616481066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016951007046716204,0.016951007046716204,0.14015508669546986,0.0,0.8612849616481066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016980090720456083,0.016951007046716204,0.036241397329192,0.016951007046716204,0.11386821778811647,0.0,0.7485184781608906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03557801292444901,0.015828970137169766,0.020094860616313253,0.034862779184159566,0.05473461450875985,0.034862779184159566,0.10914682631271388,0.0,0.6394098082753692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01744292984381412,0.06113106197028619,0.052584956314652334,0.03950945417834298,0.01647940409582397,0.027582816236849897,0.06649798646906994,0.027582816236849897,0.08874128155997828,0.0,0.5506853057772431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07966970106019237,0.03929397077096489,0.013722596905719869,0.04621436874910579,0.06265814013010226,0.03365442448666087,0.012277536074132933,0.018205891077845798,0.07744013280265143,0.018205891077845798,0.07763231510718935,0.0,0.4731297108025606,,,,,,,,,,,,,,,,,,,,,,,,,,
0.034024287777085334,0.05917631395029978,0.08938616430755071,0.03567924271771987,0.009766242201536305,0.030548982505344813,0.07271914770801151,0.026879512129017742,0.009272083113284785,0.017135218210344694,0.08288013026495941,0.017135218210344694,0.0642568984972237,0.0,0.40890775995980433,,,,,,,,,,,,,,,,,,,,,,,,
0.06782725772168992,0.03215587989894504,0.03185173657279367,0.04229474528729178,0.09442285335948972,0.03335049713937294,0.008651628759589856,0.02869659341549941,0.0778099916141183,0.024988742927589208,0.008764435111074394,0.014859504870762026,0.08583165769230935,0.014859504870762026,0.05510492017147861,0.0,0.3538922383398339,,,,,,,,,,,,,,,,,,,,,,
0.032889292271816736,0.05447838185063788,0.07309820801687347,0.03185895617072106,0.029495590847330274,0.04043359388446773,0.09533292690964651,0.030322686923015905,0.009658035848432932,0.0239398166731877,0.08095852693185382,0.01968503439138541,0.009222898746928963,0.009593624391975579,0.08563114109212708,0.009593624391975579,0.04690735204618684,0.0,0.30701579367652265,,,,,,,,,,,,,,,,,,,,
