0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,,,,,,,,,,,,,,,,,,
0.07186762894088872,0.6256622509697432,0.381014678138798,,,,,,,,,,,,,,,,
0.10051110902997587,0.12749066435478743,0.07944690946920317,0.11902090114212857,0.07570558537229086,,,,,,,,,,,,,,
0.040517923094294174,0.1094460109143836,0.07143550723037048,0.05570868400470266,0.039218945478459756,0.02362699969607997,0.017821815197544857,,,,,,,,,,,,
0.027553776680932517,0.051991506841902506,0.03454972664467641,0.04504205533795356,0.029895841615559363,0.017302331815879618,0.012165793597063337,0.004600434403064582,0.004086926562645969,,,,,,,,,,
0.015821694370742056,0.03241475798113311,0.021599744781248875,0.02663503289158135,0.018090851535311335,0.014704756685288402,0.010565217981432555,0.004825616891374612,0.0034701534280575223,0.0009837053430170185,0.0008705931047535345,,,,,,,,
0.009797820030758308,0.01884297268610336,0.012725510375551911,0.017486251804135867,0.01178201672512818,0.010678983271992341,0.007293301277607289,0.004474878553794133,0.0033165337970437847,0.0012455877511080033,0.0009545565558258743,0.00023271128579611383,0.00018073298962766943,,,,,,
0.005991429397139529,0.011456385478327705,0.0076945018975250875,0.010877260847016698,0.0073508941197021355,0.007510490353521011,0.005205594646022504,0.003717491639387487,0.0026133648609858733,0.0013135420795129878,0.0009684843789991676,0.00031093709817699416,0.00025087877756072485,5.250462734215694e-05,3.853448386787744e-05,,,,
0.0037147424084762342,0.006970048060058704,0.00472400125784173,0.00688910515629498,0.004663226012938749,0.0051061612953234945,0.003483608225530318,0.002852709217169551,0.002003644694125339,0.001190034136292502,0.0008649051408344043,0.00036893084957026386,0.00027246935838968377,7.811536648980875e-05,6.304964534870388e-05,1.0904337481399435e-05,8.38501850486237e-06,,
0.0023176821682018146,0.004297049848598898,0.002903743593482047,0.004330048302695619,0.002929194044243687,0.0034157988461087064,0.00233998771614707,0.0020906345058358117,0.0014538695184476964,0.000996220104323566,0.0007067114064019392,0.00036273966204278816,0.0002684508011523459,9.922373398206226e-05,7.48170832144049e-05,1.9582619746843464e-05,1.5435809055804553e-05,2.210712152937758e-06,1.8026132895609378e-06
