0,-1,1,-2,2,-3,3,-4,4,-5,5,-6,6,-7,7,-8,8,-9,9,-10,10,-11,11,-12,12,-13,13,-14,14,-15,15,-16,16,-17,17,-18,18,-19,19
(0.054283326096179245+0.0008017654958313912j),(0.025981637539454133+0.001358357234164513j),(0.022683277953588567-0.008931995116526236j),(0.04387147131630916+0.01314102556184399j),(0.06191288385080742-0.026490272250425412j),(0.021984479500232475+0.008361061845774474j),(0.017407217197127473-0.013744462080512615j),(0.028675613916031337+0.012176812740649629j),(0.0760770821901466-0.04234268346653136j),(0.017583207375762678+0.008756080020212467j),(0.006544670222016952-0.0025198621878649804j),(0.014482179567325107+0.00734663092267972j),(0.06646889162166007-0.016534057856458752j),(0.010507290688352081+0.007069248338262008j),(0.005956750670509948-0.0032923210358323644j),(0.0048401803495118625+0.0035606386868364645j),(0.06228631016652814-0.027034794366334238j),(0.0048401803495118625+0.0035606386868364645j),(0.04179489063785923-0.0016245193121388925j),0j,(0.3403044170759898-0.0009622633382588928j),,,,,,,,,,,,,,,,,,
(0.024887266455358666+0.0002928800491416581j),(0.051807520672616535+0.010608868197457202j),(0.06154359284483053-0.0016247608417696026j),(0.02263062741997135+0.005562555285525721j),(0.021933426795713737-0.009688481031630577j),(0.03750510448019768+0.010420374060278976j),(0.06701760487652858-0.02684677406485111j),(0.016353290792603285+0.007112814669917886j),(0.016496755064363215-0.012582783570547252j),(0.021494569242455682+0.005993435015246593j),(0.07902868877054987-0.041533814797953955j),(0.012290774677876828+0.005911523328831347j),(0.007020598114940759-0.0030310037269802304j),(0.009430454573774439+0.003525981060723885j),(0.06660911433484458-0.017604615432043117j),(0.007028657743807797+0.004291394176483112j),(0.006198656957519203-0.003565626619666967j),(0.0028752250266319583+0.0022197122697304554j),(0.06066063327607736-0.027147006044965238j),(0.0028752250266319583+0.0022197122697304554j),(0.037469833177959065-0.0009257346605758758j),0j,(0.3028340291230721-3.68027502544617e-05j),,,,,,,,,,,,,,,,
(0.05807783373773601+0.007206686208476188j),(0.0218080648441475+0.004231396491035609j),(0.02404646486580825-0.0015325140439179364j),(0.04365338671551163+0.007787268966697967j),(0.06657793793416623-0.0041924146146821075j),(0.016900245936363623+0.004828933500931082j),(0.020434100514511812-0.009194033847093065j),(0.02898527376589164+0.004445458450619452j),(0.07089895064245338-0.027472884576714717j),(0.011770778408017492+0.004100345786710006j),(0.015771072715464674-0.011952011006225336j),(0.015652014682293495+0.0017765701000654211j),(0.08092146550400778-0.04076889629313423j),(0.009210716772337294+0.0032810668369443957j),(0.007012987558495446-0.003129088343038079j),(0.00682462660577305+0.0016205341704761836j),(0.06587678109567496-0.018163733622219173j),(0.005348616188520095+0.002443403363174771j),(0.006103407038286388-0.003866830837178577j),(0.002400621318114432+0.0012984569381173736j),(0.05873926503841935-0.026730528475013917j),(0.002400621318114432+0.0012984569381173736j),(0.03327242371523619-0.000806023189088621j),0j,(0.2695611212246534+0.0007689761864779639j),,,,,,,,,,,,,,
(0.021280352290219143+0.0024264957928554123j),(0.04906717381672425+0.004973883653742284j),(0.06229803653277994+0.004056395770995764j),(0.016621334280184377+0.0038046958139214657j),(0.022609992943571355-0.0020635383542780593j),(0.034560528421497115+0.002226140323261789j),(0.07017080912985164-0.006820100212784379j),(0.012754305089945153+0.002294355934824973j),(0.01917721119913301-0.00915133166043815j),(0.022800805729115584+0.0005461217047484818j),(0.07340914751216206-0.027986211538616454j),(0.009753459126219772+0.0015224624651451741j),(0.015024415975221462-0.010822844707019356j),(0.012932006937506998+2.5875182517635773e-05j),(0.08167690567800273-0.04006331766840851j),(0.008168166522085948+0.0015050769450834604j),(0.006860352908946672-0.0032854496042427j),(0.006300475053550486+0.000649708291516638j),(0.06461306401067492-0.01836105325513991j),(0.00496626029350759+0.0013143791231799908j),(0.005910502307340028-0.00382530742288373j),(0.00256768957404253+0.0004794080123895561j),(0.056563282693784536-0.025952172966312095j),(0.00256768957404253+0.0004794080123895561j),(0.029777529608280912-0.0005733173159715569j),0j,(0.2397831687113964+0.0013420711842931318j),,,,,,,,,,,,
(0.053211694198760616+0.0024943556593607736j),(0.016651724898195906+0.002512166199622414j),(0.020491408596787837+0.0015735279952213946j),(0.04012088034265319+5.8185898599898206e-05j),(0.06563931412751031+0.0010535391074777956j),(0.013074116775203802+0.0015601263486229307j),(0.021282471015781974-0.0028588006203352926j),(0.02856888018629217-0.0014584275295740634j),(0.07232907935635312-0.008882237071721389j),(0.011152817806443139+3.496366826935103e-05j),(0.018050984037986464-0.008476424518291992j),(0.019872139042867356-0.0009610178191530309j),(0.07483902138547516-0.028516089676264744j),(0.009450953922338653+0.0001256991078840129j),(0.014319040449279993-0.010073435647694081j),(0.01218294832438036-0.0005126171351835576j),(0.0814167795541984-0.039257872099233634j),(0.007924883316833924+0.000627855130734887j),(0.006688935609719836-0.0031368458726729435j),(0.006398071782076091-1.637938257550091e-05j),(0.06289331348716118-0.018317855461111414j),(0.004953428868754769+0.0006702892020750155j),(0.005611629904725012-0.0037518472424350998j),(0.0026793779965296888-0.00013078239311439734j),(0.054261099181942565-0.02498119524289932j),(0.0026793779965296888-0.00013078239311439734j),(0.026443958208183863-0.0004697240194376762j),0j,(0.21333883610398388+0.001811593465540934j),,,,,,,,,,
(0.016655915744778725+0.0017987106310035795j),(0.044831695691812265-0.0019204497899799895j),(0.0570817560361899+3.8445938529568896e-05j),(0.013556995697832502+0.0006993911983233915j),(0.0197302356514215+0.0005324254726209556j),(0.03445150977736184-0.0034044455793250192j),(0.0679865057520891-0.001399682213668616j),(0.01185630798917049-0.0004439316152566279j),(0.02011284184639296-0.0030510716196015613j),(0.02564876007220901-0.0027522176962332654j),(0.07366324880541555-0.010730259428478923j),(0.010960827716432675-0.0009539638157612069j),(0.016994766244263236-0.008105452553638289j),(0.01853135473366169-0.001133540930894241j),(0.07529856470126021-0.02876798080699629j),(0.009489415247675851-7.388171709061408e-05j),(0.013741780840063004-0.009217168929550264j),(0.01164575231159757-0.0005906349035742184j),(0.08027869003149558-0.03835542481592289j),(0.00756466066461592+0.000499059573589864j),(0.006455463291242052-0.003049151252254626j),(0.006164813013198455-0.0003912504039049183j),(0.06086852970727772-0.018088638125256233j),(0.004756315851497005+0.00040118868993756294j),(0.0053860760924673515-0.0035376822441401715j),(0.002556310453437167-0.00039565434041246347j),(0.051819606429465814-0.023894850233788536j),(0.002556310453437167-0.00039565434041246347j),(0.02358564603477256-0.00036561287743950774j),0j,(0.18975285788352458+0.0021770230537740726j),,,,,,,,
(0.04940663515731244-0.003986707342835021j),(0.014097839882988808+0.00021815704203236136j),(0.01661831933240834+0.0009217988509881312j),(0.03954645943724777-0.005184185606803525j),(0.06027732749890913-0.002180356623828557j),(0.012549820989608156-0.000997841576228788j),(0.019103455297506837-0.00014513622524269003j),(0.031452308119520704-0.004449592782270361j),(0.06980742267963719-0.0037565657179100408j),(0.011849221119558143-0.0011351245304794385j),(0.018952320042872443-0.0033512520587637208j),(0.023912107821441528-0.002440731316676597j),(0.07429055281030372-0.012152682605488643j),(0.010901691183987107-0.0006609104782140717j),(0.016134123021014787-0.007600198570059692j),(0.017144271637735332-0.0007369056294522975j),(0.07499501592647452-0.028901251056649428j),(0.009110481112463886+0.00047135724861074765j),(0.013083501437006026-0.00858813443437626j),(0.010526215799747786-0.0004146262914599458j),(0.07847445747110669-0.0372605130771818j),(0.006836989902441947+0.0007716074296839009j),(0.006283419947611977-0.0028758105231498103j),(0.00549061813056384-0.00043058233424526763j),(0.0585689955761842-0.017735150354680217j),(0.004288641259347476+0.000372874193401148j),(0.005120876456186205-0.0033318779938163543j),(0.002303924317873675-0.0003840328092564243j),(0.049301146587995476-0.022751864127620237j),(0.002303924317873675-0.0003840328092564243j),(0.020950358321219827-0.00026716862093402417j),0j,(0.16880220361929488+0.0024440268699143152j),,,,,,
(0.014518580831570907-0.00038342850235350575j),(0.04443176503422375-0.007005393657701987j),(0.05336962567296903-0.005941730420710042j),(0.013339441180776625-0.001280422441030905j),(0.016661875234032994+0.00017055876014792008j),(0.036550236141201044-0.005927464755719643j),(0.06301581476126904-0.004507239210188827j),(0.012618424427181226-0.0014630711348569171j),(0.01837630997460874-0.0008429600924132418j),(0.02935088322521794-0.0036728068520631295j),(0.07106201856470873-0.005831562912443443j),(0.011876520566999654-0.0006192172542453076j),(0.017977691513791628-0.003490903917617756j),(0.021965573267321795-0.0014569998399908163j),(0.07437262572691315-0.013455572665261652j),(0.010359090712067939+0.00024575160598266146j),(0.01523086963557696-0.007239333909074029j),(0.01518787902224759-0.00022523377386096462j),(0.07409195993458997-0.028803993560596302j),(0.008207842150884648+0.0011380364214251593j),(0.012479916025685815-0.007984573881428198j),(0.008952927984632795-0.0001416449557113666j),(0.07615080011221492-0.03601944271927269j),(0.005857699658050046+0.0010488132016774905j),(0.006046343554421151-0.002747505112072546j),(0.004641742102775438-0.00028965898163908863j),(0.05609722432118788-0.01727569225036902j),(0.003677003752806648+0.0004119080421524828j),(0.004911973401297769-0.0031119671869256713j),(0.0020264091892664127-0.0002796543463808501j),(0.04671171528158631-0.021568928808411093j),(0.0020264091892664127-0.0002796543463808501j),(0.01865177591452421-0.0001953822933398277j),0j,(0.15015016417976745+0.002639261146882374j),,,,
(0.048765517387852696-0.008677480944878095j),(0.01393492711492657-0.0016608953232679347j),(0.01497749459731402-0.0009828047438292555j),(0.04143447403904005-0.007438532683589325j),(0.05684097404302447-0.00801176231172263j),(0.01350920787988373-0.0016495871975613506j),(0.016509219312390973-0.000579094462655743j),(0.03427769603821113-0.0047427545283056805j),(0.06516040308248558-0.006707003211790203j),(0.012672377541650466-0.0008436844287019624j),(0.017723713770388186-0.0014430175651818217j),(0.02698322610236778-0.002256068051359325j),(0.0717938555793577-0.007848436546821219j),(0.011349737783688571+0.000319561503141405j),(0.016980882583296702-0.0036285598809715704j),(0.01946656721717084-0.0005622105176564664j),(0.07398583046617457-0.014558830784211389j),(0.009285900698113775+0.0010288866743717374j),(0.014418914752693822-0.00688200238138354j),(0.012907494305125269+9.271249838546264e-05j),(0.07268817209313894-0.02857980741459682j),(0.00699240991912013+0.0014953374042051665j),(0.011795308294297195-0.007460638324968399j),(0.007327087633631238+2.2906941303359464e-05j),(0.07348167826393918-0.03463572161139803j),(0.004816060885231694+0.0011022316325036954j),(0.00583351202147125-0.0026139068524543784j),(0.0038366917020204805-0.0001809806918071971j),(0.05348545040175228-0.016732822752009827j),(0.0030558258449490776+0.0003945131413929258j),(0.004671096880832732-0.002906934552009539j),(0.0017485461793341696-0.00021370917050506506j),(0.04410317044913471-0.020371225592380682j),(0.0017485461793341696-0.00021370917050506506j),(0.016579423796462437-0.00011670425433073727j),0j,(0.13357050584924776+0.0027558332010454946j),,
(0.014538059543290965-0.0020967915477009182j),(0.0458964786083974-0.008835171041054093j),(0.05263090193603819-0.01041231659356319j),(0.014138739765306083-0.0019422222664305605j),(0.015197199428346244-0.0015628232983999333j),(0.03904562377120378-0.005980806870325231j),(0.05972707939443545-0.009974676075969179j),(0.013588955086113385-0.0010630546078332908j),(0.016314605343804595-0.0013099717376447262j),(0.03167548901736256-0.003047097815858358j),(0.06671104997079018-0.008861916768193204j),(0.012138042844106887+7.652279448167376e-05j),(0.01698756546035269-0.0019479921189941112j),(0.024064367953979076-0.0011723242397360235j),(0.07203835703939888-0.009689263554143665j),(0.01024393207162813+0.0009863556064714457j),(0.01607785133819012-0.003732166468612015j),(0.016695689362908106-0.0001460167304422724j),(0.07314265920099013-0.01556792771165879j),(0.007933090289514458+0.001333545414489895j),(0.013577152910696992-0.006553093035723407j),(0.010714152237786679+9.04182543327614e-05j),(0.070909330125383-0.028204668641423288j),(0.0057476193712369455+0.001453012104221402j),(0.011135506720562209-0.006964960937754699j),(0.005919220976441958-2.5993100405365307e-05j),(0.07056099852519293-0.03316284875301102j),(0.0038687933693007525+0.000927871886974952j),(0.005570187600949759-0.0024895942561837j),(0.0031497024320497518-0.0001990780615565195j),(0.050808022093161376-0.01612571087542767j),(0.0025056372282239643+0.00029218255374303384j),(0.004449145657168628-0.0027185368393814737j),(0.0014687064431876942-0.00021174741776238328j),(0.041497910733641584-0.019163606636104447j),(0.0014687064431876942-0.00021174741776238328j),(0.014752003673704717-6.43848776642321e-05j),0j,(0.11881829362799846+0.002820099919237696j)
