0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,,,,,,,,,,,,,,,,,,
0.06571258990932498,0.42959336018590677,0.6223782117335003,,,,,,,,,,,,,,,,
0.10052680298580471,0.11280616533599218,0.11054888128990438,0.16168600953050707,0.28388628746107286,,,,,,,,,,,,,,
0.06851820271919294,0.10614171117099179,0.1205532438397662,0.07644490131511009,0.0983380104026966,0.0761114084578022,0.12916141170569637,,,,,,,,,,,,
0.04964915149361081,0.06476351355463882,0.07526293290635593,0.07299128570379186,0.09655604077513204,0.04582124748702883,0.06713452336832322,0.03475014087162347,0.05903351395645724,,,,,,,,,,
0.0377983031037757,0.04545096604628975,0.0507351848322403,0.049192997249035426,0.06219554810033161,0.046074179226737795,0.06574875955460749,0.026326902787415885,0.041099779954494806,0.01587285769313177,0.026969867035376655,,,,,,,,
0.030028129068751346,0.03427074318952594,0.03693175699281529,0.03697318002813216,0.043744853521127315,0.03452181059135276,0.04537090979693912,0.02788093976376838,0.04106746395668994,0.01462813376282125,0.023577101076981057,0.007252076381770845,0.012321757834619397,,,,,,
0.024250060025383165,0.026492495705639177,0.028470221790425996,0.028094303800634175,0.03218501829536657,0.027291874590223728,0.034117765129868874,0.022655225912366735,0.03087732407809487,0.01621890370998776,0.02439867189467806,0.007910013541702196,0.012973815112218949,0.0033132538996914354,0.005629453340366119,,,,
0.019512077502200718,0.02073554022135098,0.022551304656150385,0.02158436451563052,0.02450353221300023,0.02116443826332472,0.02576628477054598,0.01884560695886338,0.02476223145983651,0.014219166448197413,0.02002756866011021,0.009175076182763071,0.014022568088746646,0.004184353092533812,0.006935818642967596,0.001513729444225143,0.0025719333314233915,,
0.01561392848005333,0.016395724909215686,0.01802838665770354,0.01693987185550572,0.01919017557165029,0.016527690851222743,0.01969067534147414,0.015127875893714606,0.01928960162426056,0.012443426565805382,0.01698017860607727,0.00863802116824889,0.01250474048326508,0.005081879500703496,0.007867833985062156,0.002175317659183816,0.003630177145184356,0.0006915789339981205,0.0011750414914159025
