1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000007285266390e+00,-1.261037498543635921e-08,4.627404961757818614e-07,-3.809046262025761632e-07,2.743792214256814161e-07,9.613300133851691088e-07,1.906192494669836612e-07,-5.968589474860008277e-07,7.421407159982050877e-07,1.115276771396027136e-06,6.052624619128831300e-07,3.680869911282785866e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.839635629398585205e-09,-3.017594142706055167e-06,-6.939902697396384925e-07,1.351110115759426474e-06,1.620991240620641705e-01,3.515792009980683308e-01,4.213785665610257913e-01,-5.691642495932666690e-02,5.721543019773640132e-02,-6.401866424563310010e-02,5.655431168492165428e-01,-5.848982811789297243e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.415130084424145747e-09,-3.223373085446171652e-06,1.503858928959881026e-06,-3.860831604678575913e-07,7.090072267108354920e-02,-5.920495777765668460e-02,5.771655852123398489e-01,-5.724204303597504317e-01,2.801087876559477108e-01,-1.960384269976757909e-01,-4.584907858849917445e-02,4.600970466471429599e-01
0.000000000000000000e+00,9.999999134446815319e-01,5.800554368749228653e-08,3.332629238068205574e-07,0.000000000000000000e+00,6.037090436476795279e-07,3.488267436617008396e-07,3.582683586876572568e-07,0.000000000000000000e+00,7.061491513626521777e-08,2.749093580676697981e-07,2.292624421454134221e-07,0.000000000000000000e+00,9.403200106890959270e-08,-8.580491162270070070e-07,1.065982019566867759e-07
0.000000000000000000e+00,-6.829802381916386715e-08,-3.326241245448872962e-07,-3.358487281815470312e-07,-3.372832079436580718e-08,7.712796565318862096e-03,4.340137757808039121e-01,8.750955108747300315e-01,1.743310945678098259e-06,8.169016298424473799e-02,4.583545317482261988e-02,9.241851130731477959e-02,1.396893263502182053e-06,1.047566819231548763e-01,5.876086480874721102e-02,1.184837224543314887e-01
0.000000000000000000e+00,-2.085284686193512750e-08,1.154764909509318388e-06,1.608536970846401057e-06,-6.972129425976441194e-08,-7.841164547454942957e-02,-4.399709904206233063e-02,-8.870788777394528202e-02,2.490359004801867004e-01,-1.354095205837174687e-01,3.479545052266381777e-01,3.423821519337046093e-02,-6.245850773848072857e-01,5.900089342281702454e-01,8.377485940871406966e-02,1.902963589316526427e-01
0.000000000000000000e+00,5.376411583210983259e-08,-1.018564917579280306e-06,5.212319226831966052e-08,-2.485154174626159209e-08,-1.072333962118953571e-01,-6.014853566463798651e-02,-1.212850435040793706e-01,-6.193910337024053359e-01,5.874518882835978451e-01,9.992181103472809467e-02,2.033629329306536893e-01,-8.121361307425864484e-02,5.278484864268764842e-02,1.737732780911428465e-01,3.879539775245356981e-01
0.000000000000000000e+00,-9.123804674740797030e-08,7.081411713359636595e-01,5.210651667524937025e-01,0.000000000000000000e+00,3.413380000811814465e-07,-4.268587064326825886e-01,2.117063401647938936e-01,0.000000000000000000e+00,2.792143252639383778e-06,-2.102621170812679488e-07,1.739848201263541958e-07,0.000000000000000000e+00,-1.321970626404020494e-06,-1.553331180735265725e-06,1.449075456019130593e-06
0.000000000000000000e+00,-7.888679249417660740e-08,-4.268588513811126250e-01,2.117053338904827942e-01,-1.333692637341137964e-08,7.705639979228039449e-01,-3.758528896483656623e-01,1.489221091850174705e-01,1.224687110609298475e-06,4.794567277678222356e-02,2.688959246648664481e-02,5.422153167198774659e-02,2.619945091314985174e-06,6.145227594600326942e-02,3.447796953932489444e-02,6.952232364016891486e-02
0.000000000000000000e+00,2.225614084614700955e-09,6.250339074641415672e-07,-2.852128258102565516e-07,1.817248410698578445e-08,-4.602136980815324518e-02,-2.580861531569929659e-02,-5.204689898172467494e-02,5.456700676813553974e-01,4.440460924582552704e-01,-4.995643614566546153e-01,-2.446038679465366295e-01,1.043477738258877102e-01,1.382965872117590811e-01,2.464009119707766815e-01,3.153597335676077140e-01
0.000000000000000000e+00,-6.394607133155475684e-08,1.474616056991020547e-06,-2.362564372968783297e-08,-4.414162049974111126e-08,-6.290607220106191055e-02,-3.529219770202431106e-02,-7.116611550659134033e-02,1.402468855194283215e-01,1.686432865342857024e-01,2.198294964222879955e-01,3.054107834565107926e-01,6.143051722126161573e-01,5.365231552123354009e-01,-3.590072571294076198e-01,-7.686796438707402257e-02
0.000000000000000000e+00,-1.948701828036318417e-08,-1.747776259334569149e-01,7.831837238058425577e-01,0.000000000000000000e+00,5.209936235634669848e-07,5.345851051442327417e-01,-2.651330476716725060e-01,0.000000000000000000e+00,-1.596666505705863727e-06,-4.639453300914881566e-07,-6.687339569186396142e-07,0.000000000000000000e+00,5.944912804221712887e-07,8.893091719215978111e-07,-2.966329912792256556e-06
0.000000000000000000e+00,-2.653082146430892887e-08,5.345852185438965121e-01,-2.651332453924692967e-01,-6.186659085240806187e-08,6.152856573831805287e-01,4.401058608988656085e-01,-2.482069464465998243e-01,-1.509667291376745179e-06,3.828048178966775295e-02,2.147099400614990716e-02,4.329348608913051455e-02,-1.753873258933216678e-06,4.906851085938534335e-02,2.753080236344583251e-02,5.550909649836956866e-02
0.000000000000000000e+00,-4.977999667627688720e-08,6.409224975364088690e-08,9.430518239904227736e-07,4.027199253504587982e-08,-3.674273296373736786e-02,-2.060682232920163504e-02,-4.155684670297737915e-02,4.480363876690887648e-01,9.588717749553192504e-02,2.311058556558152899e-01,6.188543267067976306e-01,-9.457640611394864394e-02,-5.203214088921565006e-01,-8.829907134409442637e-02,2.504029986251906648e-01
0.000000000000000000e+00,-4.508196860063418237e-08,2.025784386215734263e-06,1.304796600972717111e-06,7.005272699436860172e-09,-5.022736413054020715e-02,-2.818315207922251694e-02,-5.682437645198405024e-02,-6.979709152967733532e-02,-5.140065900604815496e-01,-6.066380999458034079e-02,2.777122511319572995e-01,3.526465752318122537e-01,1.081614000120519337e-01,6.618521643079233741e-01,2.635701712252070394e-01
