,-9.0,-8.5,-8.0,-7.5,-7.0,-6.5,-6.0,-5.5,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0
0.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0037060531293596163-0.017132770939715145j),(0.9962941559272345+0.017133119882778474j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.004381063928986915-0.017254758750025953j),(-0.0010596130763015524+0.0001955757445589535j),(0.00571542639165345-0.016334663239126652j),(0.9905775003642735+0.033467669679402054j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0048824678819362555-0.017481410702799766j),(-0.00011667201645660883+0.00015315826859569j),(0.005681835791607406-0.017467085916172728j),(-0.0013307909321542987+0.00019683979335124915j),(0.00589285621764957-0.017866290281845474j),(0.9850886961436205+0.051833703358782734j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.004684116358970432-0.017123118040247024j),(-1.5093314956931174e-05-0.0005233420646689899j),(0.006108805208754661-0.017623247232873368j),(-0.0016681197227917386-0.000452616493084897j),(0.007586667323445406-0.015759267983612785j),(-0.0018265592346273396-8.693714031342978e-05j),(0.0054252263079149435-0.016920981094290292j),(0.9766487376556359+0.06708399458165222j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.005046352540704149-0.0173132024451119j),(-0.00022666708751051284+4.3364416358257584e-05j),(0.006195946077569026-0.017614685425244067j),(-0.00030235615076857145-0.00032615602147912417j),(0.006483609916045993-0.017627300747811766j),(-8.46471007962692e-05-0.000342649854493231j),(0.006984391556965043-0.01666663030365518j),(-0.002858607790833016+9.414138133599514e-05j),(0.007991728412152215-0.017425862011461745j),(0.9716208183678107+0.08870742553538954j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.006557346273399734-0.016566393810180186j),(-0.0002041636769382303-0.00022476601433739772j),(0.005996455180827804-0.01625557285710378j),(-0.0005012451601122943-0.0007267996314875146j),(0.007704191704991475-0.015661180527774755j),(-0.000177387735328934-0.000684391262338105j),(0.007294563275406306-0.017785207582803903j),(2.70976374275396e-05-0.0006709715306759275j),(0.009214042986856522-0.015721247170450238j),(-0.003189633332997334+0.000156556611957684j),(0.008169717140345242-0.017900026794471835j),(0.9613742880723273+0.10426988912453561j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.005192386207350945-0.017073118886187212j),(-0.0002561726565897365-0.000315041135274271j),(0.006111033019769433-0.015994649837778756j),(-0.0007224683842315808-0.0002547975612920224j),(0.0067162483593225615-0.016520989705191308j),(-0.0006591456799814166-0.0007693081546834952j),(0.0082850932853799-0.016844890307122693j),(-5.493005930112495e-05-0.0017679896185731003j),(0.007721214791405857-0.017850469360524614j),(-0.0011572408095740256+0.0006444696454141989j),(0.01007253979751898-0.016154191756230354j),(-0.00382581473281764+4.6096396548767646e-05j),(0.007876444994715504-0.018176792998135398j),(0.9546779630818801+0.122502550695158j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.005495349840199032-0.015725066089177897j),(-0.0002859421975164276-0.00013929390474680636j),(0.006882219209813343-0.015136309985949713j),(-0.0005036468903827275-0.00035712270413487267j),(0.006988256938599247-0.014830824803456348j),(-0.0009279221657278595-0.00044870581506833344j),(0.008755093663799245-0.016338368379644252j),(-0.0007259055945182006-0.001353698505723585j),(0.008016961048015808-0.01799724618032377j),(-0.00043788154762424575-0.0013597792710842468j),(0.009854581715329004-0.015574567091523833j),(-0.0011036286857779266-4.363036300103053e-05j),(0.010552792894995614-0.015065601641898385j),(-0.004705980956734704+0.0002673608215913734j),(0.008407219713855236-0.018024926317833784j),(0.9464010426430081+0.14158540328861666j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.006796624176177084-0.015758707698560755j),(-0.00025666448506018-0.00014054028682086402j),(0.006441614351661403-0.015694929780764488j),(-0.0004267255998591119-0.0002003072294187661j),(0.008173499934218556-0.013881060509631104j),(-0.0008196262320164107-0.0006100122029602426j),(0.00764951212154076-0.01653737966615649j),(-0.0007344822011036355-0.0009041225009430157j),(0.007937481005290275-0.016913994072357764j),(-0.0006680168363707983-0.0015816230363678973j),(0.008466618740517419-0.0180878365009004j),(0.000490042192632995-0.0028502852385043306j),(0.008654385734943162-0.016820448988107115j),(-0.0017671233851597923-0.0011426860272265805j),(0.011330941054479392-0.013462181503177635j),(-0.005050060841733956-1.3822375462720028e-05j),(0.009394764860027648-0.015649092866063297j),(0.9319329910536145+0.15284645148097198j),0j,0j,0j,0j,0j,0j,0j,0j,0j
5.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.006283752820753632-0.01648489041701361j),(-0.0002783919846750161-0.00015105107471749996j),(0.007532037493424037-0.01656252344674366j),(-0.0004457779686078881-0.000332289344589553j),(0.00826301372094907-0.016976915794983546j),(-0.0008289580465866576-0.0007556098372156353j),(0.008547913887842127-0.016720205696568007j),(-0.0010542138261447095-0.0009060306085505411j),(0.008076957378802393-0.01656798642714307j),(-0.0010891933223604136-0.0011564727726034064j),(0.009586848164925811-0.016652267246243628j),(-0.0009651178777248203-0.0028753629555987397j),(0.009337916075195149-0.01752659168232997j),(-0.0011886287132453282-0.0019030452958324077j),(0.010628300066971534-0.01525691379837281j),(-0.0010584114102041174-0.001589234016197403j),(0.009490220288058635-0.014518025482615653j),(-0.005323778872212526-0.0006509238003616578j),(0.007791787501893532-0.01530444280448771j),(0.9291540300602352+0.1772270548686515j),0j,0j,0j,0j,0j,0j,0j,0j
5.5,0j,0j,0j,0j,0j,0j,0j,0j,(0.006424691024678262-0.015142132046865589j),(-0.0002212740940567552-0.0001893511230831674j),(0.0063964627824822495-0.01506144753954073j),(-0.0005157660504421136-0.00034107433119015106j),(0.0072951000271713196-0.01562591419646054j),(-0.00099145863257633-0.0006062341728155661j),(0.007277136669474119-0.015213434973263804j),(-0.000640563064413116-0.0005605618028561541j),(0.008325949934201939-0.016645710238909126j),(-0.001342666200843383-0.0009932753873162555j),(0.009902053697521484-0.015788255114649687j),(-0.0015565752121994782-0.0018918029731621038j),(0.010094887087444436-0.016068556123389397j),(-0.0008896329098916867-0.0030073053770022363j),(0.008999658774785138-0.01658704922823915j),(-0.001129570772406017-0.001511883828236022j),(0.01097040774719567-0.014312052544262157j),(-0.000891858499729558-0.0013089733678675534j),(0.010071073089528034-0.01723858233797769j),(-0.006621292660729259-0.0005187540432516015j),(0.010588540823705904-0.014643711149034837j),(0.9234272854866714+0.17748758306448098j),0j,0j,0j,0j,0j,0j,0j
6.0,0j,0j,0j,0j,0j,0j,0j,(0.007345135885411375-0.015276739756619258j),(-0.00021408922470534013-0.00017893870357675427j),(0.006948911121577104-0.015214730264882374j),(-0.0005221760310457286-0.00036642075740289757j),(0.008207974227357988-0.01532299864646736j),(-0.0007262598839704202-0.0007172724833756745j),(0.009020860113612804-0.015520418045524531j),(-0.001032729643752632-0.000850176340196769j),(0.008463650320574676-0.016564097920074444j),(-0.0011380416468040335-0.0008227694442882107j),(0.008969927706977304-0.016551902554355097j),(-0.001315075139516766-0.0008042334002835652j),(0.010839800212733135-0.013037163081977757j),(-0.001270134560778304-0.0013699799818431076j),(0.009691741727497587-0.01591014444844713j),(-0.0011517682964630686-0.0037525559629444354j),(0.010502146702607908-0.013011960496659081j),(0.00012642332718902015-0.0036197965838824643j),(0.009628080885864202-0.017398308854265868j),(-0.0008169336210968283-0.0013242808210233486j),(0.00991263588554842-0.017098660357523863j),(-0.007230976194813035-0.0005895688896537731j),(0.008751526518566331-0.015755210923916036j),(0.9079928573654077+0.19418009200707284j),0j,0j,0j,0j,0j,0j
6.5,0j,0j,0j,0j,0j,0j,(0.007424909048648443-0.015960889822950255j),(-0.000242028571449568-0.00019094010622419717j),(0.007989971861211628-0.015159203004846165j),(-0.0004986906486245128-0.0003018632481809099j),(0.009139869512918264-0.013885426022816148j),(-0.0007216791545868233-0.000670024124043577j),(0.009437251011984185-0.015290233443812137j),(-0.0009378272064014279-0.000880532498179149j),(0.010634057222062713-0.013206574358050326j),(-0.001186373525695957-0.001164287116694182j),(0.006796201441358619-0.015999885800856747j),(-0.000874459250680785-0.001177055325062037j),(0.011072824053701894-0.015757253100939384j),(-0.0015414690537101734-0.0013059030388845518j),(0.00900140667969508-0.016819365756767485j),(-0.0019191922064791351-0.0023458587691226845j),(0.010634838480839221-0.011066651476654806j),(-0.0011274894214655452-0.003635971430106078j),(0.010550555037183346-0.01335644825940645j),(-3.017515224298986e-05-0.0028941068531346454j),(0.00958186038610508-0.017293350911317052j),(-0.001441131499685147-0.002512253961276363j),(0.00967077046183501-0.01692613596798339j),(-0.007487620186362749-0.0014005388762794255j),(0.010647550680191725-0.01651577852696676j),(0.9003339201518444+0.22647541062953083j),0j,0j,0j,0j,0j
7.0,0j,0j,0j,0j,0j,(0.006750299005688061-0.014902468795154269j),(-0.0002310873167548801-0.000176791619481146j),(0.008579213271008319-0.014851778188471526j),(-0.0004824977187598622-0.0003933963448634829j),(0.009016926354782245-0.015827159074619002j),(-0.0007075188537216864-0.0006519035134350681j),(0.009327550436185649-0.014110095377640198j),(-0.000955021195662253-0.0009089598344091418j),(0.008647953617689191-0.014523243536302213j),(-0.0011829949608342751-0.0012281914124491378j),(0.00983681937075484-0.016154275653175662j),(-0.001102480692116819-0.0015248704837091235j),(0.008367307054579403-0.015848082707245973j),(-0.0017684767470132947-0.0018465853450463936j),(0.011340149190199501-0.015563079036804638j),(-0.0016597112159794313-0.0018983829314803424j),(0.011061976984473695-0.01138258752394776j),(-0.001791009045569674-0.002110865582540713j),(0.011483210454853102-0.011683855699420495j),(-0.001527501032410279-0.0028053184461300958j),(0.010824910651907669-0.01192187718953815j),(-0.0006191413796389817-0.004010947382711608j),(0.012290828708228419-0.012541732538869543j),(0.00027439588991190483-0.0017436541000317683j),(0.011384232423071818-0.014489076871918362j),(-0.008664353046031732-0.0005554912327937545j),(0.011173998530761578-0.013823890738163445j),(0.8974691106794556+0.2245723282009875j),0j,0j,0j,0j
