,-9.0,-8.5,-8.0,-7.5,-7.0,-6.5,-6.0,-5.5,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0
0.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.4058917204128002-0.06714244993985483j),(0.5941103203378558+0.06714602586766857j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.24723865785302113-0.005668905058538197j),(0.17844805070131628-0.050464950370224235j),(0.36505092647938076+0.008291462673601056j),(0.4322013078726042+0.034341566617137755j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.14138752681925348+0.005025803074678261j),(0.10192624188774772-0.022312518893322173j),(0.16501469924007095-0.006164832632349768j),(0.3029265277664083-0.007889373919954935j),(0.20799954434132395+0.031937171083748966j),(0.021064470699011205+0.0269297995480931j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.09744651187221069+0.020839829863635757j),(0.05787202591739454-0.010235123096000644j),(0.13621036799090075+0.0010366430458570268j),(0.17630658913964478-0.05344149623968033j),(0.19774176340555977-0.055479496730714145j),(0.21976569301442495-0.05848718270599333j),(0.08326304060538736+0.0215258396946547j),(0.026631796043631265-0.013563699687496704j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.04754148071793167+0.020143506566457314j),(0.03576859531225893-0.003887280720377125j),(0.1275880754292158+0.00023059178966611336j),(0.1000273614332846-0.029656549649123617j),(0.15618735404954082+0.015855129951512163j),(0.15153592670916705+0.03560580593840865j),(0.131945841329071+0.03575148647868831j),(0.14304033032844776+0.015634634009663747j),(0.05759843222392518+0.010266634415361362j),(0.08956298608610185-0.035041710743391914j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0290019861079558+0.013828785714338246j),(0.02678167228934343-0.0007473130693381061j),(0.07629986037147628+0.0017480171508207584j),(0.07053573739608651-0.0063924583077333485j),(0.14146645188538395-0.02637470583514152j),(0.1411939474491231-4.434435685844295e-05j),(0.1648449895797806-0.022618742596908412j),(0.15252513885543806-0.01466111630524922j),(0.09273714297622251+0.029064612165726304j),(0.07844962309414297+0.013463749150638096j),(0.029491273052474287-0.007631957301233201j),(0.0006656704287484733+0.001325160045631257j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.014206091888268666+0.012507035220962696j),(0.017336691770718476+0.004930654329337664j),(0.05568087907360182-0.022477033725624547j),(0.0541712784533385-0.0014598153265138834j),(0.13279463635527997-0.050473588322379005j),(0.10038824758339142-0.007005151922276974j),(0.15946213519882071-0.02995110715349005j),(0.11796109047951964+0.014433140389859525j),(0.11148088966536003+0.010183222748779109j),(0.14851651895947354+0.03045779028936606j),(0.07520218984231695+0.0008457506362415084j),(0.1011682119781574+0.006258090896205807j),(-0.006733657484212984-0.010095844388831942j),(-0.013000439493341003+0.00047624036471558906j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.006873129472406869+0.008240921257365075j),(0.006477943067416097+0.0029141828919701115j),(0.03667835088007903-0.0027458125738362925j),(0.024433118114388915-0.0026525602809712038j),(0.06206797120660357-0.010839810401246482j),(0.07953288649007288-0.008526801987573163j),(0.11989607373530622-0.016977787433772703j),(0.12846484372145223-0.024371824080775987j),(0.1160738125325673-0.00795781079112457j),(0.14424441165514199+0.008691356676598339j),(0.10452382123244472-0.0019205732661564598j),(0.09026927774593466+0.010527278574341745j),(0.01477638687265364+0.0010714490068243357j),(0.010137745524423496-0.02917993737427198j),(0.011485711858176746-0.008918483789904941j),(-0.0013632020038917047+0.009990092337686952j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.004995851241690853+0.0063547614283345j),(0.0043425352694374236+0.0031670585092658673j),(0.023083093444330547+0.004970575788850615j),(0.014973178152024022-0.0022656518936001535j),(0.0521296835745698+0.0029995042308341422j),(0.04214109231565351+0.003375656468533395j),(0.08535617377238004-0.008225813770745367j),(0.09807134416035534-0.01201903634459147j),(0.12583389353643143-0.006290019128960226j),(0.14293124146244268-0.004728370448015393j),(0.11687449487313577+0.022155056341252997j),(0.10272013382332049-0.006219105056110509j),(0.07027095091255552+0.007391737988123134j),(0.07625240504680506+0.007539391909912079j),(0.02503063872355621+0.0020203982712497797j),(0.03664201844046535-0.008999764322895686j),(-0.0015039182510304405-0.004589265962343372j),(3.362551424211072e-05+0.0012014718413870446j),0j,0j,0j,0j,0j,0j,0j,0j,0j
5.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.002486372434326584+0.004653983813889011j),(0.002877204080272981+0.0023912643958437915j),(0.013272453390491823+0.005339462263442101j),(0.011391074986632749+0.0021916261148615893j),(0.04407251138864626+0.008633824573336061j),(0.04106029217836832-0.002432572078958963j),(0.07793088060263104-0.01655371853785161j),(0.08720336919898956-0.00911492422140741j),(0.10774699309850776-0.0029837779542127994j),(0.11104936971132799-0.00037186690552160143j),(0.10212270522832928-0.007082547946599937j),(0.12568891175471522-0.0011742045827699867j),(0.09334929169090775+0.019386492102274066j),(0.08660873685234405+0.006862450453595685j),(0.04245361465477389-0.0022353079383634596j),(0.047678981345417495+0.012065292968707848j),(0.005949303712644711-0.005513608827473262j),(0.005652506117084391-0.0046324172552149444j),(-0.00043652494316117387-0.0005233354392595897j),(6.47284304403556e-05-0.0007903297315876956j),0j,0j,0j,0j,0j,0j,0j,0j
5.5,0j,0j,0j,0j,0j,0j,0j,0j,(0.0005925625904656586+0.0025750203287276657j),(0.00132306998171244+0.001208553334690752j),(0.011184882365017641+0.0023593904820241214j),(0.01109684186165837+0.0012420320474411171j),(0.021016724314977177+0.0038908914262607217j),(0.020253145117136676-0.0002699709274125909j),(0.047155002806120005+0.0037440381747666854j),(0.04967639079583063-0.0020188794417285035j),(0.09263809273101963-0.010969367614757725j),(0.10649483274782819-0.007432094795672062j),(0.1037562203802486-0.006559151660339718j),(0.10362266984586493+0.006501735760110254j),(0.10289917487478348+0.0211333654669452j),(0.11040217746210346+0.0048336114108215025j),(0.07257865461757364+0.009103294320202541j),(0.06500441594425518+0.019721262244606744j),(0.031045873481388955+0.0032310414079881745j),(0.02777544567015306+0.019960928527545028j),(0.006742154921205467+0.0007836292330822099j),(0.012850812781591397-0.004666660527001966j),(0.00014319835235755468-0.0010029134996520084j),(0.00012276687141971385+0.00018199696528345448j),0j,0j,0j,0j,0j,0j,0j
