,-9.0,-8.5,-8.0,-7.5,-7.0,-6.5,-6.0,-5.5,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0
0.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.26198756945130103-0.10083427522158127j),(0.7380126470085521+0.1008310385538031j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.1996327524638269-0.06271873587239787j),(0.05926020476542375-0.05358387385126977j),(0.25541122633371316+0.025396815281592433j),(0.5420006389591455+0.16260480326574495j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.1555101589212171-0.024573142044452878j),(0.05081945124193587-0.03284835028621819j),(0.20764542732635816-0.0061634976958086975j),(0.11479287673240127-0.010500798784645701j),(0.17069287476578549-0.001935579103326715j),(0.32467735424520305+0.10455923600668526j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.12619078578206092-0.013372412834722895j),(0.03463927001885378-0.030518779024650333j),(0.1348045072588958-0.019818721445311153j),(0.07069334717238447-0.03271884510144853j),(0.14698220301925669-0.030062957866178273j),(0.11825406725536447-0.029452154140437906j),(0.11271091164699656+0.05287755679090029j),(0.23676537527175018+0.05827109201628142j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.08920100716053624+0.01118213344364611j),(0.03179791326275202-0.008611645314967603j),(0.08608953356945404-0.044381752704479215j),(0.06226751064092391-0.03198448320171984j),(0.10543977119937466-0.03736557084378162j),(0.08527392828791364-0.045734915058292025j),(0.11904046192974956-0.0023935604574541343j),(0.133421631034552+0.0035435543428867147j),(0.08544855425981451+0.016619925593055338j),(0.15976324021206365+0.041104082489835506j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0550782487044304+0.0276657522621064j),(0.022821536503709244-0.004431763502472912j),(0.07117503766347544-0.0035553281297668526j),(0.04406491748598143-0.015069993081055822j),(0.10285994824622469-0.008119216663871436j),(0.0712127390681639-0.03679200763862326j),(0.0967268780015533-0.00999659726288394j),(0.13451967626371913-0.004278332077218663j),(0.09131638897370736-0.016808855859996863j),(0.0988262366907743-0.0032458959216585485j),(0.07120965443367888+0.054198707382532005j),(0.07588591579208268-0.013304270927366472j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.04466367036755514+0.0185197655622664j),(0.01717174996596559-0.0036488933900923285j),(0.06511519866720045+0.005798171142165586j),(0.05169841536923204-0.012718305999070503j),(0.0747833123445284-0.04446638252628061j),(0.0660386100459927+0.007736182290829784j),(0.10585211450258333-0.021211260887497738j),(0.08407768270496294-0.02537720774417793j),(0.08504065452473829-0.019534424390882578j),(0.1182229227592188-0.01308936581099858j),(0.09024424913607892+0.010925822668615744j),(0.1037497471370961+0.03705258030406687j),(0.018016285706991847-0.0022097253860524045j),(0.025803650991437506+0.06964105549971136j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0280948987477095+0.019814963224689185j),(0.012759079102158535-0.002595155249293337j),(0.04297211336451008-0.002377466216149475j),(0.01893276489209005-0.0013470551744894307j),(0.07676063400793699-0.0017945918119035287j),(0.05502438089608213-0.007118352193083444j),(0.1157845844973907-0.02558060182206374j),(0.07042684179579896-0.02138081154954299j),(0.1078873411469151-0.004210194447266015j),(0.10218966230171658+0.004473487922740188j),(0.09740397386000403+0.009247007571817449j),(0.11982154582173671-0.012236635890776351j),(0.045239365962819196+0.011500551998623345j),(0.09695622010905368+0.030518900319300817j),(0.025369855865177357+0.010018951478345344j),(0.053858356628942054+0.014471667315037871j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.022438151819445452+0.02388645439815907j),(0.010191360975578868+0.00040959123345152493j),(0.05038804800612137-0.007699384807101554j),(0.02243749017013226-0.0005800177523243981j),(0.048819227970975584-0.003252690536547009j),(0.033186269667543115-0.010401675846789082j),(0.08585184918228199-0.009545763420537636j),(0.06653310445498894-0.017443343805986576j),(0.0712432519830707+0.002072267038520454j),(0.06493399170469602-0.01857056703832564j),(0.09255773794467156-0.022283033494193336j),(0.09634569838081221-0.013732967113338646j),(0.06551267926910388+0.0016015286442828552j),(0.11100621995463736+0.015957900568158965j),(0.03358649641661167+0.004912054646820326j),(0.06257324344407639+0.02128214391013437j),(0.009109876470554333+0.01226004902847279j),(0.020696479209890442+0.012715404670323317j),0j,0j,0j,0j,0j,0j,0j,0j,0j
