,-9.0,-8.5,-8.0,-7.5,-7.0,-6.5,-6.0,-5.5,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0
0.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.08246808972674655-0.0712121743436108j),(0.9175323144456232+0.0712117046717348j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.08105552780848913-0.0636045500236817j),(0.0014125131429254065-0.0076076884795946344j),(0.09971309548690868-0.058621205725740665j),(0.7995992592694551+0.10891606477055421j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.07466105930378042-0.05338676184474881j),(0.006394990146496554-0.010216803862358362j),(0.08323109928885866-0.05565068210070629j),(0.005996233569105397-0.015997822078767834j),(0.09579430880600143-0.046627655344235526j),(0.7190779868499643+0.14399371937429367j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.07468330701257714-0.042500559519213416j),(0.00297973043646906-0.010497480118147478j),(0.08459589132893994-0.04040599216098039j),(0.012173893521539397-0.021006086282765915j),(0.10521273923852568-0.0018238645571061612j),(0.011850487750943965-0.024800712435535447j),(0.09669407920586581-0.03654112907120741j),(0.6201732543038124+0.2150976074396576j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.07008447047934778-0.03330178253549957j),(0.001317769592440888-0.008541472323246995j),(0.0773040354258895-0.027718437801077446j),(0.010932724487648865-0.02016520211625061j),(0.08451720164927555-0.026002860679992357j),(0.02882643082357847-0.022978751968637905j),(0.09030025299998075-0.030142237678715378j),(0.025122598325667166-0.03698352905826148j),(0.10087070367480494+0.0002967023384125092j),(0.5312111877963699+0.24088397070432221j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0678611512218188-0.02462014359037297j),(0.0026036281904075736-0.006571312963553739j),(0.07309011003751856-0.018738767983924202j),(0.005296599390926948-0.017690628324446372j),(0.07059086972039566-0.027605505745013872j),(0.021912868098613366-0.026434740311573862j),(0.07678751410351875-0.028451894243095622j),(0.03771955938899542-0.029083595095421653j),(0.07557258631788549-0.022129305844727193j),(0.032813856549803594-0.04536519463450002j),(0.07547942851602174-0.018549677196609212j),(0.4077126135886438+0.13579529756366562j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.06328221941947666-0.014547025794894067j),(0.003750305132694217-0.00781913351078534j),(0.07275306398611614-0.012029792559980393j),(0.008331870142233036-0.014025880233095861j),(0.06143361467823241+0.0011200991699802242j),(0.017514325058748545-0.025684594809863626j),(0.06877699422328723-0.01734203554007834j),(0.03704262890482064-0.02963108437822652j),(0.06609562330910207+0.0016222163956569704j),(0.038292075829170706-0.02473799312495423j),(0.08445438568830621-0.0132959357859368j),(0.026281614565143597-0.046052492848165705j),(0.06892471307514227-0.010060635449084879j),(0.38665706781333486+0.26329456144736546j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.06078761204239276-0.010910671890762877j),(0.003363268216150968-0.006604895661169395j),(0.06860030513802191-0.006921830388436134j),(0.009562902111114319-0.012478923633674921j),(0.05516062516865029+0.012298437499357323j),(0.019577181384616543-0.019690024221448308j),(0.06173993039740536-0.012554481738101135j),(0.027358991238945276-0.034546731582664976j),(0.06474906337611304-0.012189001154989552j),(0.03933547727322803-0.030454716353065462j),(0.06921001278295207-0.013126976505998011j),(0.05586018395196009-0.01779336076096813j),(0.06520009716395389-0.007443396889051103j),(0.03916236945068111-0.03795373062104494j),(0.06297958203466951+0.017921303472917014j),(0.3018722571315936+0.21882086208150184j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.05802480049473119-0.00640971909803539j),(0.0035216608577047035-0.005867313748886259j),(0.052235034700962406-0.0011972601108275038j),(0.009608436807888327-0.011814549527484782j),(0.0564980774120227+0.001347513719966359j),(0.015968584935691945-0.014342870075594151j),(0.06850080212449985-0.009182156325262073j),(0.023876104065209694-0.02357492427038672j),(0.057967404565535174-0.009494086617621184j),(0.03145750172078555-0.03115587877810095j),(0.05633299920735267+0.023911210264548375j),(0.04728816598514834-0.03890292935318456j),(0.06546196767167223-0.00744424031591731j),(0.05242217289095598-0.023867255100009293j),(0.056922223191083234+0.021319424335911885j),(0.0420485430404811-0.034809218636394856j),(0.04344178874390979-0.004311662966567632j),(0.279972888193834+0.2528899267523675j),0j,0j,0j,0j,0j,0j,0j,0j,0j
5.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.050981675398726-0.0020268159651299147j),(0.003504998348935074-0.004659238002442447j),(0.04852075976628694-0.0016404736638560014j),(0.009427660941529178-0.00928836790945004j),(0.05354661356394236+0.0029712076334253885j),(0.018101614811377394-0.015080158808810546j),(0.04649794935168233+0.010507510551857687j),(0.024466776938043815-0.017253481169493986j),(0.049575145045527305-0.010194763754560424j),(0.02897276334313413-0.020459779782733226j),(0.05587574401316452-0.01412620022509263j),(0.03269897915509299-0.0354902860737343j),(0.04736810473937603+0.01042648944035715j),(0.055238355096154095-0.04111758635481459j),(0.054945585386154676-0.009095612628495732j),(0.05891076883747834-0.02453861234138049j),(0.0536616205010027+0.023283083164326937j),(0.04589820537200531-0.040765393249624846j),(0.036035445416236815+0.02848298314550412j),(0.21777395837219288+0.21659262936855833j),0j,0j,0j,0j,0j,0j,0j,0j
5.5,0j,0j,0j,0j,0j,0j,0j,0j,(0.04830312780186225+0.001108892231290362j),(0.0040779720445130434-0.0044407562429329365j),(0.0404778994929406+0.013256472658794486j),(0.009063889563040254-0.007715259228230073j),(0.044306317054312004-0.0029273184543790187j),(0.016312283699254488-0.010455817399138739j),(0.030191317637890472-0.019837081384336718j),(0.020298331645297027-0.012679613179215706j),(0.047465675820444926-0.013807338171820836j),(0.029940538139535497-0.018799056476671773j),(0.0554426199441264-0.016495251998544597j),(0.03452001996962169-0.023575407865903415j),(0.054326660568435686-0.009097156447202855j),(0.043744420876616216-0.022532178696782014j),(0.052961666732982374-0.007412966660095275j),(0.05445065477357624-0.0326369497655443j),(0.051952850759373684-0.0032091940623685616j),(0.05168048217848304-0.0009727337161766024j),(0.04587921953898063-0.0002830742024627318j),(0.05483875886686114-0.03841719022888378j),(0.03778908334100662+0.005141824026739366j),(0.1619857718615766+0.22361431333754905j),0j,0j,0j,0j,0j,0j,0j
