,-9.0,-8.5,-8.0,-7.5,-7.0,-6.5,-6.0,-5.5,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0
0.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.4180094496823011-0.016421467982008105j),(0.581991357150224+0.016423631962622802j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.24128559161776805-0.05416121504258976j),(0.21192098325873715-0.013387812680865946j),(0.19109616570998858-0.014804418307697065j),(0.3193031968771652-0.0410089253014105j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.12845297976149997-0.04749139145394809j),(0.09684842214920755+0.04047094539888649j),(0.23768376261367832-0.02611662909213988j),(0.22302801125412797-0.09204984220442575j),(0.14894203039498713+0.06749137050049143j),(0.1558614865310545-0.015171113343618155j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.08250209268683557+0.026966705601647052j),(0.06483038383037032+0.017270404983112428j),(0.1733591423970381-0.004586123662185464j),(0.13773654957031362-0.02669129060329553j),(0.2199361774105996+0.031129034552100327j),(0.18946328112377211-0.010991874468750981j),(0.06744048090895051-0.03983760576563614j),(0.08789861243589843-0.004975187580633723j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.04856135844230418-0.009815504195761555j),(0.06470095886221011-0.011817551937990781j),(0.16836527438937335-0.01710539525378056j),(0.1013512436323316-0.026975019052920518j),(0.12725439640678693-0.005140554697799695j),(0.12293761842623159+0.020462646095163677j),(0.12423053009256615-0.0153007262493201j),(0.11074879030859644+0.04044934682210909j),(0.03018719242831831-0.02075848906738515j),(0.10417378638736267+0.023588887605761936j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.030907850072373875-0.004502443192559585j),(0.014041893565963626+0.003911995485922998j),(0.1222335513569916+0.016541917437592306j),(0.08391134504378316-0.014590158923244731j),(0.12759650083734503+0.02414001618463502j),(0.11827885142509786+0.018922760635661916j),(0.11933895463990563+0.006714010155746932j),(0.13009606689644415+0.02648717281553308j),(0.08246321651248652-0.008962212186235689j),(0.10491248734622019-0.006376197330132457j),(0.036650661408507035+0.0014590161017938295j),(0.06409004204412204+0.019114788899704027j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.01721037835020625+0.004350988233383363j),(0.009261056717692971+0.00437874639347255j),(0.06214791201253801-0.0019894547102761347j),(0.04688999702801693-0.0015259982694001781j),(0.10485124256963492-0.0073303380105736215j),(0.11116690574750705-0.009143854142754815j),(0.11654892780715025-0.004523215135645379j),(0.12565020879126093+0.007494118878396128j),(0.08485521763543862+0.014185056702624016j),(0.10814553540776774+0.014629350630167896j),(0.07451592432165692+0.012650368487529089j),(0.0778007756667444+0.002691878779485714j),(0.017201918742669024-0.004960317767021888j),(0.011950982575264038+0.004725113084549498j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.004530443891340418-0.0016814368111229415j),(0.01425829811257442-0.003110982155347503j),(0.03717152275447252+0.020471171911142977j),(0.0327739678653258+0.0005021591348644101j),(0.07983220393399747+0.0011134126544959993j),(0.08062651652823606-0.015396236143330327j),(0.1092375125109956-0.00479282200718143j),(0.108606041882897-0.017312336535288377j),(0.09583742655772302+0.0025231173044126675j),(0.09536279136492842+0.016157350190682013j),(0.08696469424504774-0.00642449912275645j),(0.07702872127560004+0.006768030191247283j),(0.030403132654934575+0.007036326485300078j),(0.05188871228843026+0.012342745777314697j),(0.018661734206529265-0.0035198594017187j),(0.010642181783586788-0.0035586836388952093j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.011767275659178292+0.001647270891768703j),(0.001047533226835825+0.0034048384603031284j),(0.02415166771510365+0.0010719781846957863j),(0.013155076448717912+0.010835360907533672j),(0.05169384702115383-0.01018842734213673j),(0.057301105776976884-0.011946451820833643j),(0.09200721598514418-0.002843483080656253j),(0.09946986729062224-0.01592650944909959j),(0.12440407705850101+0.0009688531512553148j),(0.10588284852927138-0.0013196057737510367j),(0.0964416801271426+0.011005224273573679j),(0.10950330815733458-0.0060937572260094915j),(0.06017633386868542-0.006555778494525318j),(0.06534834670357578-0.011807912961250099j),(0.029311782327496733-0.004659653221584536j),(0.0240171819580274+0.00074032068669994j),(0.005430024526533967+0.002530468366281521j),(0.010805599325382338+0.002259680349874455j),0j,0j,0j,0j,0j,0j,0j,0j,0j
5.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.001932450334435213+0.0029084305445944247j),(0.002685168647492306-0.0006723247342696735j),(0.015667461054721128+0.009053971804100187j),(0.013919163493512441-0.0020194480872823095j),(0.03985593587339326-0.008581302649280507j),(0.0451086045925449-0.012066861172766527j),(0.07467464241625164-0.004922719827932093j),(0.07693336466537229+0.0014486212755478723j),(0.10343300639847608-0.004793458217272276j),(0.10886162282166727-0.003937661931369358j),(0.09800238885898148+0.0019186347042563657j),(0.10086701258734411-0.009793968262983366j),(0.07237375008288997+0.010167651492805923j),(0.09411575516700194-0.006149761086522633j),(0.03165787019156134+4.29100886586547e-06j),(0.05379534392661288+0.01223600958288791j),(0.01476151277384857-0.0076799885230829906j),(0.021228043823311532-0.005962088571648686j),(0.003195345811758721+0.0019275928887661229j),(0.004460432235198998-0.0016671660050318646j),0j,0j,0j,0j,0j,0j,0j,0j
5.5,0j,0j,0j,0j,0j,0j,0j,0j,(0.0011568727953994383+0.0002662828509269339j),(0.0017499106915244062-0.0003643987995530936j),(0.012794680229348977+0.0028114631401653643j),(0.010442701881108104+0.0048387574023134984j),(0.03724542030901924+0.0067010705002400585j),(0.020706408442924075-0.003367537016784228j),(0.06593033741010922+0.003790641082934858j),(0.060577585464404365-0.004671753486426028j),(0.09244151498615884-0.006650968248078477j),(0.09705167903806007-0.008263725579839804j),(0.10004591182444672-0.01662672045027399j),(0.11108182864874866+0.004137343294860383j),(0.10406976372653783-0.007415157662846299j),(0.09608566043743597+0.005106333784626779j),(0.0626460386931857-0.003410976982637052j),(0.0662534562041858+0.0028337471908636454j),(0.03744115453517943+0.004817981187614873j),(0.037010383288005926-0.0016571998909713761j),(0.012697071803725708+0.0025011066513927083j),(0.01576888306992393+0.0007668910960445079j),(0.0023799191679221205+0.0008445494783181214j),(0.003948315864438519+0.000370820078601712j),0j,0j,0j,0j,0j,0j,0j
6.0,0j,0j,0j,0j,0j,0j,0j,(0.000839394990545307+0.00028117793011507076j),(0.000732387219849415+0.0009221068337493875j),(0.0040095066091715295+0.0022938974393140036j),(0.006901420815974516+0.004394263498951771j),(0.019545212251029585-0.001265645825609114j),(0.019694087431357067-2.989503423915735e-06j),(0.044872333923897764+0.0016902455638471907j),(0.03694628386377923+0.005424500007121198j),(0.07153552978997518-0.0035706433947653004j),(0.07748762512165605-0.00300313181718367j),(0.10159865007886584-0.00229446813074105j),(0.09928181078639992-0.002464472524599186j),(0.09919010862219721-0.004148817310235225j),(0.10479849691422191+0.0028878817080045752j),(0.06943212970588632+0.012324954359660042j),(0.07506043392373406-0.0017401685717767807j),(0.04893982770126262+0.016473349512107743j),(0.04983102123398872-0.009255505270442088j),(0.02161133526672462+0.006362755620273284j),(0.027638246575574118+0.0011138946880840312j),(0.009654778375212983+0.0017331474264392697j),(0.012564169550520966+0.0008963250211697246j),(0.0008854856616368051+0.0003582535812766801j),(0.001149857770142971-0.0006857396568021137j),0j,0j,0j,0j,0j,0j
6.5,0j,0j,0j,0j,0j,0j,(0.0007311227301807876+0.00011515634356745402j),(0.00025696580466759813+7.698830368282861e-05j),(0.004850509392915359+0.0010895152958536988j),(0.0034792881773569985+0.0009439596389666928j),(0.01409991136806241-0.0008693419907669992j),(0.01183533002243756-0.0014072865294985693j),(0.04089639742986877+0.0005559697370748747j),(0.023362250996175348+0.006361514425476786j),(0.05555045906103052+0.0009246107086313941j),(0.05093384611039113-0.01419598347984133j),(0.09448555928194972-0.004190639868969393j),(0.09003807191785797-0.0018032397883286008j),(0.10045776087050685-0.0025392590032710842j),(0.09046116512994756+0.002896955709494486j),(0.08076977610444135+0.001142406417432985j),(0.08765282812208802+0.005223150212121383j),(0.056716768924700914-0.003768084281845894j),(0.0617161012751561+0.012842602515137663j),(0.03957759101669167-0.006370100053585535j),(0.038890548079688066-0.0015977932408167556j),(0.012413929521253723-0.00015486433848849513j),(0.020206164088175268+0.004203953862490547j),(0.0033857817135794547-4.84039759616149e-05j),(0.0062019518662123395+0.00022429467978616658j),(0.0007829153138576979-8.655003443916116e-05j),(0.0013466866168557574-0.0004432965886663291j),0j,0j,0j,0j,0j
7.0,0j,0j,0j,0j,0j,(0.00016218570602259585+0.00030697325706774946j),(0.0002689425164234749+0.0001260873371383765j),(0.0018470104646492321+0.0015972898119290752j),(0.0033617312789795003+0.0009970486547240518j),(0.007801565786290356-0.00012366038318180418j),(0.00751165838307027+2.846292788343484e-05j),(0.031725991682714214-0.0046757552018239276j),(0.023578574567446702-0.003288464699259315j),(0.04727801376615899-0.0036658479940056723j),(0.04904684280053326-0.003140400288330713j),(0.07726844233723067-0.008490867930454605j),(0.07172822915433376-0.008319731326603524j),(0.08629521019361562-0.0038359633803856014j),(0.08676977830630499-0.004510879284325452j),(0.10222307925600455-0.006186568009201607j),(0.08533605897194624-0.004997063507761089j),(0.0684910583230989+0.0018585353059934644j),(0.0776515710306036+0.0005231356879861254j),(0.04372610017538539-0.0006942146241972387j),(0.05479224998159835+0.0035125411625724296j),(0.027639566331038052+0.008345268904999996j),(0.03408856971897099+0.000361537237643753j),(0.008389157687423961+0.002705024161544611j),(0.012977945359717656+0.0035682191909781704j),(0.002944366541516979-0.0002056610138575512j),(0.003804551276208639+0.0001656690403422892j),(0.0012536483290960724+0.00017868119734657607j),(0.0005369851440846859-0.0006986301170170152j),0j,0j,0j,0j
