,-9.0,-8.5,-8.0,-7.5,-7.0,-6.5,-6.0,-5.5,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0
0.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.4058882239694033-0.06714633451099054j),(0.5941120438929809+0.06714868882758729j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.23666067255374765-0.02538939139093595j),(0.16442063938499799-0.03739011431933584j),(0.24765246545416028+0.0846536443801676j),(0.34832285414997405+0.017869678274574016j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.15106829489348228-0.0041050254290400795j),(0.09577834896816395-0.03885611980935343j),(0.21391950509213345+0.01099224793703625j),(0.2601399428363752+0.020725252751540746j),(0.15797748315619928+0.07278739229743013j),(0.1848101521923295-0.055700498917293194j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.08073537410674017+0.02530227557807102j),(0.0566666111007956-0.015807701833261086j),(0.15947552906564846-0.01637914505995902j),(0.11334181106704391-0.01150950481345944j),(0.21672619388211348-0.013981576009972355j),(0.12110121910727255+0.024989678860741056j),(0.10843880149863384+0.03670805448964561j),(0.09862359238511842-0.0722779921793499j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.05059048757951743+0.019317573926573857j),(0.03806099543662993-0.003644179490769538j),(0.11697021988992393-0.0031694924438459204j),(0.11354027484053947-0.02407714550813887j),(0.15774254708285138+0.027300709671859255j),(0.15948491115879132-0.0013259564813742457j),(0.12539751938286656-0.015826138683072408j),(0.18763894768335881+0.05453393861369292j),(0.09352779493288366-0.0027407858369961433j),(0.09545396859348099+0.014786363190328156j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.03159676292725821+0.01624462670389486j),(0.02114596790744087+0.001877602421317854j),(0.10195776476769805-0.010729341314655921j),(0.07652630953977993-0.014314312699780125j),(0.13235444598595045-0.0008568032594558124j),(0.12131347720245886-0.010341296347791268j),(0.15564097575880004+0.019073260086484776j),(0.13482066837158-0.006635819139266514j),(0.11069308026844137+0.014704501414810072j),(0.09122940124986881-0.009838775217302143j),(0.0365961127169234+0.009805244358944525j),(-0.009680487895435113-0.008402364489637503j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.02074386529409862+0.012265887015201503j),(0.014595528754172261+0.004469650239279461j),(0.0609794145666646-0.02102926141274361j),(0.03930116349916164-0.011622743134986714j),(0.07325995334074166-0.02803711875186039j),(0.08501888719433066+0.011051178750968943j),(0.1330958343529086-0.0014427188887180169j),(0.12338910606983661+0.010048954911503904j),(0.1035543818085624-0.0067794372530590626j),(0.13115826086059648+0.007560869987276367j),(0.04868605097385755+0.0003101225016146243j),(0.05363775093817083+0.014526286360348856j),(0.011989228105467703-0.00387077594588021j),(0.005026603239769613+0.007722489860470248j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.007281125250191671+0.009046307820227743j),(0.008046818817101509+0.0038597357029758537j),(0.030099516769321974-0.00857672661237447j),(0.020738654359794113-0.004885488799666748j),(0.06703338678532174+0.011303972239832927j),(0.06901010149776944-0.0076085894478333475j),(0.13245554287930536-0.021442016622497024j),(0.1010294258287588-0.007337762382654281j),(0.1235858304058673-0.0070853026314079155j),(0.1273970845588473+6.004763089866071e-05j),(0.09026851654201237+0.011275842160983296j),(0.09969552613880742-0.018863284631524337j),(0.02998622321248341+0.005809903524426251j),(0.03105475493579032+0.0017905536934050789j),(0.010437585020850224-0.0026581481535440828j),(-0.004148062474987802+0.003142014393010274j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.003927859348238068+0.0053691063647497j),(0.0032621698301712534+0.0024517112287297024j),(0.030406908219926174+0.00035730496797201257j),(0.018430603367347545+0.0031855055402231257j),(0.052779749202409236+0.002493736588461452j),(0.04530607545947225-0.005073380594679646j),(0.09023363583625627-0.0121128899458231j),(0.08787607122463457-0.012225254011248517j),(0.11685339268933982-0.002844140848284406j),(0.1206926619802282-0.005044930000645488j),(0.12582998028091555+0.005824273074815677j),(0.09764973973326818+0.01312724928091992j),(0.053488776905711535+0.0022295095996427536j),(0.0730405172167177-0.0019957722009636275j),(0.018422546955788776-0.006791446269614289j),(-0.00020210704097651426-0.02227333443337959j),(-0.000644113169616726-0.004692159771640806j),(-0.0017398039741459547+0.0024944635905788173j),0j,0j,0j,0j,0j,0j,0j,0j,0j
