,-9.0,-8.5,-8.0,-7.5,-7.0,-6.5,-6.0,-5.5,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0
0.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.2619873196983394-0.10083417333764866j),(0.738013968824902+0.10083131223135292j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.2043356295077296-0.053253543740747714j),(0.053984794669746206-0.04916843885513661j),(0.21735266119861482-0.03428998422706071j),(0.5206600876041197+0.1351109955798179j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.15655987979312663-0.012385053377203414j),(0.04794610309769039-0.03167156994650407j),(0.11943680848864716-0.019779128852250517j),(0.12927511850671358-0.005522217272445729j),(0.22564193164081942+0.057151991512546074j),(0.44062689078979345+0.10873540519224997j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.12219406313964636+0.015720567920969045j),(0.034361364642159865-0.025798344798328803j),(0.11067995746527313-0.05284217216380749j),(0.10228220066146727-0.05461128592767758j),(0.15288737290668022-0.014224711131800745j),(0.14616803181071203-0.021353434573106934j),(0.13539656114792778+0.004490418711759127j),(0.33255207741670306+0.15169268661224733j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0956034849007821+0.02341966331494071j),(0.03294905634986552-0.012723320428882494j),(0.11735673080036332-0.0385470409414518j),(0.06487831193063612-0.028316712042826684j),(0.12069474882000829-0.021060190344744382j),(0.08402287887570241-0.027985227403646968j),(0.11143783845640744-0.04989552130049758j),(0.12411835387260789+0.020361696369489812j),(0.05981559172820046+0.03140138837000181j),(0.13020972939728906+0.1069503329025576j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.06464720976733546+0.02508477950777783j),(0.029990221109110305-0.0005254181155302116j),(0.0735972496691025-0.0057360100429832105j),(0.05586154290506864-4.600792106965266e-05j),(0.1398896541578273-0.0170612938723753j),(0.07686921857197304-0.03223322991267047j),(0.13368528963590706-0.01672920387053037j),(0.12287494733227708-0.027521001619259227j),(0.07644686958149927+0.0020218937223617003j),(0.15385743794852658-0.0023752651523871182j),(0.024415307462300945-0.019167205862130603j),(0.08410367807618704+0.011919661426650302j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.04711233190195192+0.03167112980466513j),(0.01793833090970915-0.0021083635481373383j),(0.05750361180947579-0.005907978996974232j),(0.026266852113656952-0.018364593268211084j),(0.07078274324490522-0.01631461831046009j),(0.08720591102334442-0.001065626272015472j),(0.07843695562652175-0.015462685223870367j),(0.1138056553734663-0.03934415700981791j),(0.08302820752640656-0.013512988934209599j),(0.11779987240963026-0.015966291923871334j),(0.06835006366715075+0.029147034053980142j),(0.09078379179208451+0.02621242757073131j),(0.0153573432613503+0.01342731787695426j),(0.03811389139007122-0.014321166578408612j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.027304198422285875+0.022546234563183293j),(0.016379576415541924+0.001830280206695169j),(0.0468884494109225+0.014308008868612368j),(0.027403405196088304-0.004262068953743642j),(0.08676211119903272-0.015713831979851784j),(0.0535392914197415-0.0055493476874487364j),(0.095646833574449+0.0001146164177150705j),(0.08266040418914515-0.005394765023339742j),(0.08493275675502547-0.011248955502267722j),(0.07925313017044813-0.01930251477558395j),(0.07009825616765973-0.011029527107694927j),(0.10642467191080524+0.017841904025322826j),(0.03847418371293638+0.02356513497962571j),(0.0738802340988893+0.010708628049699688j),(0.03143081378758179+0.0012447184997644311j),(0.08460016195405053+0.05352782732661086j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.01964951187335445+0.024496109142821375j),(0.010604559173844032+0.0010756433579226113j),(0.03685136150058258+0.00668047725943918j),(0.025319172904610072-0.005878471786569317j),(0.06277939586679629+0.0031150884889855138j),(0.035431458429812865-0.009285638186716802j),(0.08252590136587347-0.006949982121644731j),(0.06919300977091934-0.023491522569134258j),(0.09460604613895685-0.031081295009124665j),(0.10711105808953338-0.021714202639888314j),(0.09735365234567+0.0030196112934101084j),(0.09900755249072667-0.006414936566797922j),(0.06969158900082259+0.007957756675627672j),(0.08558648994756453+0.0015031100964718938j),(0.05899740761436222+0.01171691872421364j),(0.07084017332692868+0.03269359629325373j),(0.02291102586258288+0.02724396990173403j),(0.027339092894709097+0.015446955722852134j),0j,0j,0j,0j,0j,0j,0j,0j,0j
5.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.014040507435616346+0.017793806531248187j),(0.00732380997097918+0.0037646712403646403j),(0.017288377630788235-0.01090683369993874j),(0.017946220865883666+0.005962753238862984j),(0.05449052309892574-0.007169982516578723j),(0.029319406075149313-0.008915970916421774j),(0.07557489838497641-0.02282587910933717j),(0.05269785842787987-0.02364561299484767j),(0.08155530753146875-0.012983974298947964j),(0.07527634296241306-0.012442163447340332j),(0.08528828996102514-0.01342528704964053j),(0.08915074526515003-0.011859398531984405j),(0.0825478446177328+0.002009286177214704j),(0.09862123113253732-0.012141806699057539j),(0.04717117090574213+0.00397543767864049j),(0.09013432102625785+0.01478900924520013j),(0.03121351897355056+0.008587783012377219j),(0.03627954690006042+0.009970392982810213j),(0.011650704030821746+0.003931504152301183j),(0.01079448785746862+0.0014438476484674757j),0j,0j,0j,0j,0j,0j,0j,0j
5.5,0j,0j,0j,0j,0j,0j,0j,0j,(0.006999810176632545+0.010110796974708064j),(0.005424552140590685+0.003205674070095959j),(0.020860428910732493+0.0036435136918411765j),(0.01704623168869978+0.0052504467862643876j),(0.02776294984911631+0.0011472165160407444j),(0.02447446221206538-0.007154157192065764j),(0.06261950251581606-0.004169442087980084j),(0.037204048672275516-0.010728439560998403j),(0.06337403839912507-0.007567147624709069j),(0.06452789868463286-0.015279375201904793j),(0.0872092626045575-0.004040687393494045j),(0.07900325196605511-0.017891096635849927j),(0.08236103665088895-0.0005166846410974993j),(0.08547773153617759-0.010860323528569806j),(0.06138904792014413+0.005133625324425458j),(0.07826954710451169+0.004415956142085076j),(0.05183658933777506+0.022963321270308666j),(0.05651479313208277+0.010354711772704405j),(0.017815009226747107+0.002175421500277271j),(0.03577258392421515+0.00015442594790525876j),(0.004419794833201637+0.002437529873094434j),(0.014355772259014708-0.009048951746159705j),0j,0j,0j,0j,0j,0j,0j
6.0,0j,0j,0j,0j,0j,0j,0j,(0.002153595577180062+0.012165197823815156j),(0.004147921064480693+0.002945641576026771j),(0.022093704935687183+0.004648227982743903j),(0.010068850995747568+0.0021228181669086348j),(0.029992424309603097+0.018050846721561053j),(0.02624195196428497-0.0006258990568867549j),(0.04353596481126532-0.005895055209781871j),(0.03509331737753198-0.00921925896411004j),(0.06387046222547767+3.417035117169733e-05j),(0.04867902728075141-0.019745039798442623j),(0.0722242049211224-0.00903751882143325j),(0.06989194574836574-0.02373214454042865j),(0.08349399730166328-0.007212345962591881j),(0.07652845736968865-0.008534490805249102j),(0.0767943317779587-0.006795642941048282j),(0.08386659783001171+0.00527276141530304j),(0.051371778125127485+0.005182412230717941j),(0.07332098609769563+0.005062319844110609j),(0.023376444931994454+0.011631121205902964j),(0.04796829133572998+0.011195064760355953j),(0.018769451835195832+0.006627329642711742j),(0.015810186213390143+0.010963070571799259j),(0.005411851030939967-0.006653719644133372j),(0.007175027625928225+0.00537663302706092j),0j,0j,0j,0j,0j,0j
6.5,0j,0j,0j,0j,0j,0j,(-0.000936808713483419+0.012129711970684375j),(0.002314345748087549+0.002486775785769936j),(0.017287145375606352+0.004709273871909418j),(0.009075313653732951+0.0038185890392675513j),(0.018483723322869534+0.005778578581394902j),(0.01416684983401482-0.0007916084732080826j),(0.03463234805803321+0.005094009409512069j),(0.0322606414710338-0.0026915958391230763j),(0.06032980396026998+0.007594258030172865j),(0.03860244395506118-0.009095969270302883j),(0.06242761847679205-0.0034530208872234356j),(0.056580897838496666-0.011981136704049341j),(0.06391009259223247-0.005702179390301j),(0.07272889546551681-0.015653822715247623j),(0.07633292538635088-0.007114692597197835j),(0.0755810564661356-0.00950274887011633j),(0.060231617837994675+0.002875203836607042j),(0.06140895522335862+0.004132559435581692j),(0.035157516004921674+0.0013103078338663257j),(0.054099261577090364-0.00019872190558607042j),(0.02812406006558803+0.010614393319406407j),(0.035054718411074076+0.02194628523279077j),(0.009614167794551952+0.004957015984754006j),(0.014265446781905786+0.009123719247749094j),(0.0017458802370559521+0.0009238907261508912j),(0.008424615078594542-0.002696372078134627j),0j,0j,0j,0j,0j
7.0,0j,0j,0j,0j,0j,(-0.00028066333803525214+0.007459713447989302j),(0.0013261935918055905+0.001757130465013706j),(0.011229486647331907+0.009866867186458602j),(0.006546674010710557+0.002062898108652507j),(0.02314661324638345+0.004708466183354466j),(0.011239615782384194+0.002165938226151461j),(0.029872726780187254+0.00083510920662361j),(0.021995528788334454-0.002099825837821596j),(0.04399642947172161-0.009469702552949774j),(0.036376511567383724-0.0038962454906838733j),(0.05333940184402708-0.01199694989878411j),(0.0518606522102392-0.007550256584685641j),(0.06577555789345967-0.014586381766310892j),(0.0626094674858846-0.01598178634578244j),(0.07215030961448919-0.011592400764029016j),(0.07353674529382437-0.014055074124205353j),(0.062450543292361924-0.0051849611851586715j),(0.07394424253123462-0.007961782524030977j),(0.05276133431561723+0.0007011311293960514j),(0.062049284681645445+0.006305277752696845j),(0.03641437771859855+0.0034872752373490213j),(0.04753592291666059+0.018482465214612047j),(0.01797444379424015+0.009713287947285614j),(0.020741878775193776+0.009417496313980298j),(0.009561229122454442+0.006191182913282871j),(0.016083412265056843+0.007964197888761487j),(0.0012506129804472784-0.0007360102403649366j),(0.00490489839745523+0.000764438392077619j),0j,0j,0j,0j
7.5,0j,0j,0j,0j,(-0.0008328561075776927+0.006594363887974875j),(0.0009310472367880772+0.001984934596638438j),(0.008094118460504037+0.0038071220067935918j),(0.005173073362190086+0.001426183341275833j),(0.01801296342359533+0.002012712107239729j),(0.010627759657796393+0.0031610681662923657j),(0.0380992355440415+0.004521853102774797j),(0.018978376069928117-0.0005315277411337077j),(0.04339343476872263-0.0009715969033104072j),(0.028146874692176273-0.008911075995977812j),(0.0569509260109055-0.0034577274570163543j),(0.041110476487628715-0.012589767055746008j),(0.06582678524500485-0.005788523601977963j),(0.05882669753730309-0.009269425298180024j),(0.0627276823149093-0.009535865285376944j),(0.06887266595764324-0.010205416259850844j),(0.06730457133558232-0.007649485563014114j),(0.07422916746044088-0.005881605913472543j),(0.05806402913718194-0.0018163968951458887j),(0.06552025560598532-0.004558907168595191j),(0.040676987128168744+0.0020313059532326245j),(0.04794225926296257+0.004858179913706094j),(0.029591039690262996+0.012937830532857367j),(0.042590811336814555+0.013229326669141441j),(0.01527248525516341+0.006641180694738562j),(0.018975240105640938+0.016576611638323913j),(0.004639165042131965+0.0015096736027549803j),(0.00881897786139418+0.0095805183457096j),(0.00027548450470548107+0.0019061738581710465j),(0.0006642670594301416+0.001227871350844758j),0j,0j,0j
8.0,0j,0j,0j,(-0.0011952599983509925+0.004055056197251158j),(0.00044354159890453305+0.0013174387073816253j),(0.006772649140815486+0.007072183571605317j),(0.0031687051787300004+0.0017314668329229998j),(0.011559065125429148+0.0026641217554515106j),(0.0070710247686364735+3.885347615546417e-05j),(0.021625506139509847+0.004074997826212102j),(0.015103747989804813+0.002444375781856401j),(0.033020485829481944-0.004051418233510441j),(0.027531519762890602-0.0015411640303790817j),(0.04706316890423405-0.001717279539790163j),(0.034510993381702014-0.012504098289460527j),(0.05831140337405431-0.0028724098815189935j),(0.049557466111569456-0.00815212412504494j),(0.06548644720530082-0.00862212453689576j),(0.05639623830006118-0.01535779618418999j),(0.06783045079773052-0.009768742464341744j),(0.06767240247883052-0.009017720336206249j),(0.06521334254489289-0.009198337366172081j),(0.06539606530371007-0.00020263014187327116j),(0.05399565680124036-0.002445442205107064j),(0.056764266669629256+0.0004086246734076217j),(0.03999641353941066+0.001803756534048913j),(0.045188068774460334+0.005353134501548639j),(0.02231963503433618+0.00844898422287919j),(0.03407451988527598+0.014101913901174254j),(0.01118969628622696+0.0018185232727121233j),(0.014624974401606055+0.003864318805174874j),(0.002986791235851179+0.0017309774882695549j),(0.005201315936903461+0.006749201607559806j),(0.001134889756693365+0.0003334648593125828j),(-0.0001834164088160787+0.003909104262567962j),0j,0j
