,-9.0,-8.5,-8.0,-7.5,-7.0,-6.5,-6.0,-5.5,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0
0.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.26198902461934126-0.1008320143230086j),(0.7380136051289934+0.10082709906119276j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.1876835429480478-0.06855208885053023j),(0.07430514578792505-0.03227993605058709j),(0.2554122762112338+0.02539639482711785j),(0.5206600876041197+0.1351109955798179j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.13854521315381704-0.02926642653749528j),(0.04557263855596802-0.041896206893461546j),(0.18593516266006332-0.007300942368447076j),(0.12213944524603973-0.035759967248192026j),(0.2008380851164942+0.039154634667348455j),(0.3653769957015499+0.13421278112246993j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.11609168395461987+0.0029750240050484683j),(0.026019745465098477-0.029628075304301848j),(0.1325568469612105+0.016506601255411982j),(0.08103119671235272-0.04540133521047149j),(0.12321948604833252+0.01610671336605691j),(0.1459482051984585-0.02484696376726463j),(0.11242456468470091+0.01218379361985467j),(0.2529522644863787+0.12202765163179169j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.08259108288218107+0.015010706817371896j),(0.021209309549602366-0.013166855898956583j),(0.09136002299728607-0.004439307250589531j),(0.0676692343018871-0.043788823638653614j),(0.09299883093485395-0.03045627852947952j),(0.10791453056020846-0.050943391357157856j),(0.10028565230852658-0.003857305083234421j),(0.1722606704789908+0.00882724856316713j),(0.07799947052006047+0.04345592935472969j),(0.17399202234261296+0.10478597594282843j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.06928724111518138+0.016400267015516917j),(0.022192074684293163-0.006437819657810585j),(0.08098349763493133-0.003556169675074194j),(0.03814418017712605-0.024142969238377478j),(0.07637201005508319-0.040418301914115j),(0.06725250537295235-0.05138684392956754j),(0.09539505331893045-0.01594717546843354j),(0.12612347180446248-0.02324281197929118j),(0.08227697759045233-0.010954640995416676j),(0.15683113964535586+0.04386527299875112j),(0.052488471310378496+0.03733487322238834j),(0.11815440951214452+0.0872126176715293j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.04170989259789212+0.021628124230260268j),(0.017130447201473064-0.0020015518263064025j),(0.047936281181023846-0.007992769706825033j),(0.03610001014787657-0.007907268749757567j),(0.07286994261159156-0.003202820954176664j),(0.06201016932218601-0.04165298247268688j),(0.08452060238646829-0.030436762573603754j),(0.08748871409585805-0.02615810850939305j),(0.09849434210159838-0.008635696792382533j),(0.1271289402338204+0.0002072688874558068j),(0.061611421845556416+0.012288867980970786j),(0.12956804386740436+0.05559383867665973j),(0.037072028864494955+0.032962761339447824j),(0.08875721627284518+0.07012159148293683j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.0,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.029531268105703813+0.02311829425892313j),(0.015234360113728451-0.0003939426941341524j),(0.052954742647642515-0.001249984142869874j),(0.029109223676899984+3.130722598338842e-05j),(0.06659833234415624-0.02582310541217213j),(0.03935821182683369-0.01440167728692237j),(0.07366351788918894-0.031287370080080604j),(0.0577472872847154-0.027415581727535845j),(0.09946460877136509+0.0016701796414722828j),(0.0991551874809591-0.029543727196301973j),(0.07992595267777365-0.0065791469439597195j),(0.11531647617408015-0.001471378118353799j),(0.06168988425767906+0.00592884205932443j),(0.10145409555972539+0.053990329111669996j),(0.023877133036993913+0.015867324375735216j),(0.0501994418918168+0.0626814311787494j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4.5,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.021970776795591743+0.018973944127142144j),(0.010002481973723786+0.0009781654764991117j),(0.04587175472014202-0.0033049341466079886j),(0.025067447435077977-0.0016836434562123436j),(0.06454954555122575-0.009065800883711707j),(0.04165808283832872-0.010559707696356028j),(0.07003438957742719-0.016875538497253015j),(0.053547340106663344-0.014731203616850713j),(0.08017259108552711-0.026097122388663834j),(0.06803222346698644-0.030278067288020242j),(0.07454783130050367-0.0061818109995700156j),(0.09355162247811137-0.018131764838458898j),(0.0690980830631126-0.007114470520487945j),(0.10612971980322745+0.017379051277840757j),(0.04714349762155206+0.009776936809951968j),(0.0724306903849854+0.035438431287736605j),(0.019245092698274825+0.010468451233603387j),(0.042560088454096756+0.010708632782834732j),0j,0j,0j,0j,0j,0j,0j,0j,0j
