0,1,2,3,4,5,6,7,8,9
1.0,,,,,,,,,
0.08474860289854601,0.5549227206236914,,,,,,,,
0.055228789039152855,0.16709034155779326,0.29370274076531183,,,,,,,
0.07981578485965045,0.08144820953852018,0.14585807561009473,0.1633881713927105,,,,,,
0.08047230562422547,0.08827716591941603,0.09371242617404689,0.1082877132546062,0.08916734172993931,,,,,
0.0684491352411132,0.09069218091786965,0.08534107093428113,0.07807380242677649,0.07856109510164747,0.047985262899538056,,,,
0.06349971916336976,0.07302114210832365,0.08518612845209346,0.07858062813073675,0.058881562694577796,0.05251217036736385,0.02649671126926729,,,
0.061201055446943355,0.06571777265926186,0.07173385517600968,0.0744365610028276,0.06234823624299267,0.04405235303139912,0.0336912785413104,0.014399408665129315,,
0.05634850732983338,0.06223463897601959,0.06364287954982528,0.06578987376236137,0.06405136785678353,0.046346873767598135,0.0313337184503936,0.021284990578370102,0.00782635116785514,
0.052966927479626245,0.05834660455668084,0.060523059280011456,0.0591077632376394,0.056966784270807556,0.05110098122182362,0.033989321241435645,0.021362592011218703,0.013181314112234296,0.004288455882616136
