,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5,,0.0,0.0,0.0,0.0,0.0,0.5443823023326498,0.4844751136581713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,,0.0,0.0,0.0,0.04426647941803263,0.04426647941803263,0.5443823023326498,0.4844751136581713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5,,,,0.0,0.04426647941803263,0.04426647941803263,0.07704450692657037,0.05642280861105664,0.19480242259922065,0.29033369572148215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,,,,,0.022215284269731378,0.07915426573417554,0.05885288381129014,0.08463127647327238,0.04032953775519141,0.07065544055379305,0.22780586412285928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5,,,,,,0.0357248122558103,0.08960483679018769,0.04591455462203226,0.0767567903908683,0.03746865558347651,0.07717753075384134,0.17042481816646496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,,,,,,,0.03542087681295189,0.08348537057140401,0.0419617564689337,0.053080528430484365,0.032807670980938695,0.06542493283073716,0.11659800582045418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5,,,,,,,,0.03325772230328935,0.06006220705562555,0.03699468886292271,0.0419504560643696,0.027378491827691344,0.04355278246360345,0.07815585163578823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,,,,,,,,,0.028137695482639263,0.047775238219516666,0.032738699852400674,0.03475295946327363,0.018966347905082125,0.027255149415678224,0.05390617564621031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5,,,,,,,,,,0.025983482240160838,0.03961628163548919,0.024036489278352186,0.024090012072286095,0.012630307401823795,0.018506738922749948,0.03789857206511332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,,,,,,,,,,,0.02096591540123016,0.028324246703512225,0.016403953029250504,0.014764094105316964,0.009899409700583048,0.01334723403070558,0.02650363867619817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,,,,,,,,,,,,0.015076212886648975,0.018024177983916024,0.012395400344746368,0.009791230316132146,0.008133909164474911,0.009462459405214382,0.018362383041825574,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,,,,,,,,,,,,,0.010294291451421798,0.011656394653603006,0.010182517430630257,0.007392651496849437,0.0062353067230578995,0.006524281851107626,0.012705533501271458,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5,,,,,,,,,,,,,,0.007616802385915478,0.008503406620042748,0.008110080324815451,0.005466526297705214,0.004574074486421495,0.004480989284557132,0.008820891898032366,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,,,,,,,,,,,,,,,0.006213581743596922,0.006475487157975725,0.006114504964499009,0.0037956370360094755,0.0033882471278632057,0.003108821921007399,0.006134509453612225,,,,,,,,,,,,,,,,,,,,,,,,
7.5,,,,,,,,,,,,,,,,0.004904451668244615,0.004715818225371845,0.004511346354150283,0.0025998212472625568,0.002556725508591531,0.002168079211217804,0.0042630558757867565,,,,,,,,,,,,,,,,,,,,,,,
8.0,,,,,,,,,,,,,,,,,0.003581826048023032,0.003290194526124323,0.0033653833461309355,0.001833107380101595,0.0019221463131903962,0.0015085586472842326,0.002959672550423638,,,,,,,,,,,,,,,,,,,,,,
8.5,,,,,,,,,,,,,,,,,,0.002540474903235683,0.002302136605133046,0.002537907933165365,0.001315159058770969,0.001426068683095118,0.0010466248141284041,0.0020547017854469682,,,,,,,,,,,,,,,,,,,,,
9.0,,,,,,,,,,,,,,,,,,,0.0018552414884958237,0.0016583409397190484,0.0019021290279337684,0.0009365798812232033,0.00105074058004223,0.0007260536467587101,0.0014269794451913034,,,,,,,,,,,,,,,,,,,,
9.5,,,,,,,,,,,,,,,,,,,,0.0013858628347766656,0.0012082034954735944,0.0014078064563373468,0.0006607086047493926,0.0007737949360752318,0.0005042434117651195,0.0009911791641492166,,,,,,,,,,,,,,,,,,,
10.0,,,,,,,,,,,,,,,,,,,,,0.0010207871001647955,0.0008712378228190202,0.0010350088468154717,0.00046645462843656444,0.000569448357544148,0.0003503551952390836,0.0006884041812727224,,,,,,,,,,,,,,,,,,
10.5,,,,,,,,,,,,,,,,,,,,,,0.0007360617258816602,0.0006222245616526528,0.000760558901531964,0.0003309971412445341,0.00041775542714663047,0.00024335851418136114,0.0004780715167241628,,,,,,,,,,,,,,,,,
