,0
3e-07,3.0653610349343586e-07
7e-08,0.15529374958641928
9e-07,7.173752980897451e-09
5e-08,0.33814861025893644
1e-07,0.0373525441443522
1e-08,0.961458105046003
9e-08,0.06346998415606706
5e-07,1.18180845000921e-05
7e-07,4.1079144068533144e-08
3e-08,0.6588044727677563
