,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5,,0.0,0.0,0.0,0.0,0.0,0.5174186060657082,0.49351818350474874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,,0.0,0.0,0.0,0.07725850481861847,0.07725850481861847,0.5174186060657082,0.49351818350474874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5,,,,0.0,0.07725850481861847,0.07725850481861847,0.11720467050406455,0.11477325711944156,0.2390261159631128,0.2804239645084177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,,,,,0.0380186497169171,0.12252510280424936,0.12023702566092634,0.12482549374686594,0.11826387270522874,0.1445778987274319,0.1602548533077873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5,,,,,,0.0711686929270964,0.13782435379090513,0.1314542096545883,0.09867369599294208,0.1036365068309392,0.08349218816901756,0.0879549264429009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,,,,,,,0.0912223121498909,0.11868384384771301,0.12252716618737954,0.06730536424601094,0.07976875504879902,0.04496926749385554,0.04862373070848716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5,,,,,,,,0.09748169472787863,0.09032655820952189,0.10038773076619623,0.04473895881453619,0.05803583808089923,0.02477090598743609,0.027149569939998973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,,,,,,,,,0.08949049466154126,0.06638886448167126,0.07707829637405923,0.030648018116722586,0.039982788431899355,0.013910463708851205,0.015111396742622057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5,,,,,,,,,,0.07490697684932844,0.04827979241025837,0.05599274525108334,0.020782850366291603,0.026396147390220306,0.00774603672781111,0.008392515258467945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,,,,,,,,,,,0.059100069031518,0.03399472095825364,0.039207614273774366,0.01355834065882422,0.01699035760236719,0.004295434936558214,0.004665664149192414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,,,,,,,,,,,,0.0449388565646336,0.023082541644186345,0.026883087852374272,0.008647476526144756,0.010750987232475731,0.0023879748376564153,0.0025950119491963478,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,,,,,,,,,,,,,0.033185765098651,0.015407144690346554,0.0181285449099131,0.005451780104689443,0.006703897409359421,0.0013286927316055218,0.0014429085964372016,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5,,,,,,,,,,,,,,0.023823638554406102,0.010187590087322009,0.012032069182955575,0.003394273812660911,0.004129806109323958,0.0007387717524041547,0.0008022258168328461,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,,,,,,,,,,,,,,,0.0166645221589048,0.0066563381061170825,0.00787840374761709,0.0020883321978013413,0.0025200557775485804,0.00041070147977066246,0.00044605632091443344,,,,,,,,,,,,,,,,,,,,,,,,
7.5,,,,,,,,,,,,,,,,0.011407625875464542,0.0042998214822517426,0.005101790863431855,0.0012733917134884563,0.00152585085153892,0.00022836317762013985,0.0002480222057399722,,,,,,,,,,,,,,,,,,,,,,,
8.0,,,,,,,,,,,,,,,,,0.007671074361508014,0.0027534541090774383,0.00327180161212278,0.0007708638411279209,0.0009177230045218914,0.00012698049906809176,0.0001379055989144913,,,,,,,,,,,,,,,,,,,,,,
8.5,,,,,,,,,,,,,,,,,,0.005079906120548803,0.001749888072571544,0.0020799202668919255,0.0004636430948177059,0.0005488079268030726,7.060344145048004e-05,7.667821459525361e-05,,,,,,,,,,,,,,,,,,,,,
9.0,,,,,,,,,,,,,,,,,,,0.0033193708526347058,0.0011040823272787574,0.0013119705742731511,0.00027729327493554256,0.00032657979521571453,3.9256682911370355e-05,4.263483607737603e-05,,,,,,,,,,,,,,,,,,,,
9.5,,,,,,,,,,,,,,,,,,,,0.002144088404481281,0.0006920434766005047,0.0008218465618523715,0.00016504211757624918,0.0001935044312577412,2.1827651951185898e-05,2.370594777303582e-05,,,,,,,,,,,,,,,,,,,
10.0,,,,,,,,,,,,,,,,,,,,,0.0013711046134353788,0.0004312274543991697,0.0005116138967624818,9.781609508129004e-05,0.00011422045815262695,1.213669064400344e-05,1.318103165095835e-05,,,,,,,,,,,,,,,,,,
10.5,,,,,,,,,,,,,,,,,,,,,,0.0008690826690588534,0.00026726124890421975,0.0003166876977882487,5.7754962761834505e-05,6.71944868503437e-05,6.74826476921486e-06,7.328945664558902e-06,,,,,,,,,,,,,,,,,
