,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,14.5,15.0,15.5,16.0,16.5,17.0,17.5,18.0,18.5,19.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5,,0.0,0.0,0.0,0.0,0.0,0.5500263960004502,0.5053661156301358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,,0.0,0.0,0.0,0.10621595420356952,0.10621595420356952,0.5500263960004502,0.5053661156301358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5,,,,0.0,0.10621595420356952,0.10621595420356952,0.1673035120309264,0.15317522165392639,0.23102003864524767,0.2898913012401881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,,,,,0.03991806463951251,0.17734039476531788,0.16335407358372497,0.18422301887019982,0.16115173707427422,0.14398012488115602,0.15622394811305942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5,,,,,,0.07042169656554852,0.21040700840708684,0.18562693121857354,0.1477475319412593,0.1424239896366392,0.07117731134183664,0.08784540903972657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,,,,,,,0.09292771982700959,0.18872286311716926,0.17904681698503747,0.10751463163815829,0.1117393418614471,0.041827968197807965,0.0477528341134299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5,,,,,,,,0.1099385013087539,0.1543519023465852,0.15408691342389738,0.07343470269787564,0.08043769614185974,0.021995985270743573,0.02628858800769332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,,,,,,,,,0.11319519453330985,0.11816081153056808,0.12242846473775969,0.04903985279142519,0.05518049672316582,0.01240690671453986,0.01418110925272406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5,,,,,,,,,,0.1052142037392543,0.08727460050051415,0.09258218413792059,0.0314828428567272,0.03655247626620518,0.006610477371771553,0.007674123042571526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,,,,,,,,,,,0.09039220826905137,0.062009491098448874,0.06746118559961713,0.02001125003229406,0.023532716374768534,0.003628364892052628,0.004099182521558538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,,,,,,,,,,,,0.07305095832134878,0.04312505007321426,0.04764081109163915,0.012403278004647194,0.014833696271496536,0.0019287691919727301,0.0021904172368416843,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,,,,,,,,,,,,,0.056119591084147845,0.029240565349476975,0.03282209121305538,0.007622616377711272,0.009172193335583192,0.0010393683618729551,0.0011606667218160601,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5,,,,,,,,,,,,,,0.041429517528643565,0.019491848945228325,0.02211978510771838,0.004605104898758718,0.0055872127678881995,0.000549470430709044,0.0006149549922760981,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,,,,,,,,,,,,,,,0.029587470268769425,0.012760661003222415,0.014635755967540688,0.0027597802279160782,0.0033564596104166595,0.0002924896798234682,0.00032417047236950563,,,,,,,,,,,,,,,,,,,,,,,,
7.5,,,,,,,,,,,,,,,,0.020559970799019354,0.00823791223298891,0.009525389137257336,0.0016335906644165711,0.0019937009248424866,0.00015390475018117202,0.0001709437264545519,,,,,,,,,,,,,,,,,,,,,,,
8.0,,,,,,,,,,,,,,,,,0.013958522557032284,0.005245770149317777,0.0061114390558480395,0.0009598869834861344,0.0011719204415243888,8.131499859948072e-05,8.992215500130721e-05,,,,,,,,,,,,,,,,,,,,,,
8.5,,,,,,,,,,,,,,,,,,0.009289587335946727,0.003302142681755248,0.003870874313321636,0.0005587772252297912,0.0006828595354840656,4.2681923966655675e-05,4.7357475430747824e-05,,,,,,,,,,,,,,,,,,,,,
9.0,,,,,,,,,,,,,,,,,,,0.00607625613253819,0.0020562287762167144,0.0024238739443438176,0.0003231929102283302,0.00039470738195593037,2.2474233233301964e-05,2.493234803783765e-05,,,,,,,,,,,,,,,,,,,,
9.5,,,,,,,,,,,,,,,,,,,,0.003914392992210632,0.0012682486972015066,0.0015021480879799647,0.00018558018674183813,0.0002265922288311463,1.1799052604444228e-05,1.3153079104768044e-05,,,,,,,,,,,,,,,,,,,
10.0,,,,,,,,,,,,,,,,,,,,,0.002487999782260564,0.0007753555453449991,0.0009222808872442855,0.00010598178555973818,0.00012927607265592422,6.2137047635235705e-06,6.947599787293002e-06,,,,,,,,,,,,,,,,,,
10.5,,,,,,,,,,,,,,,,,,,,,,0.0015624763853721456,0.00047026467495481553,0.0005614655979224119,6.018115177032322e-05,7.33635107990775e-05,3.271270770734576e-06,3.679748050281624e-06,,,,,,,,,,,,,,,,,
