,0.0,-0.5,0.5,-1.0,1.0,-1.5,1.5,-2.0,2.0,-2.5,2.5,-3.0,3.0,-3.5,3.5,-4.0,4.0,-4.5,4.5,-5.0,5.0,-5.5,5.5,-6.0,6.0,-6.5,6.5,-7.0,7.0,-7.5,7.5,-8.0,8.0,-8.5,8.5,-9.0,9.0,-9.5,9.5,-10.0,10.0,-10.5,10.5,-11.0,11.0,-11.5,11.5,-12.0,12.0
0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5,0.5443823023326498,0.0,0.4844751136581713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.04426647941803263,0.04426647941803263,0.5443823023326498,0.0,0.4844751136581713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5,0.07704450692657037,0.04426647941803263,0.05642280861105664,0.04426647941803263,0.19480242259922065,0.0,0.29033369572148215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,0.05885288381129014,0.07915426573417554,0.08463127647327238,0.022215284269731378,0.04032953775519141,0.022215284269731378,0.07065544055379305,0.0,0.22780586412285928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5,0.08960483679018769,0.0357248122558103,0.04591455462203226,0.04239002073291744,0.0767567903908683,0.012842059715076971,0.03746865558347651,0.012842059715076971,0.07717753075384134,0.0,0.17042481816646496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,0.03542087681295189,0.05118312371165976,0.08348537057140401,0.023311601423561656,0.0419617564689337,0.026324743503908735,0.053080528430484365,0.006693635689500723,0.032807670980938695,0.006693635689500723,0.06542493283073716,0.0,0.11659800582045418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5,0.050138861850538056,0.0276118896439123,0.03325772230328935,0.035459340927832754,0.06006220705562555,0.013518926001415143,0.03699468886292271,0.015301417070944387,0.0419504560643696,0.0033877162499402367,0.027378491827691344,0.0033877162499402367,0.04355278246360345,0.0,0.07815585163578823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,0.02722763018735321,0.03674906432963396,0.03889254733566839,0.01839838734797192,0.028137695482639263,0.02335357810064083,0.047775238219516666,0.007601435646649625,0.032738699852400674,0.00876586645237281,0.03475295946327363,0.0016428084506010297,0.018966347905082125,0.0016428084506010297,0.027255149415678224,0.0,0.05390617564621031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5,0.029486409835830094,0.018814415431587482,0.023497847238931346,0.025982938142165568,0.03198011125685419,0.011729648866201377,0.025983482240160838,0.01506417181453803,0.03961628163548919,0.004178725657247544,0.024036489278352186,0.004914968813061919,0.024090012072286095,0.0007678015907826516,0.012630307401823795,0.0007678015907826516,0.018506738922749948,0.0,0.03789857206511332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,0.0162258100928733,0.02133871638064165,0.024024028208473797,0.01251200670665415,0.022396228149439187,0.017755636141447397,0.026559593693706814,0.007313699421108566,0.02096591540123016,0.00945277198505871,0.028324246703512225,0.002270954178873079,0.016403953029250504,0.0026943285021063753,0.014764094105316964,0.000356520099338249,0.009899409700583048,0.000356520099338249,0.01334723403070558,0.0,0.02650363867619817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,0.01687072522196637,0.01050120824433611,0.015789573172253695,0.014645505486522365,0.020299553457957895,0.00832136330990368,0.019338795849853166,0.011819839047883394,0.020065707661625413,0.0044727886100438645,0.015076212886648975,0.00574492490388877,0.018024177983916024,0.0012309168812853239,0.012395400344746368,0.0014478614226805238,0.009791230316132146,0.00017157211674795805,0.008133909164474911,0.00017157211674795805,0.009462459405214382,0.0,0.018362383041825574,,,,,,,,,,,,,,,,,,,,,,,,,,
