,0.0,-0.5,0.5,-1.0,1.0,-1.5,1.5,-2.0,2.0,-2.5,2.5,-3.0,3.0,-3.5,3.5,-4.0,4.0,-4.5,4.5,-5.0,5.0,-5.5,5.5,-6.0,6.0,-6.5,6.5,-7.0,7.0,-7.5,7.5,-8.0,8.0,-8.5,8.5,-9.0,9.0,-9.5,9.5,-10.0,10.0,-10.5,10.5,-11.0,11.0,-11.5,11.5,-12.0,12.0
0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5,0.14015508669546986,0.0,0.8612849616481066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.016951007046716204,0.016951007046716204,0.14015508669546986,0.0,0.8612849616481066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5,0.016980090720456083,0.016951007046716204,0.036241397329192,0.016951007046716204,0.11386821778811647,0.0,0.7485184781608906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,0.03557801292444901,0.015828970137169766,0.020094860616313253,0.034862779184159566,0.05473461450875985,0.034862779184159566,0.10914682631271388,0.0,0.6394098082753692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.5,0.01744292984381412,0.06113106197028619,0.052584956314652334,0.03950945417834298,0.01647940409582397,0.027582816236849897,0.06649798646906994,0.027582816236849897,0.08874128155997828,0.0,0.5506853057772431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,0.07966970106019237,0.03929397077096489,0.013722596905719869,0.04621436874910579,0.06265814013010226,0.03365442448666087,0.012277536074132933,0.018205891077845798,0.07744013280265143,0.018205891077845798,0.07763231510718935,0.0,0.4731297108025606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5,0.034021465431235465,0.05917631395029978,0.08936578153499729,0.03567924271771987,0.009766242201536305,0.030548982505344813,0.07271914770801151,0.026879512129017742,0.009272083113284785,0.017135218210344694,0.08288013026495941,0.017135218210344694,0.0642568984972237,0.0,0.40890775995980433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,0.06777012360800289,0.03219712152061154,0.03184575815209499,0.04229474528729178,0.09434134039730857,0.03335049713937294,0.008651628759589856,0.02869659341549941,0.0778099916141183,0.024988742927589208,0.008764435111074394,0.014859504870762026,0.08583165769230935,0.014859504870762026,0.05510492017147861,0.0,0.3538922383398339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5,0.03305039228663232,0.05441057664491702,0.07287369633020174,0.03195963003167044,0.029506575620129476,0.04043359388446773,0.0951885405874849,0.030322686923015905,0.009658035848432932,0.0239398166731877,0.08095852693185382,0.01968503439138541,0.009222898746928963,0.009593624391975579,0.08563114109212708,0.009593624391975579,0.04690735204618684,0.0,0.30701579367652265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,0.06392715405704016,0.033184518983740675,0.03146646366817565,0.05303955356533322,0.07636627906994445,0.028369917687959646,0.02867965561751175,0.03342962988744428,0.09484185478327109,0.022120019762365658,0.010580391731238308,0.01570800418858047,0.08150805516282261,0.012508872298813239,0.010272529843785605,0.004641884977742052,0.08364408178129566,0.004641884977742052,0.040484155378053124,0.0,0.26656453190773943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,0.03194437143911013,0.06217609002010008,0.07188547208189278,0.028500033110274176,0.030949900985333356,0.0443327233211668,0.0790024756362056,0.020299681429414934,0.026635882830390634,0.02403552124623069,0.09378381698629994,0.01429405653087355,0.011508432118161221,0.009709288949258408,0.08053319506058726,0.007471111848540536,0.010670008736396175,0.00217523022380044,0.08020334130905125,0.00217523022380044,0.03511614498276389,0.0,0.23145942754097834,,,,,,,,,,,,,,,,,,,,,,,,,,
