-10.0,-9.5,-9.0,-8.5,-8.0,-7.5,-7.0,-6.5,-6.0,-5.5,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0040881264463337565-0.000658288450017604j),(0.0027430513838384144-0.00024147491810174658j),(0.013907508360395148+0.0030388201762215255j),(0.011920191564092771+0.0010280025951056606j),(0.03809585211994031-0.0013125326803287661j),(0.0351046056200935+0.00044638522047276894j),(0.0778590067072742-0.0011974758826666402j),(0.07297924760113429-0.0014491117311338224j),(0.11132393664004872-0.0021823714348410566j),(0.11009381022789201-0.001744830092986284j),(0.11575652129736888+0.0006281614019023499j),(0.11934197502982051+0.001154173782504684j),(0.08441434027104738+0.0018226544165983968j),(0.08976787822643699+0.0014947840299448334j),(0.040738592671685135+0.0007273654449315997j),(0.04407881425242053+0.0002491179380090923j),(0.011570035668265482-0.00039037128407325616j),(0.012702380803323159-0.0009420765898911197j),(0.001636099401352877-0.00017110248004103263j),(0.001849671929584832-0.00033604524462271725j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.006831194557576078-0.000899742218868993j),(0.004516591961054089-0.0002296521817244525j),(0.021311215062165448+0.00429651752751462j),(0.018442616611426856+0.001710826809923708j),(0.05475825865595259-0.0025767043090022977j),(0.05076006387252599+0.0004802500005748524j),(0.10007892069522357-0.0031263561982058426j),(0.09556648462867533-0.0024317167992193075j),(0.12585231931884241-0.001494717151077159j),(0.12637812765911413-0.0004703183029254444j),(0.10872122088899124+0.002253539319893833j),(0.1133287830140216+0.0017005651761929658j),(0.0608537860739469+0.0016175087456588174j),(0.06532597750511465+0.0009404383697004296j),(0.0194914076072568+3.6334542841496697e-05j),(0.021178328870328934-0.0011310855092648772j),(0.003094028869007294-0.0002012952149130252j),(0.003485750693909523-0.000507143948462j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.01134781324696374-0.0011293575416610854j),(0.007356111365214631-0.0003759357512473567j),(0.032397906138517577+0.006383347131632954j),(0.02781165406870551+0.0021750624847770112j),(0.07770731100289562-0.004271128020352647j),(0.07236669788383664-0.001093839565226292j),(0.12327970694703526-0.004463538275852857j),(0.12103514363983238-0.0023956345313187566j),(0.13119635016103573+0.00043156463695610554j),(0.13414699705761196+0.0019401847504179172j),(0.08790354201208556+0.0020147102803286603j),(0.09343128148157827+0.0017608574607491717j),(0.032748527670134246+0.0007975355955345286j),(0.03477994575849037-0.0008391792114154111j),(0.005889689326753638-0.00025546210701405265j),(0.006579738455796571-0.0007084332978121381j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.01870396705945542-0.00150523022489555j),(0.01225279454330185-0.0006623512706670279j),(0.04795707783587036+0.009220877811181239j),(0.0427650063797126+5.569938234921065e-05j),(0.10730995650363578-0.0054200477189534375j),(0.10176199611644901-0.0032277747905670473j),(0.14255405150849879-0.003630378470188192j),(0.1465655752248879+0.0027182086320156687j),(0.11877852903003847-0.00034542366926122205j),(0.1266378247750016+0.0030907408746189686j),(0.05469719816922632+0.0006855241904902385j),(0.056469005040187474+0.00025671960936120926j),(0.011059278680548689-0.00029814841463428235j),(0.012469350039444481-0.0009638811404239612j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.030956826251749076-0.0021674824881471183j),(0.021844011278443872+4.269625306481514e-05j),(0.06887851711457922+0.00923403174457333j),(0.06977904431298018-0.005093730719146417j),(0.13929417019869947-0.003553081495494219j),(0.1413670737967419+0.0010731091377079094j),(0.14775378713255424-0.001984029563121246j),(0.15887931389870938+0.0028497211554129017j),(0.08653772632641535-0.00010342043922128208j),(0.09134619354065368+0.0008448385292754492j),(0.01981976242054394+9.793587407512524e-05j),(0.02352849576015388-0.0012619957708068462j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.05280093836489007-0.0021246189759581953j),(0.03679322714658399+0.0019788016318699917j),(0.1018650079402413+0.0021616580038143797j),(0.11168872365818015-0.00385548128976262j),(0.16897421132675952+0.0013767422592408413j),(0.18040615387232875+0.003251477314191776j),(0.1262285415282311-0.0023847862971379157j),(0.14145231471607583-0.0018454853887416198j),(0.03643152159356783+0.002588041735072291j),(0.04334804292243438-0.0011640447353986627j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.08959437898620602-0.00014550561157613152j),(0.04953594669782951+0.006648530589169642j),(0.16401947482490165-0.008342367483335472j),(0.16262459646236188+0.012313393809362246j),(0.18675804777574495-0.007684845399386407j),(0.1936672962750562-0.017589297468368355j),(0.07401414783456454+0.013360670391172539j),(0.0797791395963334+0.0014238651871228687j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.13913065515817857+0.006503493340131098j),(0.08328225205508416+0.01343965242787266j),(0.24336461466076414-0.009468985738725075j),(0.23256067243792977-0.04903403599437452j),(0.14786644830412768+0.023762135945000026j),(0.1537919992963863+0.014784324430770036j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.2224129743074781+0.01994404115375769j),(0.19557867673302004-0.03635769913160751j),(0.2803489379839376-0.02214190687613666j),(0.30165540993681167+0.03854699519410919j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.4179924259336615-0.016411751104969063j),(0.5820024414238413+0.016408583221258273j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(1+0j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
