 (1.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.711142249041780805e-01+6.128876313246253704e-02j), (1.472922248324915473e-01-1.059721961658854072e-01j), (6.165407024452259493e-02-8.387213056868859928e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.187356102693577081e-02-3.054014747725585649e-02j), (2.427202422016871280e-02-2.429608218260040711e-02j), (-2.630048125347594565e-03-2.240243337323936240e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (4.298063115365965969e-02-1.284900012958763438e-01j), (-1.646563801745476799e-02-6.164517617169041480e-02j), (-2.357662097950406072e-02-4.033802551625325500e-02j)
