 (1.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.081003631098257506e-01+1.216446896090937584e-02j), (5.349712550575542146e-03-1.949508427012881448e-02j), (1.081573988881522758e-02-9.152772653917429094e-04j), (1.126463630924735976e-01-2.048734479139235551e-02j), (-2.073709340181827175e-04+2.038484296115380934e-04j), (5.999467517197802462e-03+7.003013753565523990e-03j), (1.512135101660239209e-03+8.158738180522958142e-03j), (-1.312019639454387911e-02+1.366344175076225891e-03j), (1.841493013710034446e-02-1.402455207792764787e-02j), (-1.851684655087807232e-02-4.277879812884197511e-03j), (1.739135652725284573e-02+2.422817888854384219e-02j), (1.055434490025702193e-02-8.013415637373249092e-03j), (-9.981815852524245428e-03-9.708617569596036251e-03j), (-3.425720637448193776e-03-2.918936790307288375e-03j), (-5.729182451204774262e-03-1.182731170502937350e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.379149704780993808e-02-2.133816485134123163e-03j), (-4.593412570764702704e-03-2.701728029369193738e-03j), (-8.137130014945381101e-03+2.824474640139793599e-03j), (-2.939367704094751274e-03+6.112762713808326392e-02j), (3.679503253541407254e-02-1.383362088178100545e-02j), (-8.389732681659678795e-03-7.626737313677450086e-03j), (1.294600004858742015e-03-8.256519385633005054e-03j), (1.855800948200480791e-02-2.076066218392930846e-02j), (-2.683810508285245505e-02+1.258698091853766715e-02j), (1.602865722437132184e-02+7.933848187875573027e-03j), (-2.382575007948559143e-02-1.681411750666253827e-02j), (-1.922892133598201603e-02-1.620247203347995393e-02j), (5.509115091291329072e-04+1.032583785071864747e-02j), (1.651303962167404923e-02-1.150667449359877616e-02j), (-1.085935172555307915e-02+2.416484109799154571e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-4.777475781362168494e-02+7.622085815211544768e-02j), (1.856126519120951737e-02+1.479788127321244456e-02j), (-7.623553508317961434e-03+1.763046814570962215e-04j), (2.552666614491398700e-02+2.972485076199966186e-02j), (-1.601909852661469527e-02+3.234751278250676959e-02j), (-1.774041313344018340e-04+1.172587985938352770e-02j), (-4.759714595177923398e-03-5.956640488209444251e-03j), (-1.382258155732439368e-02+4.325335801075619498e-03j), (3.155331647621516244e-02+1.752083657919198054e-02j), (-1.063421867272063004e-02-1.509921060222309090e-02j), (1.965231093542403433e-03+1.654053462234751073e-03j), (-7.810963899604454492e-04-4.928806060940886871e-03j), (3.669671072039140062e-03+1.080076229819664294e-02j), (-1.263026124491603043e-02-7.907800823023124898e-03j), (2.079635554730156766e-02+4.083085244724197690e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.573537932401547212e-01-3.569529754941687394e-03j), (1.105906180271847526e-02-4.092377736074919586e-02j), (1.028414314214094565e-02+1.369493303610320664e-02j), (1.302163436484542192e-01-3.323648515929577413e-02j), (-3.679926987598691659e-03+1.547102254725196344e-02j), (2.232970484477930437e-02+1.517986742053207974e-03j), (-1.893781529989771450e-02+2.468634513995416908e-03j), (1.341984992338134119e-02+9.414182143170891914e-03j), (-5.454281381595403773e-03-5.315672347827307687e-02j), (9.052901485464712183e-03+3.384028640220385770e-02j), (1.974264317067969676e-02+2.080660325951902423e-02j), (1.216548088275905617e-02+2.134781220767088469e-02j), (-2.250511032795260782e-02-5.889739799517042587e-03j), (3.012576153838423740e-02+1.866573585997962151e-02j), (-4.500696214157997102e-03-2.083367843748300599e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-3.848915931842578075e-02+1.006266522981032197e-03j), (-9.313155505931560579e-03+8.873603689646406695e-03j), (-9.260874033066300234e-03+1.227612503674442232e-02j), (1.110249232248025457e-02-3.429958447352203770e-03j), (-1.367277346121043534e-02+1.350725978287906776e-02j), (1.338435855201272270e-02+6.982179685151528210e-03j), (-8.489502209254819534e-03-6.431969846941430237e-03j), (-1.393062784356577898e-02+3.851789705230388404e-03j), (2.645788593672502697e-03+5.948310990430801665e-03j), (1.167149338462494974e-02+5.419679220354333034e-03j), (-4.985071294123205165e-04-4.754542292438526142e-03j), (-2.456268836406464654e-03-8.062976596366226495e-04j), (7.564243350293301318e-03+1.063595297903139995e-02j), (-4.428004541295757490e-03-1.346237621047987991e-02j), (-5.305408552262060040e-03-3.709725458669999205e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (7.058562753365602016e-02-5.746752726734117266e-03j), (5.525700799475831600e-03-1.711529097756105816e-02j), (7.900910363840527723e-03+4.859456967450265794e-04j), (-4.283924447801643054e-02-6.875215598249405369e-03j), (6.715620802180131618e-03-7.573172160029027766e-03j), (-2.815545760339375689e-03-2.529016776890971509e-03j), (-2.641177513508196229e-03-8.270967236087455737e-03j), (1.578254886585190447e-02+8.649877670468011231e-03j), (-1.509647886913933860e-02-2.636179489275822241e-02j), (-6.590272361887505523e-03+2.437807640490242608e-02j), (4.415453476177861204e-05+8.484731550172283296e-03j), (-2.115785142316673265e-02+1.713033163662101149e-02j), (-9.786143631307957919e-03-1.424432715348438773e-02j), (2.148565850908068162e-02+1.407451790433049757e-02j), (3.336167963227913355e-03-6.534826774511959431e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-2.140946464318460238e-02-5.911721499313703221e-03j), (-6.935375830574584503e-03-6.685859505384451895e-03j), (-1.534233649613840102e-02-1.388490943350153932e-02j), (2.465939284598770570e-02+2.534638838306972272e-02j), (1.870388268171322907e-02-2.165315965625095110e-02j), (-1.168638424806026956e-02-7.801712730173650419e-03j), (1.999823965536367404e-02-6.530217449078820624e-03j), (9.477547882048742434e-03-2.517276112433081484e-02j), (-1.313440900697958498e-02-2.782024708429772005e-03j), (8.591205636933746121e-05-5.614835323767899955e-03j), (1.152025081641484990e-02+1.035871213289264129e-03j), (-1.256006958412485622e-02-7.355785714095773933e-03j), (-5.003251689707036501e-03+1.087227138786436322e-02j), (1.212816339039073620e-02-6.564428064853754935e-03j), (2.460390613755850803e-02+1.245832603197919407e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.953466236248446036e-02-7.207816870556006542e-04j), (-2.426954116293419603e-02+4.675695837626286586e-03j), (1.990438395145265049e-02-1.742825504788085567e-02j), (1.804593649036836597e-02+9.398201125905455977e-02j), (6.078150368204000842e-02-6.138985426865772865e-02j), (-2.758594981648098202e-02-3.393983746224246700e-02j), (2.410232315029596159e-02+1.017168541661845997e-02j), (4.159476298093214841e-02-5.322406913964485703e-02j), (-1.505664525803440852e-02-1.310153206219952758e-02j), (8.856738813525706286e-03-2.703570686924416933e-02j), (-3.227013860670228246e-02+1.418436479324555397e-02j), (-4.673914906668170596e-03+2.945689890777324418e-02j), (2.564323855177641845e-02-3.625432103416651591e-02j), (-2.542352010016290208e-03+2.853927579472857745e-02j), (2.433609221716236722e-03+1.588799571535303226e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.479583487995556057e-02+3.835053173674134869e-02j), (1.350133526181074121e-02+1.281508731033007562e-04j), (-5.939440698066314646e-03+1.954974188670211346e-03j), (7.659878468146635346e-03-1.036732911715128151e-02j), (4.665374483416510724e-03-3.017121413802108243e-02j), (-2.348398189373045869e-02+6.237777676657005506e-03j), (-3.059163743651018095e-03+2.959311012577120828e-03j), (-5.970668166319900716e-03-3.564547207671176204e-03j), (1.371933236209731642e-02+1.995709669988701002e-02j), (6.845767040722967748e-04-2.536568834862645491e-02j), (-6.716658351195316234e-03-2.153492271263975598e-03j), (-7.695528254896435646e-03+1.436926430307467958e-02j), (4.115741986300559471e-03+4.135833721351169986e-03j), (-1.305663669282640209e-02+4.881556128608415153e-03j), (2.065237351922905723e-02-4.616326082700769433e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.948195827712768100e-02-6.450705825857989788e-03j), (-1.338364696948935763e-02-1.876917535571118135e-03j), (1.352693733908140114e-02-4.568493876171804240e-03j), (-2.291538672371107224e-03+1.391418791473640051e-03j), (5.159580090548014815e-03-1.835778679730972395e-03j), (1.267296629330099365e-02-7.162321884299762895e-03j), (2.207566906431146156e-02+6.084824470353479217e-03j), (2.715691638980975448e-03-4.228944625055691556e-04j), (3.743654215606846084e-03-1.241426001711948279e-02j), (-2.321031663327241534e-02-8.248296431237459383e-03j), (4.719769436935969571e-03+5.136562381815301497e-03j), (-1.265390797595374386e-02-8.296423335508149727e-03j), (1.050315186883367738e-02-9.537393866635195810e-03j), (-5.066232877560541970e-03+1.974380824348249356e-03j), (-4.692191020771996172e-03-8.664961902526578316e-03j)
