 (1.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (6.864385323517120385e-01+9.245238988066963037e-02j), (1.067528772186273137e-02-1.184294893636987644e-01j), (8.042662204769994438e-02+8.324313713480385735e-02j), (6.489168157288018046e-02-1.020007139374208699e-01j), (6.746373565845836502e-04+2.526236337972196169e-02j), (5.370536204521681595e-02-4.109888377574406892e-02j), (-2.176069425407994515e-02+6.076879118763482690e-02j), (-3.466962306963180390e-02+1.065303838563799732e-01j), (2.944797948820800787e-02-5.596060958974367200e-02j), (-7.542558853579861555e-02-4.467207960521072524e-02j), (3.357124641620272409e-02+1.104284026883537162e-01j), (-7.144512999523598695e-02-3.259435300545003578e-02j), (3.600731614735087731e-03-2.425724543356891708e-02j), (9.897880914181124423e-03-9.330401957793445569e-03j), (-3.384541432548052848e-04-1.199156248482874526e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.407620788015469075e-02+9.676413302011639250e-04j), (-4.340595896616968041e-02+4.839503301971244398e-02j), (2.987452597516985220e-01-1.359024719241034573e-01j), (-2.325142756090932752e-02+8.691459267740432593e-02j), (1.052246622491792016e-01-8.695295138917837757e-03j), (-6.203734419663478605e-02-2.388685334772624666e-02j), (6.644709029263864974e-02-1.861697713144982134e-03j), (1.007347627609883750e-01-1.743351993461960195e-02j), (7.186860332820343977e-02+6.947776759920566703e-02j), (-4.977722771478783337e-02-1.512717260612787273e-01j), (1.494224616122254851e-02+4.445164924744714197e-02j), (5.582844217786422231e-02+1.903483694042133745e-02j), (-8.317734879873234233e-02-3.967239715701444125e-02j), (-5.807253701139158952e-04+1.407872910739776419e-02j), (-3.632623993682094349e-02+3.268049003515447132e-04j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-2.873034019442008424e-02-1.228057900359439021e-02j), (-5.540297427310732215e-02-2.308844340818828333e-01j), (4.331107459436218943e-03-5.580564788155301104e-03j), (1.554346621791779896e-02+7.291312400272241534e-02j), (-5.762737617239908905e-03-1.094128466236999608e-01j), (6.264601657499833942e-02+2.856413335744918333e-02j), (1.374177149745438864e-01+1.238462222285190983e-01j), (8.915255684985121110e-02-1.751602626181199447e-03j), (-3.090132478987561021e-02-1.124194036224819004e-01j), (3.461465592127347529e-02-9.430322731655421675e-02j), (-3.428705934091240415e-02-3.722115568131242197e-02j), (-8.853961408014938278e-03-1.493744427105857600e-02j), (1.683675088458447613e-02+7.665028889722518696e-03j), (7.595980387548084689e-02+9.572567269940532309e-02j), (1.824866981244206016e-02+5.751085869533420492e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (6.864385323517120385e-01+9.245238988066963037e-02j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (1.067528772186273137e-02-1.184294893636987644e-01j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (8.042662204769994438e-02+8.324313713480385735e-02j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (-6.380926576401597938e-02-4.946877228045025443e-02j), (4.778278820679662253e-01+1.363108157988686397e-01j), (2.847568392430885678e-02-8.779544003551582876e-02j), (6.035979586907602723e-02+4.201096063146624732e-03j), (1.161789612262345700e-01-9.354043138621087605e-02j), (-1.214757751469569824e-01-5.378067948736673515e-02j), (2.336575202083836234e-02+1.015288460186432734e-01j), (-1.726662719070527416e-02-2.146292331316437541e-01j), (-1.240451610449834347e-01-1.801485344514814624e-01j), (4.353378752336858892e-02+1.309919070543599517e-01j), (3.184293468123788190e-02-8.279788456832531951e-02j), (-5.670345725204514742e-02+1.251467190873219388e-04j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (1.399822772214118563e-02+2.580369861115533806e-02j), (-8.171657123413066104e-02-5.499218752844543812e-02j), (1.453492522787468329e-02+8.368680601324857138e-02j), (1.800016815174719509e-01-9.771253521374645423e-02j), (-7.889802698628192723e-02-1.310321789021275940e-01j), (-2.783737576646122883e-02-1.521640714069249500e-01j), (-1.802021619773526151e-01+2.949287990464703468e-01j), (5.316980620407903840e-02-9.713601023971180082e-02j), (4.045288232259406508e-02+4.626633106847082011e-02j), (-5.922571098983517301e-02-1.508387473397567735e-01j), (-7.426762059334734555e-04+2.232476645211051991e-01j), (5.118007296098563835e-02-1.016345821198634120e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (-7.711278414025799118e-03-8.035676035706925541e-03j), (-1.160627681249236376e-02+4.451350311164766621e-02j), (-1.468912347320749934e-02-1.160943495603827258e-01j), (2.238992306639170371e-02-5.883936864411815071e-02j), (-1.017490054597256222e-01-8.908466909763851360e-02j), (-1.590484028957938334e-01+1.147854112510805491e-01j), (2.272896273680238138e-03+9.682408460230104014e-03j), (1.378567877883747073e-01+8.829439559450562303e-02j), (2.887829796660702081e-02+2.612388301460841222e-02j), (-1.369931561759357430e-01+4.531797231030870732e-02j), (1.285192422904835596e-01-1.064540544728810878e-01j), (2.925475633995556768e-01-1.515549295863269919e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.407620788015469075e-02+9.676413302011639250e-04j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (-4.340595896616968041e-02+4.839503301971244398e-02j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (2.987452597516985220e-01-1.359024719241034573e-01j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.350652962491633198e-02+7.396430367516371174e-02j), (-1.576647997568122539e-03-6.292990261058531432e-02j), (-5.536074228021803378e-02-3.477686077157834260e-02j), (2.464575442334632563e-02+5.148885178068440815e-02j), (-1.187612381393679355e-02-5.588288695433380610e-02j), (-2.033903865822266760e-02+1.703581636752747250e-02j), (2.462481734312818582e-02-8.582114808353923097e-02j), (-6.581825957611617262e-02+7.681097546521423181e-02j), (1.088619208541891786e-01-5.147604451878728254e-02j), (1.535184934614946262e-01-8.840415173109171521e-02j), (1.173743096616900600e-02+2.692929589738612961e-02j), (9.207231004164968813e-02-1.175654823991903186e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (1.018370043381577328e-01-1.490169293922071619e-02j), (7.249673720969067314e-02+4.622827253719324903e-02j), (-9.981864814523359886e-02-1.324072460515059169e-01j), (2.572759435636636990e-02+5.043018348965448011e-02j), (7.454648611093030175e-02+8.413155598510337063e-02j), (9.786957001776976084e-02+3.355080217923556846e-02j), (-8.743031997338958361e-02-9.929266503619295359e-02j), (5.832769914673747308e-02+4.974226377417687722e-02j), (-2.630803552960781638e-02-3.565796943553602161e-02j), (3.197618685174816178e-02-8.165763174543475000e-02j), (-1.643220678141473212e-01+7.894612901868089394e-02j), (1.153505928819621579e-01-8.283012047094782948e-02j)
