 (1.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (4.613263337119671292e-01+1.252238444704430465e-01j), (3.830871664409376404e-02-9.783160504762344889e-02j), (3.541911674394620374e-02+2.765759274654665256e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.943976395172086757e-02-1.124613222144319434e-03j), (-4.842281350849843291e-02-6.397012675055788189e-02j), (-7.067485947342817994e-03+1.700706476343583767e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.777593333255140379e-02-7.782541140497616604e-03j), (1.028896991250418703e-02+9.921146899232116331e-03j), (-4.922993576231879387e-02-6.487385826309957637e-02j)
