 (1.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.135608584931089404e-01-9.245114202313452212e-02j), (-1.068170686732689001e-02+1.184321794823445101e-01j), (-8.043364412587197809e-02-8.323743786566549507e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-3.302441086006461385e-02+1.464957475106868669e-02j), (1.965205236844054237e-01-1.891487698630012204e-01j), (6.651802679103041571e-02+3.533930437893987309e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-3.365297993939279225e-02+2.630575916157422700e-01j), (1.881842822768529100e-01+1.052236929232498730e-01j), (5.079849930660210872e-02-2.267879044199384020e-01j)
