 (1.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.637581998598589550e-01+4.243676785441585081e-02j), (1.018259220772079338e-01-7.215717805478177871e-02j), (3.860014936409313785e-02-5.730382740126095664e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.086330968472450607e-02-2.328133569003359299e-02j), (4.893169517674884460e-05-1.376025299818635014e-02j), (-7.440370335085755987e-03-8.657006336659198859e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.853056873874330532e-02-8.117604205009569529e-02j), (-1.986509410460849875e-02-4.990201452609465543e-02j), (-2.129127908227827423e-02-2.505470740575709704e-02j)
