 (1.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.573537932401547490e-01-3.569529754941703440e-03j), (1.105906180271847526e-02-4.092377736074918892e-02j), (1.028414314214094391e-02+1.369493303610320317e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.953466236248446383e-02-7.207816870555990279e-04j), (-2.426954116293419603e-02+4.675695837626289188e-03j), (1.990438395145264008e-02-1.742825504788085914e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-5.467398779710640894e-02+1.185201057435569111e-01j), (2.483756484822736282e-02-5.593110419634884228e-03j), (-2.880044771855734542e-02+1.871256176129820759e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.251120246159221405e-01-3.277077591498571418e-02j), (-2.763143428467722956e-02-2.059692074275317267e-02j), (4.500580173214464852e-02+5.558733395047452813e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-5.542038669921049016e-02+7.784856269921225716e-03j), (-3.135855881484180679e-02+4.053387511434344836e-02j), (-1.365451872647657251e-02-4.244328798664751684e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.002855089766286900e-01-2.068071805893006293e-02j), (1.930038154386258141e-03-1.996756443631668085e-02j), (1.856379964110422415e-02+3.053590414133802028e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-2.976852959030426224e-02-5.680115698125048559e-03j), (-2.416640913601347113e-02-4.624535677625080110e-02j), (5.407416216175986445e-02-2.700934496389096467e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-2.417806624104836336e-02-1.114476584478351663e-03j), (7.991375214227869339e-02-1.314874916915180665e-02j), (3.138850063686390163e-02-8.362638799734176120e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.395230201950422265e-02+5.892862338121732796e-02j), (1.930655205689566596e-03-4.908011872172943560e-03j), (3.668560853101442750e-03+2.910945936056114070e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (4.231861547290438619e-02-1.709215491132055897e-02j), (3.296826492657371072e-02-6.741713737823051660e-03j), (4.668412164635617027e-03-4.525119943332523570e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-3.278344352347974024e-03-2.551808180408339510e-02j), (-6.502942778746278671e-03+1.346328792248943987e-02j), (1.729203352373135869e-02+2.221440069211285187e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-5.441628999501595815e-02+1.820543716663688694e-01j), (-3.764228724212800858e-02+1.216971163440718623e-02j), (4.486939675714254200e-02+2.295009710820485049e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (5.927937328093920398e-03+9.834157073070597804e-03j), (1.794028101343986270e-02-1.956060444463838047e-02j), (-5.901620552948966258e-02-1.178153920603446612e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (6.243582753311029132e-02-5.878202992968790952e-02j), (-3.353014501802759062e-02+1.646638343555195325e-02j), (3.269568293710465451e-02+7.637173030965494630e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-7.974309982669028352e-03+5.038786262993822512e-02j), (7.109921798634875195e-04+3.854095506831980988e-03j), (2.697776231677960490e-02-9.553635002644484883e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.135608584931089404e-01-9.245114202313452212e-02j), (-1.068170686732689001e-02+1.184321794823445101e-01j), (-8.043364412587197809e-02-8.323743786566549507e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.867159752937967016e-02-4.668568957520649598e-02j), (2.507518597827104734e-02-4.051757556037943742e-02j), (-4.548261295365692986e-02-1.103347995184581071e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.764370184464639224e-02+6.036306257909356161e-03j), (4.180423787846931222e-02-2.429401786923064341e-02j), (4.167191827849618668e-02+4.770425488238396231e-04j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.882029575490422865e-02-3.257042558599099885e-02j), (3.794824003534944673e-02+6.921597486790527498e-02j), (9.998781707768275573e-02+3.538284162978404257e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-7.846339836309883242e-02+1.131619975446941824e-02j), (3.168567211715443699e-02-1.076175527203158400e-01j), (-6.696284286566538124e-02-1.706648612802268705e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-2.397249686887333378e-02+3.686181290676724537e-02j), (1.222048517523925074e-03-7.528553647976600482e-02j), (3.913275094257959164e-02-2.433521342078650423e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.841368127587906384e-02-7.500333222507259666e-03j), (3.569149916632390843e-03-1.671371351010951870e-02j), (-4.584253068142491588e-02-5.496305402591000755e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-5.343425899034423034e-03-5.735147518877432155e-02j), (1.232722551791205490e-01+4.151044347393283845e-02j), (8.741308844400838551e-02+6.081966013055436354e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.385142397434375450e-01-4.618994706084628143e-02j), (-1.886101322065680472e-02+6.677883378834567618e-02j), (-1.122565022661589293e-02+3.340528241306876811e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.304954898520425044e-04-7.569615762999985266e-03j), (3.836528533816609132e-02+3.668800927255780331e-02j), (6.004224635395299242e-02+1.807314895309092631e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (4.611125026878310634e-02-2.258032636583607450e-02j), (-2.345205650289802421e-02-1.739817929732915061e-02j), (-4.089296745079990664e-02-4.256145544692651467e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-5.353563566551916911e-03+3.477110983581402359e-02j), (-1.999634779665100670e-02+4.518132112365824335e-03j), (-2.233137111502832978e-02+1.606177477206472554e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-2.890034483630802079e-02-2.639639738366752878e-04j), (1.825980707439053274e-01+5.622123128275074294e-03j), (2.539459908759899021e-01-6.753760284823902456e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.056911293647159803e-03-4.552781543281420734e-02j), (-3.106137082641801869e-02+7.480138106627536553e-03j), (-2.998289487016242080e-02-8.994406978871256550e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-4.561841321741520738e-02+4.592745871012816894e-02j), (-5.172033647218117133e-03-7.813916713102277145e-02j), (-4.392266538711934315e-02-6.020725700543803210e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.381634946756869417e-02-2.769726176518726851e-03j), (5.388840031391076840e-02+1.287078502895161805e-03j), (7.162527159677098409e-02-9.616031434640119613e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-3.302441086006461385e-02+1.464957475106868669e-02j), (1.965205236844054237e-01-1.891487698630012204e-01j), (6.651802679103041571e-02+3.533930437893987309e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-5.673258508757282430e-03+4.515261939924224838e-02j), (-2.443191421974563043e-02-8.070039480089488335e-03j), (5.032373632816267844e-02+3.362356497144265710e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.540308805144072722e-02-2.205003269947534636e-02j), (1.360478714055292013e-02+2.337993851746628104e-02j), (-5.599438271936955577e-03-6.064974960437739641e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-3.360345853319793297e-02-1.632891701450551666e-02j), (-3.216489902152191993e-02-1.679883429709831677e-02j), (-1.504374484313881696e-02+1.541647941883235277e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-7.225578691083510592e-03+8.811619880475608790e-02j), (3.379517350048908981e-03+7.783574371295771954e-02j), (1.872661715042687330e-02-1.505818804562200457e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.441440898910593960e-02-5.230861057165273054e-02j), (3.485842588968589284e-02+1.608585237232283693e-02j), (-1.196912269952591333e-02-2.387020998510918854e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.300267014872064454e-03+4.827150651316389207e-02j), (-8.828060920109301671e-03+1.780754351534124397e-02j), (1.320779717986467379e-02+3.759538413205736323e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (6.380871896367187879e-02-3.158570036569111061e-02j), (-2.063314795388830267e-02+1.146368396292897843e-02j), (2.210516116531206776e-02+2.656306721262346668e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (5.621029529153767634e-02-2.957330652076363767e-02j), (5.214857842706386443e-02-1.373823149818534650e-01j), (2.869803405709344789e-03+1.370576955394336160e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.024969281306073628e-02+7.243045731857297893e-03j), (-1.514768922639807974e-02+2.103042720461271997e-02j), (-1.988132018608882931e-02-3.943821804908199252e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.361656523189198539e-02-6.741315074572378982e-03j), (2.415003045718639926e-02-6.612799455824368289e-02j), (2.331931496705952345e-02+6.253029182572546196e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (8.677298700544941457e-03+2.168150835317048455e-02j), (1.768535238705137499e-02+2.777885787764458603e-02j), (-2.829980702405562876e-02-2.051630691593362560e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.189509143783686052e-02-3.512632769914154907e-02j), (1.099404988030133583e-02+9.093798881627382369e-02j), (-6.750604548064467747e-02-4.668342664075579053e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-3.281113547237843320e-02-1.392097390044147974e-02j), (-4.931437335164561703e-02-5.041632274351229986e-02j), (5.373231687110916616e-02+5.462263100103609617e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.217612589340750714e-02+2.429773168787915244e-02j), (3.479321846214364355e-02+5.384078735794192022e-02j), (-1.121343396409731942e-02-2.892224880534449011e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (9.524022568409409861e-03-1.262779299464287901e-02j), (2.160723045926255664e-02+7.619202944802915857e-03j), (-2.285435496004511666e-02+2.533521472848901043e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-3.365297993939279225e-02+2.630575916157422700e-01j), (1.881842822768529100e-01+1.052236929232498730e-01j), (5.079849930660210872e-02-2.267879044199384020e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (7.129217235349313148e-03-4.341212353040297539e-02j), (-7.534972022152119919e-02-9.271971214132751493e-02j), (-1.035514439519135549e-02+2.197458122892810214e-02j)
