 (1.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.666509629806159076e-01+2.160895803748181382e-02j), (3.930430089012073441e-02-3.422079488772952066e-02j), (3.341968788946598351e-02-2.646362578047041850e-02j), (1.808547731635813671e-01-2.068408926240544645e-03j), (4.394242376603606226e-02-1.864872596574837157e-02j), (1.572592610697454889e-03+1.690731444640703601e-02j), (-7.458436850583771531e-03+1.663497110069336177e-02j), (-5.054256008466993626e-03+2.037784558346601715e-02j), (-2.442701063217123797e-02+1.290304831941855093e-02j), (1.705708638256659207e-02+8.004881759037863961e-03j), (4.835005336235525392e-03-2.300295785217102654e-03j), (-7.421679272183199193e-03-9.348545660367107990e-03j), (-1.307647710667553427e-02+2.521784291472301334e-02j), (1.139005575665957143e-02-2.740728643382445151e-02j), (-3.649054725991724563e-02-1.994802859319449746e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.904622939521677577e-02-6.804506365379468791e-02j), (3.243755777898026105e-02-3.091261099194476947e-02j), (6.843874844235023477e-05-3.604124882937294327e-02j), (-6.931337409715835132e-03-1.037180640212818222e-02j), (-7.707247373502514043e-03-1.177356472451440879e-02j), (1.398704253990255310e-02+4.508270270739644231e-03j), (1.165549369306521227e-02-2.358787506263818057e-02j), (1.576213524650176695e-02-5.884665920417237080e-03j), (1.894453596584914565e-02+3.503215976045652783e-03j), (-9.304422433768269260e-03-5.490513216963767082e-03j), (1.111259124927452139e-03-1.474167273444867846e-03j), (1.849683294670504893e-02+1.054792902041495721e-02j), (1.790586312719273654e-02-2.150146307145413965e-02j), (-1.038419127525870914e-02+3.027001985492395672e-02j), (5.657796997668365115e-03+1.464711751366379669e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.293298395739313905e-02-5.187589559683426776e-02j), (2.195370317273933822e-02-1.694160548643007178e-02j), (4.545739083810819425e-04-2.216121887131817375e-02j), (-2.747716215866828279e-02-2.825102861184429883e-04j), (-3.507364806970924426e-02-3.025384620400596233e-02j), (8.913132332788693130e-03-2.523042164792507411e-02j), (-3.660722921122732537e-02-3.989565676088508567e-03j), (4.538311481341163189e-02-3.371573078042029107e-03j), (1.722467329336924841e-02-7.531496039804726206e-02j), (-1.448351492266395681e-02+5.826247312364555425e-02j), (2.741391521914000526e-02-1.269137373163132382e-02j), (2.028668367953982699e-02+2.719587285738231733e-02j), (7.744555384605657407e-03-3.315881422745489693e-02j), (-1.788513124675545837e-02+2.840423387160492807e-02j), (2.647712517616594968e-03+1.911698971995515195e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.486739372411637117e-01+9.552070788366003734e-03j), (-2.299185863211252942e-02+7.722674525919548914e-04j), (2.988667467898947425e-02-1.301012004328020583e-02j), (1.807388737209486562e-01-2.925837102647496635e-02j), (3.098234357136273303e-03-4.011325972031119791e-02j), (-2.061394727610877178e-03-9.206285068118264317e-03j), (9.907379352929682886e-03+3.933438529931173461e-02j), (-9.465619838591822488e-03+5.766352509055114317e-02j), (1.244985663041821115e-02+5.376986342912481315e-02j), (-3.796825917933049650e-03-3.345839218261926346e-02j), (-8.843012997915346632e-03-2.161031912561648879e-02j), (-2.263210929083280670e-02+4.649506632290659192e-02j), (-6.420640248639930721e-03+6.412399899428398997e-02j), (-1.921316257761389312e-02-6.344753187648013992e-02j), (-2.690422552969005954e-02+1.881863819523298814e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (6.396919841507932303e-02+5.491560797513670572e-02j), (-5.228158226964880161e-03+6.238319029587010775e-03j), (2.469790288670217857e-03+1.171692065818595065e-02j), (1.830068137513253404e-03+1.166233720491092682e-02j), (-4.370368766653947266e-03+2.809255500969065969e-02j), (2.034289904157230225e-02-1.716658564937355302e-02j), (7.029714654878085195e-03+2.225465695798281227e-03j), (2.031439535610875605e-02-2.563906703260819195e-02j), (2.340808647026938402e-02-2.923379816119082292e-02j), (9.489095871105317562e-03+2.044617941122349805e-02j), (-1.562389224016924984e-03-1.031918388521952355e-02j), (-3.084209000825389665e-02+2.841479598174830729e-02j), (2.638102070974148242e-02+9.283372841515102197e-03j), (-1.463377727259354555e-02-5.337577233468929552e-03j), (-5.949748985198687100e-04-2.351645616740241640e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (6.124538169171640789e-03-4.088611607951672666e-02j), (-2.161284522940096903e-03+1.419884174679517325e-03j), (-2.258929949874330032e-03+6.377023444779436265e-03j), (-2.509568587063161493e-02-2.118639321578166812e-02j), (4.100479865017179343e-02-4.452068149688994531e-02j), (-1.919732004184339716e-02-9.557071661811638577e-04j), (-1.677155770981363439e-02-2.944431828563186943e-02j), (-9.650175851031920701e-03-1.844570489436349672e-02j), (-1.147257328163574230e-02+1.811570731705578960e-02j), (1.599707897392648251e-02-3.701353573687016230e-02j), (8.186650699786838029e-03-8.026723345246636332e-03j), (5.168870059804624856e-02-1.943504017972666129e-02j), (4.886750476923311208e-03-5.523980391844485194e-03j), (2.115917742664377016e-02-3.472497853850778013e-03j), (-1.987777375172776126e-03+2.979443943342567624e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.785821190690947691e-02-6.749881592433063654e-03j), (8.887987747580991874e-03-4.249801976004561992e-03j), (-6.404102046636870422e-04+1.889913329043449832e-03j), (-2.206487722416721614e-02+3.493899938984564024e-02j), (-3.798408638689750039e-02-4.457120672292948227e-02j), (-4.430415109022938294e-03+2.792989343716720946e-02j), (3.291499275176420092e-03+1.089450793850198565e-02j), (-1.602795353432138678e-02+4.450902521110085275e-03j), (1.969931412157412479e-02+1.118845965108773537e-02j), (-1.191334392125914174e-02-2.857150697928432029e-02j), (1.208599028750239907e-03-4.168492649119483195e-02j), (-3.358547965795093126e-02-6.820219051266307453e-02j), (-2.172448600532120126e-03+2.183905941693689914e-02j), (-2.441486284825623507e-02-4.391514086224235225e-02j), (4.307223737283670528e-02+5.396646799712962253e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.733764427886189508e-02-8.788391619263824506e-02j), (1.208412338201446390e-01-1.539797951404964053e-02j), (2.920157034141975666e-02-3.594349583210341287e-02j), (1.685870678725025218e-02+2.296426939134562500e-02j), (2.455055187438993231e-02+6.499279952309686137e-03j), (6.897548815254570323e-03+4.224640393170301517e-02j), (2.511046339956462398e-02-4.593677285440028041e-02j), (3.248734782671906535e-03-3.155780564672942823e-02j), (-4.512762881377592461e-03-1.399870194807334087e-02j), (-4.586209568627772765e-02+1.090853869452282701e-02j), (-2.911314116185931625e-02+5.066441258549444354e-02j), (2.386700364559529372e-02-3.388625242860513614e-02j), (4.682714319400772818e-02-1.710482811138407805e-02j), (-2.085365858467180117e-02+4.600861543114036223e-02j), (-2.606557762692897004e-02-5.045485118783822609e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.794423366578471249e-02-3.688518162075700435e-02j), (-1.884579382341548467e-02+5.342084599743505274e-02j), (2.294526827203327221e-02+6.674913807239386647e-03j), (-1.319746304267143192e-02+5.665324311810848203e-03j), (3.978731845847482268e-02-4.098028993626445966e-03j), (1.371570245525817466e-02+3.409500090270765459e-03j), (2.724477248025007278e-02-4.486545255570585297e-03j), (2.351066113687327180e-02+5.480804894714869611e-03j), (4.864345684647291418e-02+9.999739769560455835e-03j), (-2.274806778646846703e-02-2.155030762530378910e-02j), (-8.711373110388668378e-03-1.206366129960374269e-02j), (-2.798827127139893664e-02+3.888695737698143196e-02j), (2.882300965665346784e-02+1.802906162629795001e-02j), (-5.732960885018358044e-02-3.181929868432814557e-02j), (-1.262189830579856127e-02+5.828967742186195317e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-7.474132750017049853e-02-2.794814008510518311e-02j), (3.651757411518506691e-02-2.534597266994758138e-02j), (-1.523030128393807262e-02-1.410772134090403605e-02j), (3.519958722230905751e-02+1.094901990668427708e-02j), (-6.850883121972344003e-02-5.442185743109828437e-03j), (2.095011813168207518e-02-4.679183040299602150e-03j), (-1.405109513999133752e-02-2.112857156512354395e-02j), (2.169927595825474689e-02-2.505298592969932084e-02j), (2.127792028861869716e-02-3.146468612459646375e-02j), (-1.074672769335567775e-02+2.076034112363020143e-02j), (3.553023427530564108e-03+3.821973006284628519e-04j), (4.018210375609122809e-02-3.736412372662996362e-02j), (-2.100303562304962120e-03-5.834166658626727120e-02j), (2.285854787621835818e-02+4.540092249669049063e-02j), (4.224008012685132735e-02-5.869267276228754340e-03j)
