 (1.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (9.701560432608059836e-02+2.831245132891932470e-02j), (6.601983963351801266e-02-4.616100337523555003e-02j), (2.361907829365112940e-02-3.665040539528582192e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-8.032317793841618064e-03-1.577452015015465628e-02j), (-6.236310251173704348e-03-7.420981692089035492e-03j), (-6.608594994023784044e-03-2.952544953299070848e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.839458672779076265e-02-4.968330721837073416e-02j), (-1.610196800039026543e-02-3.466803874276998265e-02j), (-1.579117322093328418e-02-1.522363125296302341e-02j)
