 (1.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (6.674306534308724337e-02+1.412430345440384392e-02j), (3.580658120849879861e-02-2.599637031789352182e-02j), (1.498125393233893168e-02-2.065368118602607661e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.024071277945773351e-02-3.034286598447214281e-02j), (-3.951321751975998657e-03-2.141938174327878003e-02j), (-7.870128029246767007e-03-1.154713669226434085e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (5.050191326748569923e-03-2.360765422469347091e-02j), (-4.486213955820037881e-03-1.425242911475635768e-02j), (-6.262028421223699362e-03-7.609490855003703258e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.073568083957059521e-01+1.885209760846112692e-02j), (4.546732592296107156e-02-3.381512729893756258e-02j), (2.305439044152017211e-02-2.656870776741917725e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.610118375623625073e-02+2.967201280949171432e-02j), (1.997792575980644747e-02+2.120222320737063810e-03j), (1.299519579603871343e-02-1.749115982659986239e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (7.241987553762234062e-03-1.651712070064398352e-02j), (-4.468015296001230131e-03-8.065890971886879174e-03j), (-3.502311443801326557e-03-4.398056970335273083e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (8.552153591605996669e-03-1.488418182068549289e-03j), (3.142553501174680936e-03-4.424027636862191970e-03j), (9.946077516737022312e-04-3.213017824824198395e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.736839376814754837e-02-4.674998659884267715e-02j), (4.113248156199357172e-03-2.946328198814636770e-02j), (-7.126922221722233400e-03-2.078546643258394333e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.521945478165804763e-02-1.841096507663855103e-02j), (-9.476551678756934280e-04-4.715470409346809305e-03j), (3.406489082182625138e-04-4.697123690886626651e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-3.494732164837013183e-02-1.725564830979380362e-02j), (-1.629789471538224330e-02+2.069972348998188206e-03j), (-1.144661950672265158e-02+4.034406791350378385e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-2.791990072818101645e-02-1.620755196515331550e-02j), (-1.497265945764743832e-02+1.585410302586223209e-03j), (-9.955277791230990672e-03+3.514334745491689248e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (8.335698913100739876e-03-3.616015834184487659e-02j), (9.962292131530613420e-04-1.850796087576186619e-02j), (-5.805152388234977208e-03-1.361304777254546475e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.898573561803016188e-02-8.247441085291608298e-03j), (7.908230175534868359e-03-6.023656268105469745e-03j), (3.601192721147376645e-03-7.143557059270287495e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-2.321539976389827217e-02+2.758031569580054326e-02j), (4.455331357095366172e-03+2.016946247478572027e-02j), (4.992378589727852929e-03+1.101720834475279631e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-7.226016523487412309e-03+1.553509694254988187e-02j), (5.655122544775618987e-03+6.879019630770423846e-03j), (3.319690855770403900e-03+3.404798152494400900e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.666509629806159076e-01+2.160895803748182423e-02j), (3.930430089012073441e-02-3.422079488772952066e-02j), (3.341968788946599045e-02-2.646362578047042544e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.102515497657033924e-02+2.665466314752161850e-02j), (8.018790014734092017e-03+3.176899845399703323e-03j), (7.662889267989627870e-03+1.956044957522175363e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.839140891504590161e-02-1.911677119182446719e-02j), (-2.223243838515225317e-03-8.265190762569154040e-03j), (-1.725044892313183859e-03-5.492172441775930967e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.191061902371306873e-02-1.325474318627139353e-02j), (-1.160043722446862024e-03-5.537781342348684424e-03j), (-1.117561331235723083e-03-3.899586736049755892e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (4.191802707435175052e-02+4.363700752198848565e-02j), (1.704872162789753537e-02+3.509698347572330190e-03j), (1.540544769784274806e-02+8.690201722601675807e-04j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-7.437145211893931261e-03+1.246892419845706257e-02j), (-1.168030320867216284e-03+6.882156960439538181e-03j), (1.422760561946471471e-03+4.960431520242968018e-03j)
