 (1.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (6.864385323517120385e-01+9.245238988066963037e-02j), (1.067528772186273137e-02-1.184294893636987644e-01j), (8.042662204769994438e-02+8.324313713480385735e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.407620788015469075e-02+9.676413302011639250e-04j), (-4.340595896616968041e-02+4.839503301971244398e-02j), (2.987452597516985220e-01-1.359024719241034573e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-2.873034019442008424e-02-1.228057900359439021e-02j), (-5.540297427310732215e-02-2.308844340818828333e-01j), (4.331107459436218943e-03-5.580564788155301104e-03j)
