 (1.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.039724001817746823e-01+1.287937818777414034e-01j), (2.725010771240473501e-02-5.690745094544956417e-02j), (2.513563255956528450e-02+1.396273385214140579e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.208481225054165026e-02-2.117455535968419678e-03j), (9.175188874900874758e-03+3.413027308359369190e-03j), (-2.456534358390772763e-02-1.412556786990969322e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.101929659080569737e-02-4.646939597939971078e-03j), (-1.428906160095636500e-02+1.705004254382236351e-02j), (3.065021333647169593e-03-5.462935936017486969e-04j)
