 (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-6.130161223600780067e+04+1.366813889244704503e-05j), (-5.001690819525023689e+05+4.670208666906421422e+05j), (-2.217758853779014316e+05-1.470908638274741592e+06j), (6.130161223677176895e+04-4.757100610531722265e-05j), (3.285025244945134182e+04+8.796733074034586316e+05j), (-5.461175345750619890e+05+2.842965936248040816e+04j), (7.753540464742948534e+05+4.093972120641855290e+05j), (-8.702382412313561654e+05-3.485883769141366938e+05j), (-4.558474416438639164e+05-7.675419921049851691e+05j), (-1.507223553415455390e+06+8.754822578563755378e+05j), (-5.938686247428805800e+05+1.126738061416792450e+06j), (-9.254076517936853634e+04+9.303588402620157285e+04j), (4.133783828850652790e+05+9.415774609860865166e+05j), (-3.509857848487197189e+05+1.507795110749897431e+05j), (-1.381632454587575921e+05-5.905280673557008849e+05j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-5.001690818386416649e+05-4.670208666855072952e+05j), (5.804199849666520022e+06-3.493569783065690360e-05j), (6.348401234351844760e+05-3.009598753037971983e+04j), (5.001690818380656419e+05+4.670208666496421210e+05j), (2.050580693214756437e+06+2.659536492870325688e+06j), (6.208793228883190313e+05-6.116205550203470048e+05j), (1.849305922663497273e+06-7.743643593255443266e+05j), (1.609068838148929179e+06-9.510114256037728046e+04j), (2.007835452841281425e+06+1.029251057449518266e+05j), (2.669800249764264561e+06+1.503764950549395755e+06j), (8.011860920792801771e+05-4.826901044708577683e+05j), (1.347273585667166859e+06-1.658808520431975485e+05j), (2.873766453321915586e+06-5.715842768163566943e+05j), (6.994901396754699526e+05+4.359125702496704180e+05j), (1.455381638298112899e+06+9.794591041738812346e+05j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-2.217758854150140542e+05+1.470908638222838985e+06j), (6.348401233720418531e+05+3.009598754607613228e+04j), (2.390854710097671952e+06-4.220465033683752794e-05j), (2.217758854540629254e+05-1.470908638182778144e+06j), (2.062227018266608007e+06-3.018416791509321774e+05j), (1.148520023898384068e+06-9.002484725343182217e+05j), (1.767781163861503126e+06+2.857739362391929608e+05j), (3.083742134210356511e+06+1.240579674511060148e+05j), (2.865965407191656530e+06-6.570527240680997493e+05j), (1.739546628303585108e+06-1.580336275485691149e+06j), (4.195634234558422468e+05+8.848192982345477212e+05j), (6.738191151610614033e+05+3.602696800423586392e+05j), (1.230362134966625366e+06+1.909789812394304434e+06j), (5.556845271339223254e+05-1.030561910360131180e+06j), (3.644425410908313468e+06-1.259143827814738732e+06j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (6.130161217105493415e+04+5.151630889922175941e-05j), (5.001690817572524538e+05-4.670208666916138027e+05j), (2.217758854808755277e+05+1.470908638118737610e+06j), (-6.130161215537101089e+04-3.963043370584206493e-05j), (-3.285025212013981945e+04-8.796733075907528400e+05j), (5.461175346810389310e+05-2.842965922003456944e+04j), (-7.753540464496666100e+05-4.093972123009132338e+05j), (8.702382411848242627e+05+3.485883769500231720e+05j), (4.558474416014294839e+05+7.675419921240106924e+05j), (1.507223553544786526e+06-8.754822579002549173e+05j), (5.938686248036023462e+05-1.126738061358411564e+06j), (9.254076538042798347e+04-9.303588395048615348e+04j), (-4.133783827100403723e+05-9.415774609860973433e+05j), (3.509857850022693747e+05-1.507795110712789174e+05j), (1.381632454783074791e+05+5.905280673813462490e+05j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (3.285025230222067330e+04-8.796733073993021389e+05j), (2.050580693251946243e+06-2.659536492917265743e+06j), (2.062227018344498705e+06+3.018416791646910715e+05j), (-3.285025221304204024e+04+8.796733074973587645e+05j), (5.685127355283164419e+06-5.316025136628936158e-05j), (2.669380571569756139e+06-2.999848720408754307e+05j), (2.844942769217363093e+06+5.210487640407518484e+05j), (5.712448621765773278e+05-2.958875923834505957e+05j), (1.560133566120071046e+05-5.203367181470617070e+05j), (2.254892294691533782e+06-3.756865973994884989e+05j), (3.120358163518415764e+06+1.172748438464918872e+06j), (2.223695080004447140e+06-1.554595560332680820e+06j), (3.009641807911362499e+06-1.014374358778144233e+06j), (2.305903871699222364e+06-1.249950997067997698e+06j), (2.846990527916440275e+06-1.154190795131174382e+06j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-5.461175345765710808e+05-2.842965931312507018e+04j), (6.208793228697965387e+05+6.116205549968869891e+05j), (1.148520023872983642e+06+9.002484725180091336e+05j), (5.461175346305079293e+05+2.842965923931545331e+04j), (2.669380571522901300e+06+2.999848719549478265e+05j), (1.709255886875642464e+06-2.520909693439707196e-05j), (1.711802480841476237e+06-2.436543185315165611e+05j), (2.326294415889897849e+06+4.334956697163399658e+05j), (3.097832743805014528e+06-1.162399779528778978e+06j), (1.076186254782027099e+05-6.316624180007677060e+05j), (4.336542714038389735e+06+4.938574498792903032e+05j), (2.432369768063735217e+06+2.318864382992799219e+05j), (2.864385957353068516e+06+3.867890440099113039e+05j), (1.758950665583534166e+06-7.334875672224614536e+05j), (1.728705907462819014e+06+1.350027325451259094e+05j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (7.753540464260516455e+05-4.093972120652768062e+05j), (1.849305922636732459e+06+7.743643593332191231e+05j), (1.767781163796780864e+06-2.857739363232005853e+05j), (-7.753540464624345768e+05+4.093972121788007789e+05j), (2.844942769254765939e+06-5.210487639869320556e+05j), (1.711802480745395878e+06+2.436543185268300294e+05j), (5.110631589084369130e+06-6.074790997636210456e-05j), (2.473438192911147140e+06+8.621457910367570585e+05j), (2.604448873407976236e+06-4.252326710104275262e+05j), (2.216557726724111941e+06+1.548995374515273434e+05j), (2.041820026964662829e+06-1.496888764341464033e+06j), (1.572216958623475861e+06-1.145657836668300675e+06j), (4.036262045017193072e+06-5.332710932967964936e+02j), (2.653904184008398559e+06+6.266878615064616315e+05j), (3.094861753664263058e+06-1.084246454976394773e+06j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-8.702382412056180183e+05+3.485883769833107945e+05j), (1.609068838128015166e+06+9.510114256255968940e+04j), (3.083742134250847157e+06-1.240579674746366363e+05j), (8.702382411805418087e+05-3.485883769920790219e+05j), (5.712448622013870627e+05+2.958875923650520854e+05j), (2.326294415915571619e+06-4.334956696655694977e+05j), (2.473438192859633826e+06-8.621457910789712332e+05j), (2.532579831804132264e+05+1.270112746360200625e-05j), (2.881002671973437071e+06+1.434280809349532472e+06j), (2.042872103443560656e+06-5.416889892585378839e+05j), (8.152932192083486589e+05+3.126946427382296533e+05j), (2.184947344755124766e+06+6.281557233487123158e+05j), (2.232727496612192597e+06-2.942528281075694249e+05j), (1.916298023345490918e+06+9.880268474852823419e+05j), (1.796853337850320153e+06+9.380823203982127598e+05j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-4.558474416379441391e+05+7.675419920234065503e+05j), (2.007835452789699193e+06-1.029251057942855987e+05j), (2.865965407187300269e+06+6.570527241139421239e+05j), (4.558474416263587191e+05-7.675419920837227255e+05j), (1.560133565822418896e+05+5.203367180944819702e+05j), (3.097832743786903564e+06+1.162399779535124777e+06j), (2.604448873417266179e+06+4.252326709233556758e+05j), (2.881002671995806042e+06-1.434280809506241465e+06j), (4.412022703589057550e+06-3.522122526286832264e-05j), (2.802841667701136321e+06-7.734712024318712065e+05j), (1.283404384498139378e+06-2.152662109444911126e+06j), (5.327135669033663580e+05-4.840758325692045619e+05j), (2.451506335258457344e+06-9.344295118777621537e+05j), (2.811270064465596806e+06+5.470828857665675459e+05j), (1.197586988770222088e+05+1.173312656439229380e+06j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.507223553469504928e+06-8.754822578838724876e+05j), (2.669800249784657266e+06-1.503764950571108144e+06j), (1.739546628303503152e+06+1.580336275476123206e+06j), (1.507223553555100691e+06+8.754822578818736365e+05j), (2.254892294637630228e+06+3.756865972610329045e+05j), (1.076186254515732144e+05+6.316624180397964083e+05j), (2.216557726666532457e+06-1.548995374108718242e+05j), (2.042872103411749238e+06+5.416889891989245079e+05j), (2.802841667730181012e+06+7.734712023755904520e+05j), (3.636549153736961074e+06-1.451753544981255582e-05j), (3.025524624652443454e+06-1.728362699149132008e+06j), (3.706254517725636251e+06-1.030780592873828486e+06j), (1.512701702838274883e+06-5.713132903654694383e+04j), (2.394405337848313618e+06-1.630403984452697623e+05j), (3.217396874497881159e+06+6.486011377061194798e+04j)
