 (1.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (7.733799492911045403e-01+0.000000000000000000e+00j), (4.671680625287252808e-02+0.000000000000000000e+00j), (-3.739702131072610014e-02+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.375613104945578646e-05+0.000000000000000000e+00j), (-1.743472251243374516e-01+0.000000000000000000e+00j), (1.712539151072045573e-01+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.565680772162412471e-01+0.000000000000000000e+00j), (-2.695847412765916551e-01+0.000000000000000000e+00j), (-1.001302554312488435e-01+0.000000000000000000e+00j)
