-10.0,-9.5,-9.0,-8.5,-8.0,-7.5,-7.0,-6.5,-6.0,-5.5,-5.0,-4.5,-4.0,-3.5,-3.0,-2.5,-2.0,-1.5,-1.0,-0.5,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5,8.0,8.5,9.0,9.5,10.0
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.006417387594609566+0.0001875100854991838j),(0.006417387594609566+0.0001875100854991838j),(0.009337591326864321-0.0028810055972944316j),(0.013901600367403958-0.0028699400600876806j),(0.013534342552938648-0.005024867568985203j),(0.025158776241409646-0.0053472422311008j),(0.01196790328261126-0.008491776279600714j),(0.03343831832328001-0.008958609235715684j),(0.013515012039916926-0.01675466751329045j),(0.04237085140403071-0.027004157077517424j),(0.020855022153773967-0.02552024224306523j),(0.082909421688295-0.04871732623138822j),(0.03239081334330189-0.02370953845239466j),(0.1268470271673191-0.023153192116059488j),(0.026982958038145127-0.016695196910714524j),(0.10061546916881856-0.011985650338787457j),(0.02677248677580985-0.011130499420959176j),(0.10276770186623055+0.011122857598314988j),(0.06275648793626486+0.03098057932524437j),(0.03431503161397456+0.32179386539215044j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.005319051236695753+0.0010722070402268452j),(0.005319051236695753+0.0010722070402268452j),(0.007098558257372017-0.001114381898301218j),(0.010283468973803514-0.0005444142957565944j),(0.009963164661140568-0.003687116754035732j),(0.01852358321142899-0.004322506524532323j),(0.011042908902049547-0.0077231239451575106j),(0.030955275232900464-0.007554715021374713j),(0.013226680791602718-0.011120246951186435j),(0.038298599641011434-0.009968989182267731j),(0.013038159961650869-0.017791300655811155j),(0.049212292387959634-0.02828555231484974j),(0.02288973274287846-0.025675430727429113j),(0.09359675903244859-0.042114140196620686j),(0.0337548804288506-0.019971086087130573j),(0.13219486899414531-0.007280441798394329j),(0.02682752859490939-0.014597786028351557j),(0.10245630512519784+0.0026918770044731086j),(0.027507040899619542-0.0069277050719240025j),(0.0986902651882767+0.02665753293104231j),(0.05139206029183699+0.03665294861064468j),(-0.01707689492330642+0.28514099462965026j),0j,0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,0j,(0.0044640517315380724+0.0012441878764301612j),(0.0044640517315380724+0.0012441878764301612j),(0.006045228003345834-7.377900357839944e-05j),(0.008635966860843204+0.0009387266398835122j),(0.007659851447294137-0.0017967498373956446j),(0.013641314038450984-0.0012888979014663352j),(0.008451692561170905-0.006798367123943535j),(0.023203113550673206-0.006936299685563233j),(0.012178919333573788-0.010057978601835845j),(0.03537510695551699-0.008820307429383946j),(0.012703348883445062-0.012632788067611866j),(0.04267351362568714-0.011241345768001256j),(0.015015568235456961-0.019114844035654804j),(0.05585267186566956-0.027807221904539894j),(0.0243994731045715-0.0240014352180743j),(0.1022899825221752-0.03360883377151868j),(0.034206125220359096-0.01723231205791032j),(0.13326510347163498+0.0104732907143774j),(0.027923842973881424-0.010714496407349818j),(0.10049082654304721+0.0170509429997813j),(0.025964796115423155-0.003599535730919419j),(0.09137669339210462+0.041197914264692125j),(0.03860163095509245+0.039209192115004225j),(-0.05567840970645777+0.24593186905984837j),0j,0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,0j,(0.0035561240911291697+0.0012645914995910489j),(0.0035561240911291697+0.0012645914995910489j),(0.005151679088568646+0.0001834926609001999j),(0.007363047505366791+0.001190965197241941j),(0.006609097262823536-0.0008044005345961232j),(0.011578940779953903+0.0005699908645853405j),(0.006894495304139831-0.00498469506783396j),(0.017505259423943917-0.003484251995302909j),(0.009633602224008275-0.008661161008852444j),(0.026977309954890755-0.008693056757627764j),(0.01209214151818616-0.011820660072452067j),(0.039730474562857575-0.01045894609962883j),(0.014199549983256473-0.014125409141902313j),(0.046794074122836135-0.01189894620549867j),(0.01597847551166827-0.01904762622185566j),(0.062386518981474064-0.026412807401637768j),(0.026400182312305287-0.02258272485747613j),(0.10897949996179997-0.022455202669228957j),(0.03501450178039111-0.01324557964839762j),(0.1299950318391416+0.02774369038063826j),(0.02717871273349069-0.007465042463894738j),(0.09567349260555302+0.030971373379807973j),(0.025403420914470155-0.00020805743453636684j),(0.0809569390764148+0.053484840205879056j),(0.028552356653716932+0.03963988662349571j),(-0.08423067757995503+0.20629207238445232j),0j,0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,0j,(0.0028090229416092233+0.0013630997270069293j),(0.0028090229416092233+0.0013630997270069293j),(0.004188153266476183+0.00035564932931451965j),(0.0059371154219993215+0.0012612903084521158j),(0.005644414436564357-0.0005566982282215651j),(0.009954778230645457+0.0008102640746474427j),(0.00644762828637844-0.003795484333793887j),(0.0152637817139467-0.0011549261151464246j),(0.008176621356361505-0.0064813635780942265j),(0.020750261076317195-0.005145360540959798j),(0.00988369156493699-0.010561865285586478j),(0.031216533518610787-0.0109734613262438j),(0.013389279517765059-0.013040382222569738j),(0.04393164091972175-0.011412487270621597j),(0.014861120937368683-0.014658531720512328j),(0.05133781260185963-0.012245178222052936j),(0.018002395551482094-0.019174784300390726j),(0.06885561212670453-0.023145433855047613j),(0.028041192998383223-0.01995149356333385j),(0.11298829742484406-0.010040560145747623j),(0.03477865988004386-0.009450989377252316j),(0.12339500825685257+0.04434665786926517j),(0.02707988881425437-0.004006587527578643j),(0.08785467723617178+0.04340280955344069j),(0.02336354537740432+0.0030847798415828452j),(0.06873357067507786+0.06324092686659456j),(0.018801251657507324+0.038830623371684414j),(-0.10303186623945121+0.16746153000379105j),0j,0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,0j,(0.0022878771118080357+0.001426416523333836j),(0.0022878771118080357+0.001426416523333836j),(0.0034395055227687404+0.000623198571353948j),(0.004783198778056483+0.0015236038317487583j),(0.0046384062994898135-0.00028529978305330355j),(0.008093944305821754+0.0009418186659027636j),(0.0059658406665126585-0.0032230454685963877j),(0.013511912155999749-0.0006618915680540148j),(0.007703231846540816-0.005046651674560967j),(0.018338633055184236-0.002559774256787162j),(0.008634946535150687-0.008311865642472096j),(0.024700980994316123-0.007422270203423614j),(0.011120047009654133-0.011574835057977297j),(0.03570963056477722-0.012507333240572259j),(0.014135433231401321-0.013904565548443312j),(0.04877033014245839-0.011940780251515591j),(0.016443579043924874-0.015151425949248436j),(0.05616758400753634-0.011287620252063946j),(0.019607438882106993-0.01816881072947173j),(0.07477696865352683-0.018327253513553084j),(0.029546668365449207-0.01730363964195308j),(0.1146510533610018+0.003515260899280019j),(0.034457951065155534-0.005387797738033388j),(0.11347395527415924+0.05920304855498774j),(0.025741743173381054-0.0005903369117107602j),(0.07813931100019043+0.053954450129071546j),(0.021625603720885796+0.00570790248629279j),(0.055034964589281754+0.0701949712767547j),(0.010959885695882784+0.036359627320225504j),(-0.11399170582846671+0.13110198850253074j),0j,0j,0j,0j,0j
0j,0j,0j,0j,0j,(0.0018734328873748654+0.0014043991034827256j),(0.0018734328873748654+0.0014043991034827256j),(0.002929537736793526+0.0008172123059227678j),(0.004005890903117121+0.001725958815038962j),(0.0039094350919864134+9.599789349926624e-05j),(0.006632473218997529+0.0013942237911614536j),(0.005319322302375811-0.002585392674624242j),(0.011383914530816636-0.0002229438168813188j),(0.0070831972754563325-0.004230380860960697j),(0.016437446582015725-0.0018751233416947149j),(0.008323237869169008-0.006706421656987606j),(0.022205462464628806-0.004488702615888698j),(0.009765371083978678-0.009229158807888955j),(0.029097325931598077-0.009092842520361568j),(0.011947446206335489-0.012695338546262149j),(0.04107065293546718-0.013401011161926872j),(0.01565026345276748-0.014341994963847894j),(0.053884701248080855-0.01104295576169805j),(0.017753751553129794-0.014880890181551643j),(0.06117282841589553-0.009035987900463071j),(0.021507113924725412-0.017107108052091362j),(0.07994909333580863-0.011727859581031981j),(0.03064045821409148-0.013935454682629668j),(0.11354825767909167+0.017482234851314928j),(0.03331829737861502-0.001410351255440253j),(0.10129451371001992+0.0718931201547469j),(0.02448105039309835+0.002394993804794359j),(0.06670941282276847+0.06237689103167196j),(0.019181995603469993+0.008283998247417093j),(0.04091022999597684+0.07418526762429255j),(0.004219061656678422+0.03341089898991128j),(-0.11821074281088284+0.09769116762885166j),0j,0j,0j,0j
0j,0j,0j,0j,(0.0014967167104275331+0.001354845661032558j),(0.0014967167104275331+0.001354845661032558j),(0.002498103896571793+0.0009062168881496188j),(0.0033731724912057404+0.001775938005603101j),(0.0034149707034345513+0.00037227505857855947j),(0.00566881286908115+0.0017524783155342795j),(0.0048346859623956484-0.0018424961765087094j),(0.009672062199028412+0.0006322909645879942j),(0.006306351189264538-0.0033451800737642054j),(0.014074724673038793-0.001179276869624875j),(0.007807956535965245-0.005706515991218347j),(0.020222703456398063-0.0034622187071335544j),(0.009294271010877233-0.007566733218561753j),(0.026480841024711307-0.005894842806315603j),(0.0106334641560893-0.01043865289765326j),(0.03444304475195594-0.009995858443260081j),(0.013475322656184726-0.013194949756601803j),(0.04679285758593366-0.012741969334716413j),(0.016979844385469494-0.014416800518688573j),(0.05921030904175418-0.008716881003192782j),(0.01944306897090377-0.014350426917685512j),(0.06590722084111557-0.00508420524714357j),(0.02313458278736208-0.015216196787060474j),(0.08390083694104494-0.0035803467249708783j),(0.031315797420435325-0.010528618084221142j),(0.1099536693655822+0.031347624280362266j),(0.03183409067140475+0.0023765427111102897j),(0.0871981550671036+0.08210133286611487j),(0.022557209047335363+0.005319057786744044j),(0.05440865925713666+0.06836533744334193j),(0.016709739854618533+0.010071026724227546j),(0.02682737556739928+0.07547029317436922j),(-0.0011276723555250852+0.029602459295450974j),(-0.11708305760247274+0.06808878140592885j),0j,0j,0j
0j,0j,0j,(0.0011684996594401571+0.0013100451654761381j),(0.0011684996594401571+0.0013100451654761381j),(0.0020873825311727933+0.0009700228455234131j),(0.0027730284409152603+0.0017845249369986506j),(0.0029644023174057576+0.0005404292164184562j),(0.004851794108259288+0.001900984898349949j),(0.004483205658249878-0.0012261028778575928j),(0.008498570205339832+0.001351508596865029j),(0.005728467343320351-0.0024184510726881795j),(0.012149729278513302-1.3614588667782824e-05j),(0.0070857255841984546-0.004637064441312932j),(0.01765320799477568-0.002393003205804293j),(0.008626031889609271-0.0065079995055614785j),(0.024355976082986897-0.00453584913502888j),(0.010234971847820218-0.008766261038180007j),(0.03165247611162555-0.006424001368751163j),(0.012064356742247238-0.01101183907481371j),(0.04011720274875069-0.00941065442441009j),(0.014890162041820438-0.013571654165151076j),(0.05273598620678653-0.010425203453587583j),(0.018754013611895822-0.013970778734156765j),(0.06414724501971412-0.004609101979139973j),(0.020949815697126003-0.01320322087638268j),(0.07005714468688741+0.0004708437622126775j),(0.02465546407224138-0.01313182062151821j),(0.08626289010335383+0.005898977380813955j),(0.031503094367309935-0.006771254935656487j),(0.10387063880144437+0.04461284376073535j),(0.029782789867977492+0.005912153710829395j),(0.07200353784735729+0.08955636909175375j),(0.02046443834255537+0.007661138986551448j),(0.04164299956391009+0.0720530234957032j),(0.014044674850575686+0.011643495183721824j),(0.013450046716632441+0.07414000814062495j),(-0.005244857180728345+0.0257017300303393j),(-0.1118382017348342+0.04238711650485312j),0j,0j
0j,0j,(0.0008960354880591626+0.0012564678583467136j),(0.0008960354880591626+0.0012564678583467136j),(0.0017246658254889504+0.0010317520166809421j),(0.002240692440924813+0.0018008137664677396j),(0.0025222474157800645+0.0006930845639098511j),(0.004049023827457805+0.0020055110575025814j),(0.00410039840583749-0.0007407922884910081j),(0.007440270372016907+0.0017875906840386505j),(0.005282692027255819-0.0016866663649035267j),(0.010786745439323847+0.0009665578125615092j),(0.006538669434519433-0.0035381286582082294j),(0.015487426260257217-0.0008206238278797723j),(0.007805078150902945-0.005384688186089598j),(0.02154628636730905-0.003121125936979132j),(0.009639132247874625-0.007668759121132223j),(0.029284631817313965-0.004648956769567847j),(0.011555041755047355-0.009344182837685611j),(0.03700444424097161-0.005562733977550445j),(0.0135148996227183-0.011556960642563487j),(0.04598453170378875-0.00708836894506505j),(0.01678294009875569-0.013296658036782082j),(0.058164246853888026-0.006254698439728534j),(0.020339767954054188-0.0130949184541715j),(0.06844377659012241+0.0011582928373641858j),(0.022531508214116872-0.01168613554343525j),(0.07303099137068451+0.0075987705098476965j),(0.02583313943118738-0.010472595233573648j),(0.08678425837665349+0.01627871436638637j),(0.03115765262260907-0.003093537274481926j),(0.09556784763082853+0.056782277267901034j),(0.027370653654265234+0.009051252677523481j),(0.0562224422470128+0.0942999569400225j),(0.018092142546217986+0.009762638205507962j),(0.028967862745867184+0.07338618182529914j),(0.011322932638585147+0.012545306478510161j),(0.0012000037212480425+0.07065344746281195j),(-0.008301328806966539+0.021587948197170397j),(-0.1035368821543306+0.02079922470143189j),0j
0j,(0.0006642909175189835+0.0011841357545228073j),(0.0006642909175189835+0.0011841357545228073j),(0.0014146247558839184+0.001066423901104166j),(0.001791871713549086+0.0017909929350685987j),(0.002130213848857564+0.000835795405682732j),(0.0033303293574375365+0.002117050844206178j),(0.0036786308313285204-0.0003005314046137587j),(0.006362492160679116+0.0021439026807861194j),(0.004799205136160241-0.0011124928371851704j),(0.009511907779603115+0.0016073991686718098j),(0.006106312560962628-0.0026555464203471615j),(0.01388292596646323+0.000512631230466288j),(0.007210275600433253-0.004255679244795105j),(0.019103151692160633-0.0011991517038394818j),(0.008867451609748757-0.006470750748650639j),(0.026105596218039265-0.002850648014010396j),(0.010888720095974708-0.008225599418037277j),(0.034257856898226184-0.003473235172862221j),(0.013062808378223085-0.00992702542426087j),(0.04244819524037305-0.0029774110033439975j),(0.015367264614049334-0.011401969220416572j),(0.051204359735331294-0.0030066022506824446j),(0.018525130033468694-0.012682062048333423j),(0.06286307043792949-0.0003263201349695807j),(0.022113344489149696-0.011678726506124903j),(0.07141354034312097+0.00851022460532459j),(0.023808265479075646-0.0096433810404556j),(0.07458509081313847+0.01588911264014151j),(0.026663256534937736-0.007646938269421j),(0.0852113035942733+0.02717644062978969j),(0.030316177949375078+0.0006359961158489562j),(0.08532891262932275+0.06745267492197002j),(0.02460524286854263+0.011767138237212637j),(0.040443932909047436+0.09633037876572975j),(0.015562360209389236+0.01131238662771542j),(0.0168046253389296+0.07264612094300132j),(0.008692632970134319+0.013111205335674647j),(-0.009590904870911073+0.06531016121552122j),(-0.010324836057592268+0.01763292323767989j),(-0.09321206307715967+0.003166349627667799j)
