0,-1,1,-2,2,-3,3,-4,4,-5,5,-6,6,-7,7,-8,8,-9,9,-10,10,-11,11,-12,12,-13,13,-14,14,-15,15,-16,16,-17,17,-18,18,-19,19
(0.013470184239133431-0.00938190331086609j),(0.030891550489820247+0.004892209481578495j),(0.03269378875460029+0.002786860604127603j),(0.011406574107912635+0.002957620558800503j),(0.018656032995855623-0.029464083156678998j),(0.03138289014173926+0.0057842129577782555j),(0.03295409188594207-0.00036926766528250807j),(0.009057374488506303+0.004889723826244281j),(0.02393980331628944-0.038616473136548535j),(0.029159742289598608+0.002642165792393459j),(0.03461522268526167-0.0038918781436108082j),(0.005334439869432858+0.002714679536457233j),(0.004252068849060453-0.01323604279219187j),(0.028587536808969794+0.005749590260561756j),(0.03362932989802121-0.0043773145398796134j),(0.0022001090528212326+0.0008919031909364962j),(-0.07527693504109276+0.03917310713500762j),(0.03233479950861619+0.005821954264898131j),(0.027077928305034332-0.0021830330394569442j),0j,(0.6736430584592288+0.02320208176253376j),,,,,,,,,,,,,,,,,,
(0.03049608532416858+0.004317843106861841j),(0.013556515814101307+0.0032646683696184995j),(0.015667884745299076-0.010912621733581282j),(0.02874141152496442+0.00458533336066974j),(0.03062439868698119+0.002923699083470085j),(0.011163114369599202+0.006403421260816488j),(0.02098592390773934-0.032756638910723876j),(0.02927690032981367+0.00427065901082311j),(0.03171668124116003-0.0003766447394383618j),(0.007183269525867337+0.004109975998275675j),(0.026838597762311112-0.042131246126508606j),(0.027310732567005506+0.0012470019394067253j),(0.032698682106106006-0.0029259424895453448j),(0.003553636036903854+0.00212890966476986j),(0.005182875688577063-0.014687225912651378j),(0.02723389468986025+0.004512685228965356j),(0.03208556695649507-0.004323063210536821j),(0.0016666497307520202+0.0009505734640884894j),(-0.08028422077011459+0.04131271237979713j),(0.03066804016692152+0.004871516363770954j),(0.026066352905666015-0.0017513802481485558j),0j,(0.6475769535010913+0.024951891440376146j),,,,,,,,,,,,,,,,
(0.015346816887381232+0.003539684385475843j),(0.028705597799581956+0.004042981218193623j),(0.028797987549266883+0.004381307611023561j),(0.012947704437186966+0.007653424222872788j),(0.01749428821782121-0.012369987905512863j),(0.026956589980482438+0.003335460505685561j),(0.029398188284021524+0.002473190127457428j),(0.008835860201790214+0.00555750368498932j),(0.023304592069328632-0.03560609800715671j),(0.027624131919101277+0.002823245636516928j),(0.030092094008461967+0.00016355188131895706j),(0.004672691533923828+0.002850488753550906j),(0.029445413926876836-0.0452203096552822j),(0.02619159664360251+0.0005255087906455521j),(0.031180829357590607-0.002817114686029608j),(0.002399786982770158+0.0018183714388733353j),(0.006087764000693447-0.016192987282508852j),(0.02650068691053561+0.003644950324846084j),(0.030748814531833812-0.003618503691284537j),(0.0015095188833355166+0.0009025144773103985j),(-0.08496633196482621+0.043179448268872975j),(0.029158423405054125+0.003969123391919861j),(0.024976287922552465-0.0017182371322764915j),0j,(0.6226009146725345+0.026668613764162078j),,,,,,,,,,,,,,
(0.027339129256273544+0.0042277127099126875j),(0.014498668350196172+0.008783826993748049j),(0.016805501596939804+0.0036934218113824995j),(0.027154418793881276+0.002912694711950069j),(0.027765572283341512+0.00367846952507499j),(0.010165688163248542+0.006786283710238022j),(0.019126889392645584-0.013575050602951581j),(0.025626605967318805+0.0021067764277852923j),(0.028108906876642303+0.0025532341776036663j),(0.0058010681285431635+0.0037732435936679875j),(0.025287933417280237-0.03799543856652896j),(0.026495669804735618+0.0019005652025335495j),(0.028663876311460636+0.00016379978068195697j),(0.0029892748235389646+0.002033750662663243j),(0.03196257621480863-0.048200819642574916j),(0.02560207928291899+0.00031018144242712584j),(0.029793842903621852-0.0021553425685137666j),(0.0020496696151656195+0.0015251953308960452j),(0.007042874850603663-0.01765595535684919j),(0.025960482065550447+0.0030223317744367895j),(0.029141858465825777-0.003310833022797729j),(0.0014719291094042973+0.0007202116839835507j),(-0.08913156158082021+0.044771694960071516j),(0.02768640860344356+0.0032490329706089706j),(0.02413001366044877-0.001489066331957267j),0j,(0.5984711458179997+0.028156229787871842j),,,,,,,,,,,,
(0.015741091184289457+0.009739574613236974j),(0.02609651188780521+0.0032720693457888674j),(0.026549533648652448+0.0035226067160160357j),(0.011452430433192348+0.007882894982403072j),(0.018021377267520698+0.00384941190251186j),(0.025867532099384083+0.0018161710060871647j),(0.02677498568440194+0.0035547927226032695j),(0.006672119147671022+0.004540855201654317j),(0.02046079280028937-0.014576415290948087j),(0.02475548453618328+0.0013392232515902277j),(0.026789642072790703+0.0023039237753232317j),(0.0037080318653168907+0.0024507261136420726j),(0.02716230099627556-0.04013525216371227j),(0.02577687747405297+0.001483638239517354j),(0.027401658849777546+0.0004213576578379063j),(0.0025078350589824213+0.0014782036053955557j),(0.034354947483675034-0.05077714037357272j),(0.02514389476261135+0.00035723095675763627j),(0.028229799376689364-0.0018759287421746113j),(0.002102160868643784+0.0011324532081456423j),(0.007955061567161673-0.019090668061134554j),(0.025330207070079092+0.002610172066428572j),(0.02794187466065413-0.0029124859158712645j),(0.0014121196389710658+0.0005323270739889414j),(-0.09294308810479945+0.04619479784006967j),(0.026274216150909455+0.0027168278066976555j),(0.023117577331726463-0.001336297964972619j),0j,(0.5753538085883765+0.02949113067391273j),,,,,,,,,,
(0.025488951519737197+0.002731492648772689j),(0.0125061270379301+0.00886807913828676j),(0.016801497475259164+0.010530783178575018j),(0.025042686134755777+0.0022869601585558314j),(0.025842951754177168+0.003430523327634477j),(0.0076232159364107875+0.005178831980270579j),(0.018953263934705616+0.003973794925863523j),(0.024916371237149237+0.0011782521845536762j),(0.025613234978476257+0.0031406744108069106j),(0.004234934317311508+0.002730002338751444j),(0.021637175933279185-0.015412993429384316j),(0.02422855787544165+0.0010599876489987394j),(0.02569272802591851+0.002154037682775395j),(0.0030757215373624163+0.0016051297878138743j),(0.02887134641531864-0.04186765103289573j),(0.02520896942550992+0.0013567682737395223j),(0.02606480162890248+0.0005253394396047512j),(0.002716308685556862+0.000948443728969528j),(0.03652011428512405-0.05317805467672651j),(0.024529729059124213+0.0005413272316819842j),(0.02698920811606684-0.0015025022372804958j),(0.0021945048592619523+0.0007709957784077372j),(0.008907846439998939-0.020500458468618702j),(0.024547787968356705+0.0023716013717057652j),(0.026543005887642964-0.0024862488514529237j),(0.0013356122016619316+0.00042099395978434124j),(-0.0963681892697151+0.04734446602892732j),(0.024938540704560357+0.002295953054753712j),(0.022292142509264676-0.00121908728216754j),0j,(0.553061904573295+0.030708877574597712j),,,,,,,,
(0.01346385143348493+0.009633183818506258j),(0.024531113975808167+0.0019664579096997166j),(0.02502330118873217+0.002752727989746157j),(0.008446421819468149+0.005785848118409374j),(0.01762099340291062+0.011208662419736224j),(0.024219423127818617+0.0016799945890129647j),(0.02486965988144771+0.0030430566301580565j),(0.004877527771370532+0.0029176291607660933j),(0.01969670337917693+0.004071513940838014j),(0.024273757401059297+0.0009906690458177279j),(0.024700644502358864+0.0027965342306869494j),(0.0034607679861869503+0.0015867299045639468j),(0.022629232069648918-0.016055338604564123j),(0.023843501547787985+0.001078440069726793j),(0.024543661137412007+0.0020206837906697524j),(0.003375506946529446+0.0009624382555301879j),(0.03039258315138919-0.043362741047145194j),(0.024549751438186506+0.0013428559767359016j),(0.02488950715764964+0.0006129955537431521j),(0.0030285926754685588+0.0005143777967124641j),(0.03861996581651067-0.05529322125565069j),(0.023695625955606456+0.0007980547085514903j),(0.02561207243115613-0.0011470305466616257j),(0.0022196319595978544+0.000566952182238391j),(0.009838886873029539-0.0218394844831041j),(0.023663737179038996+0.002225746676713618j),(0.025344085233262505-0.002212654941495003j),(0.001277098864713433+0.0003737085622656354j),(-0.099419812385223+0.04833778072245494j),(0.02366138390159976+0.0019223592667724032j),(0.02141042647106395-0.0010438094723612527j),0j,(0.5316517109433119+0.03175139864768157j),,,,,,
(0.024203641430396605+0.002083813946018819j),(0.009235856277142534+0.006212327331917206j),(0.014283412991709805+0.010302160828603487j),(0.023741631362905323+0.001540028827879986j),(0.024238028309981383+0.00252455163767522j),(0.005460222068068972+0.003124444045618815j),(0.01825248985039757+0.011727243184521539j),(0.023636710637107292+0.001473221228382494j),(0.02415666823167663+0.002699889289355364j),(0.00396545703580407+0.0015376531233038937j),(0.020240557173092744+0.004168246153223656j),(0.02376905991737763+0.0010398001801300476j),(0.023704546700487685+0.002528561888971146j),(0.0038266511811358246+0.0008419298123617791j),(0.023468314871790578-0.016563083363834677j),(0.023392349120435873+0.0011990262724563606j),(0.023480177162345017+0.001815661446255594j),(0.003873033937038956+0.0004977923544626601j),(0.03180199316234303-0.04456517833788788j),(0.023705290485746745+0.0013595438009636484j),(0.023728590302240577+0.0007110033054251114j),(0.0031941453533115807+0.0003066589342641738j),(0.040503581432729426-0.05715094747320378j),(0.022721095225646484+0.0010584621415934286j),(0.024404816020648926-0.000892974692045377j),(0.002206113050918448+0.0005113146109275961j),(0.010778254057142934-0.02315897337798296j),(0.02273468855672871+0.0020882438065950196j),(0.02415668708484449-0.0018294447379145137j),(0.0012369082527808127+0.00034726519649629225j),(-0.10216575987629004+0.049123192085294726j),(0.022424420816903497+0.0015752044297766801j),(0.020596165828053785-0.0009507426535535002j),0j,(0.511055775651086+0.03270090319083869j),,,,
(0.009990013556942283+0.006585038895840231j),(0.023449442581327248+0.001711150914821375j),(0.023572264660957208+0.0020386506900134144j),(0.0060569372810516465+0.0032309254751302905j),(0.014949094825267184+0.010788120038656706j),(0.023144900578432638+0.0014335913424161888j),(0.02368902629316866+0.0022760694900068545j),(0.00442050179209176+0.0015398882601736683j),(0.018720015330971833+0.012151129186546813j),(0.023181658297066705+0.0014710396097339974j),(0.023320658052619434+0.0024596145267123154j),(0.004395045144638846+0.0007325265067616826j),(0.02062433517333089+0.004237269938820559j),(0.023200656637656438+0.001149280536899615j),(0.022773397520941582+0.0021845697981126414j),(0.0044978299562249665+0.0003743507948101606j),(0.02417505965998139-0.01693187638410848j),(0.022767542159925918+0.0013225645013920568j),(0.02249563424977746+0.0016601621179594941j),(0.0041718679835642545+0.0002985718030695926j),(0.0330350138788296-0.04551413175035194j),(0.02272754382495146+0.0013677380223258485j),(0.022616531082399742+0.0007615322237132603j),(0.003220884923138219+0.0003176080209377295j),(0.042291984022778055-0.05880516806044518j),(0.021706296571215644+0.0012522774625085072j),(0.02321705486057975-0.000585360559791671j),(0.002177116911102575+0.0005193670042418169j),(0.011717974140822984-0.024402867536238826j),(0.02179444123522268+0.0019162431060842883j),(0.02299755065167734-0.0015682800331960505j),(0.0011960614811239436+0.00031962527198428853j),(-0.10456683923526677+0.04974053249568432j),(0.021228307433046233+0.0012556852095498405j),(0.01981475838078378-0.0008067676529217902j),0j,(0.49124124311894163+0.033506481981544975j),,
(0.0229102425976129+0.0017937084146689049j),(0.006675232066625404+0.003327674441132655j),(0.010652002627172278+0.006830029296174443j),(0.022831133423713807+0.0016144478925681285j),(0.0231146592049758+0.0019059586444758988j),(0.004915717464502779+0.001498573270829398j),(0.015523394202977074+0.011158284429343577j),(0.022649676380393658+0.0014749622640618765j),(0.02301928072600692+0.002153852581133345j),(0.004890380922036932+0.0007005162983545403j),(0.019021294195336134+0.012456949801349681j),(0.02268631368976276+0.0015031239892835046j),(0.02252834398432267+0.0021257031833922515j),(0.005221757072814745+0.0002730720240412405j),(0.020869288969945065+0.004296201293522234j),(0.022476715874114334+0.0012506537242712157j),(0.021916897350832697+0.0019090053440405453j),(0.004945664995400203+0.00020182181476973874j),(0.02475375907325175-0.01718061971844311j),(0.02199372691224814+0.0014194168409979943j),(0.021506264758067068+0.0014899094983987981j),(0.004230271730548002+0.0003534173913710052j),(0.03414533084582127-0.046242326201547654j),(0.021718124179615786+0.0013320312016118115j),(0.021582422174133607+0.0008011985182353127j),(0.0031704795973273837+0.0004242038762503076j),(0.04392671881619572-0.06019146218371393j),(0.02071289698812566+0.0013475430384992959j),(0.022077164025807304-0.00035879275117739966j),(0.002124303439831126+0.000527612625531841j),(0.012638439764562345-0.02561216705927386j),(0.02086615898776004+0.0017083533155105796j),(0.021939582066277014-0.0012745038842129639j),(0.0011446232845928096+0.0002911816739927197j),(-0.10669136422687846+0.05020809676081582j),(0.020083635577395044+0.0009646049250765015j),(0.019042254317026403-0.0007081208994565776j),0j,(0.4721992111019536+0.034213460010736635j)
