0,-1,1,-2,2,-3,3,-4,4,-5,5,-6,6,-7,7,-8,8,-9,9,-10,10,-11,11,-12,12,-13,13,-14,14,-15,15,-16,16,-17,17,-18,18,-19,19
(0.04448875236350251+0.009494927383157284j),(0.0480247933055861+0.007732623772321479j),(0.05170993492882668+0.007082844782547029j),(0.028230367832198792+0.01764413407652525j),(0.06510174297387791-0.013650543762413515j),(0.048641497272651456+0.007294443913514402j),(0.051299426151424805+0.0030182533478902737j),(0.019492682556985677+0.013767057048166838j),(0.07336981604508831-0.044867459880818396j),(0.046890257436364685+0.0054880622625113j),(0.04825898675757411+0.002392363879219628j),(0.012238021223160818+0.008121403965280197j),(0.04173864891130115-0.05554728417557918j),(0.046068241613411325+0.005167484644362877j),(0.04292770081730417+0.003082045399814318j),(0.005208789738783522+0.003616097331538077j),(-0.04380534084427479+0.025335593130721885j),(0.029819530312596244-0.004219922434471437j),(0.03747125943003824-0.000927463219176832j),0j,(0.30283402912307217-3.6802750254466034e-05j),,,,,,,,,,,,,,,,,,
(0.048106984083564404+0.007630949513171512j),(0.030231794582580403+0.017216526912488355j),(0.048091658277883274+0.008946948779593115j),(0.04602331223097527+0.008160355949991776j),(0.047098030322395575+0.004326808144912125j),(0.020588155931352117+0.015180771298547252j),(0.06930308554032455-0.014958790931581915j),(0.04754598127600012+0.005880881941901113j),(0.046400285264742255+0.0015384196290984874j),(0.015136724320963777+0.008517867903587089j),(0.07522845728598967-0.044013269522831994j),(0.04399144389465203+0.005091841542336416j),(0.0424407678335635+0.0013341090218083101j),(0.009099666045204471+0.004293212528068576j),(0.0422252285555643-0.0537991214864852j),(0.04217724798062866+0.004490682194408437j),(0.03784561655469663+0.0025064715961001655j),(0.003074194192741007+0.0017026379044529324j),(-0.04417961345635139+0.02190197621348377j),(0.026745317344078947-0.005922450520060338j),(0.03327370386365505-0.0008075566006892671j),0j,(0.2695611212246534+0.0007689761864779609j),,,,,,,,,,,,,,,,
(0.0319459147215579+0.01703478837733557j),(0.046392842099030385+0.007812779331604382j),(0.04486445365523921+0.006205998969996904j),(0.021353328727400863+0.015145745933844884j),(0.05032526654099708+0.007067885269358776j),(0.0452581056977696+0.008195547853109025j),(0.04505358735492686+0.0030048102111184566j),(0.016568637444681983+0.00947721463786027j),(0.07064982399301598-0.016424977960690704j),(0.04611401208464992+0.004921790036192614j),(0.041348489552222915+0.00024287760826483036j),(0.01253541504350429+0.004249318442644264j),(0.07632069617810311-0.04292185487479627j),(0.04055557045963617+0.0051360330643239254j),(0.03671892642184251+0.0008015571781738965j),(0.007573245926545671+0.002449552991955806j),(0.043351523573784224-0.05209398139575517j),(0.03767806787527329+0.0037440700022784174j),(0.03325761670887209+0.00167170882119846j),(0.002531661668534683+0.0008360978835947996j),(-0.0441634846594418+0.019422988167590468j),(0.024213666389403584-0.006758439659544355j),(0.02977866445832652-0.0005746722363502413j),0j,(0.23978316871139643+0.0013420711842931313j),,,,,,,,,,,,,,
(0.043836483919291604+0.007560791679257093j),(0.022750160312263713+0.015025150294743887j),(0.032973924235115096+0.015680109278207868j),(0.04499598264083098+0.00793355659414692j),(0.0440023870049117+0.00449896248682567j),(0.01819597718282774+0.009768883765118681j),(0.051376530437008565+0.005573784116085541j),(0.04363068783955163+0.007904123151585637j),(0.041641997765352226+0.0013709743628370899j),(0.015127421936878358+0.0047380276458441j),(0.07035639729352018-0.01755295065250529j),(0.04352192679666938+0.004433385483563719j),(0.03779776303092884-0.000637869082063585j),(0.011408335505770797+0.0023069356414448395j),(0.07524187797534099-0.04148236001339642j),(0.03672034264934623+0.005278948648050144j),(0.03260526000780446+0.0008306864837242377j),(0.007235241721863843+0.0017553543664845083j),(0.04400349180041591-0.05125273506770409j),(0.03297434447808742+0.0028250804356684464j),(0.028926408051304853+0.0014648102794034567j),(0.002828517078713443+0.00024446191821987434j),(-0.04331121414179147+0.017383772209757065j),(0.021385140127559446-0.007002773244229791j),(0.026444975195083865-0.0004709271428525947j),0j,(0.21333883610398394+0.0018115934655409333j),,,,,,,,,,,,
(0.023635899567060303+0.014011106942378955j),(0.04295075341255188+0.00857502781301988j),(0.042941636983430044+0.006002798048020477j),(0.02029015591705803+0.009864725906723989j),(0.03403472246863166+0.014176373530246957j),(0.04290174420155551+0.007837971503495682j),(0.0414433004436076+0.0032033779030481487j),(0.017907448496481036+0.005324923783616321j),(0.0515753124635193+0.0037414035266772933j),(0.04085054643433043+0.007317492597869875j),(0.03942768917417519-4.223159699935529e-05j),(0.014787198882256583+0.002735979273945547j),(0.06872657345786866-0.018148548606505603j),(0.04014295684625904+0.004004623213264429j),(0.03428281648620876-0.0013645757039714662j),(0.011040614323806873+0.0020028450003097536j),(0.07356435991475298-0.039287115936950875j),(0.03291481734154987+0.005031707272092795j),(0.02879922931052993+0.000668773210449254j),(0.007139447857919143+0.0014312783810198713j),(0.044130318429633185-0.05045649754591462j),(0.028663268999112552+0.0016384793983125851j),(0.025221713438742747+0.0012401152154839546j),(0.003082358732963526-0.0002389165512627135j),(-0.04208796767550525+0.015672990783294576j),(0.018302755923907853-0.006763710030689374j),(0.023586552855127545-0.0003666772875734807j),0j,(0.18975285788352467+0.002177023053774073j),,,,,,,,,,
(0.041800222184548666+0.007468177950001222j),(0.021918509408793+0.009561387222527295j),(0.02477733027204308+0.012545926852654678j),(0.041322346887483014+0.008878608249542393j),(0.04091833025027723+0.005307330784319479j),(0.020766860219980754+0.005964644995293516j),(0.03455976944554801+0.012072523187490077j),(0.040042228575267735+0.007198499739865215j),(0.03961937984595055+0.0017197527495177896j),(0.018089160900182068+0.0036833379744661524j),(0.05138370155343098+0.001979418273993668j),(0.03754844854459482+0.00637036181009675j),(0.03656620680844649-0.0012492141053731544j),(0.014627966261945003+0.0026736066680119047j),(0.06644328092347038-0.018263924463481997j),(0.0365554722339225+0.00333409410361786j),(0.03137510725237918-0.002204285688662227j),(0.01066276705976437+0.0021576706209083508j),(0.0709885241692761-0.03641416570618331j),(0.02939133424602293+0.004305507730437173j),(0.025997301847334505+0.0004947106775825314j),(0.006735314441297969+0.0011764731667730606j),(0.04335441779047815-0.04971092978395344j),(0.0250101819857024+0.00022325676477402776j),(0.02196081758825809+0.0012533720556765558j),(0.0029760061503893193-0.00047773192061027064j),(-0.0404622597400756+0.014053201189547407j),(0.015326722376635479-0.006285834255338706j),(0.02095116937309548-0.0002681144115531307j),0j,(0.1688022036192949+0.0024440268699143144j),,,,,,,,
(0.02367183105574193+0.008821505935511868j),(0.040046858226399265+0.008208301941909366j),(0.04014740914216709+0.00714149806550833j),(0.023188757791481364+0.006433615812244035j),(0.02554829156309773+0.0107119589631949j),(0.03890033939306125+0.008409865345186908j),(0.039247638904956056+0.003996782368022335j),(0.02120741337035101+0.004852355771051015j),(0.03493159219514309+0.009795593387677872j),(0.03692383907721274+0.0060296770445394665j),(0.03732351927998168+0.0007047970509107004j),(0.017699397053513196+0.003913369061221735j),(0.050626472139520165+2.539872950218223e-05j),(0.034476881966255896+0.005130777712284269j),(0.03413458912655105-0.002230868692848325j),(0.014001562205264563+0.0030249195249474857j),(0.06368389407715075-0.018237389601805067j),(0.03321653892641833+0.0024670368120484577j),(0.02848262640493158-0.0027496385575348278j),(0.009836487537320929+0.0021318261933719438j),(0.06850323069002516-0.03316997866085159j),(0.02629000438846118+0.0033503100045461755j),(0.023211712976626133+0.0001320802039084847j),(0.005995850726330339+0.0009394099888126694j),(0.04210324334755455-0.048589523333269005j),(0.02199023085943427-0.0011937511841516486j),(0.019199953521348925+0.0011890247100487185j),(0.002635772458542757-0.00045706014819764525j),(-0.03871108033143528+0.012596318330983939j),(0.01269092598751327-0.005828651831543186j),(0.018652500162784424-0.00019622043607979195j),0j,(0.1501501641797675+0.002639261146882373j),,,,,,
(0.038651505865011725+0.008031338851671687j),(0.02554533534532963+0.006578261220816248j),(0.02516770536600534+0.007931899630297083j),(0.03769018394335816+0.008063878956797063j),(0.038522867649261716+0.005997520695615258j),(0.02386455648031415+0.005783554475786116j),(0.026273108409705398+0.008711416911800598j),(0.03624307027660351+0.0074788490254503025j),(0.037414318461923175+0.0031599774292828385j),(0.0204392734194024+0.005286043079947186j),(0.0348408893049092+0.007340508290262323j),(0.034183827127455116+0.004657149321566545j),(0.03526738401413049-0.0001981139600547321j),(0.016412902621707318+0.00438229565119937j),(0.049493762446507175-0.0020073680112590686j),(0.03206542795628029+0.00377354042535511j),(0.03154996999186021-0.0029188349660265248j),(0.012701878855180313+0.003069900504022918j),(0.06061663962384043-0.018068258809549306j),(0.030351027605661572+0.001529125806662544j),(0.025860320348794975-0.003242231995984434j),(0.0086024702902722+0.0018957537037788004j),(0.06585464095437646-0.029795864145835148j),(0.023683253833229546+0.002394099003045295j),(0.020925636735907246-0.0002552974710770421j),(0.005140800616340174+0.0007113871279391891j),(0.04037730458469622-0.04714513213436661j),(0.019485126074482044-0.0023620825103987746j),(0.016784012115800297+0.0011818090597679539j),(0.0022530367966485825-0.00032914620250848177j),(-0.036842630360585014+0.011218538092681607j),(0.010437868281974922-0.005499409618844815j),(0.016580070579832785-0.00011744878482206571j),0j,(0.13357050584924782+0.0027558332010454937j),,,,
(0.027491384162825365+0.006629409264889204j),(0.036705376727035666+0.007980395817125696j),(0.037125503553804985+0.007147450121710382j),(0.026263707365445078+0.0065322472089392805j),(0.026565052456963216+0.006782197493024333j),(0.03529092292400293+0.007315357980252888j),(0.03691502947424198+0.005228720369737474j),(0.022655219071898762+0.006434594674493366j),(0.026772454181044656+0.00664285926206727j),(0.034027016708337895+0.006330428956317188j),(0.0355652365059821+0.0021889994392176554j),(0.018491498542258747+0.005690994291038046j),(0.03454313390546891+0.00495348196357803j),(0.032105124439636125+0.0033485674262132446j),(0.03317562287052565-0.0009295906577974721j),(0.014514577954956533+0.00440971885594988j),(0.04786819888234914-0.00399663008370369j),(0.03025264214630959+0.0024338387254729615j),(0.029272270501856223-0.003377358745803391j),(0.011056895537907846+0.0028130022032173455j),(0.05720478223143724-0.017933210450221573j),(0.027896507145716346+0.0006120195311310544j),(0.023423485874977567-0.003427215588226859j),(0.007320508910415678+0.001592525050670777j),(0.06335680183313502-0.026624157095548943j),(0.02150344314127795+0.0015130774163318339j),(0.018627623565739243-0.0006089481161714609j),(0.004369712186957092+0.00047295004650043217j),(0.03853345243908164-0.04535434647239736j),(0.017368401142555508-0.003164071834080118j),(0.014698787824781475+0.0011035057499090167j),(0.0019044455943646819-0.00024335075627246103j),(-0.03496138698992194+0.009997823194651622j),(0.00853340535719892-0.005255983732736689j),(0.014752581244145316-6.504517435497178e-05j),0j,(0.11881829362799853+0.002820099919237695j),,
(0.035435570665920596+0.0074001685470847355j),(0.02809494345972586+0.007141733053057584j),(0.02918125745197303+0.006376883683992069j),(0.03487405536722274+0.007371056825930715j),(0.03571732316640085+0.006454416235354836j),(0.024541971540587758+0.007457850141875803j),(0.02776275555798165+0.005556712182152371j),(0.0334040776301764+0.006292222009711655j),(0.035158886969092994+0.0042248509202276975j),(0.020118403186156316+0.006926630931322613j),(0.027178861028576477+0.004607181413823633j),(0.032400028832564355+0.0050948879779887345j),(0.033760068281764324+0.0013736232619048232j),(0.01612426943071197+0.005535667308114211j),(0.03395878719848614+0.0026503450662389095j),(0.030495355110106315+0.0022227250377798574j),(0.031213388964769297-0.001509999195544069j),(0.012633476309905543+0.003981242895817949j),(0.04592717088587684-0.005864014927431891j),(0.028675992611341385+0.0012657112327195935j),(0.027050877836879195-0.00368655004029527j),(0.009572381976795661+0.00238560478980183j),(0.05357748346923834-0.017673963487687863j),(0.025644555160166872-0.00018092984633620953j),(0.021241548553512044-0.0035348829788730387j),(0.006285771720226875+0.0012567082207629757j),(0.060742886630492425-0.02369843782172428j),(0.01958730102748459+0.0007294247229700161j),(0.016655860428070657-0.000910762119528368j),(0.0037593024454229936+0.0002190404801796849j),(0.036576150348047724-0.04334008074888398j),(0.015513513381400596-0.0036263612748882366j),(0.012858018072364688+0.0010484629694170727j),(0.0015878581261013875-0.00024164895708627182j),(-0.03306686276693429+0.008884542735504479j),(0.006945535809254685-0.00501427357046346j),(0.013121191882649126-1.2090919751634664e-05j),0j,(0.10569743197278629+0.0028314991851972763j)
