 (1.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (4.807955847488571965e-01+3.257216124024392423e-02j), (-1.518029952464840515e-01-1.340079684026026195e-02j), (-1.143849082785592247e-01+1.819025892022821389e-02j), (5.192044152489596609e-01-3.257216124169182159e-02j), (1.377021304385826483e-01+2.443635621561368043e-01j), (-3.078462723922444910e-01-9.599593667835369659e-02j), (-5.259981746378081247e-02-1.511656850989985014e-02j), (-1.230629037983040908e-01+1.678155082267279719e-01j), (6.571749207845874186e-02-9.513543038257038509e-02j), (7.830253063500934585e-02-1.360067523670446810e-01j), (1.599749787209106822e-01-1.550879376190524017e-01j), (2.234355743694769469e-01+5.112923173005567284e-02j), (1.388654141792472763e-01-1.535856612775507724e-01j), (1.711237644185297779e-01-3.314611163747669537e-02j), (-9.452128417204974306e-03+1.342241775959031880e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (8.843677104810142645e-03-6.593881103660444165e-02j), (-1.296405104608278069e-01-2.922412926491682050e-01j), (1.017491343049039577e-02+1.810728897910958424e-02j), (-8.843677109931282268e-03+6.593881103480077333e-02j), (-1.492825670213347999e-01-1.779404571753938694e-02j), (1.514863008098403241e-01-2.526536361959146326e-01j), (-1.342353308405495882e-01-3.017494771868119430e-01j), (1.152066642052690104e-01+2.966771413866541030e-02j), (3.683071969861057560e-01+4.347778457726658025e-02j), (-2.200142079244236104e-01+3.848486580174798610e-01j), (-3.175928502827032179e-02-2.125634797331385495e-01j), (1.348329601662860977e-01-2.699029796468250808e-01j), (-1.846494193000094639e-02-2.420319693736410205e-01j), (-1.926898448673326769e-01-1.452578621871423170e-01j), (1.632468045286073755e-01+2.020454010520169041e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (7.650761922223163480e-02-1.775402521328868222e-01j), (2.068137301633028169e-01-3.983175800861202265e-02j), (-3.849388764698329357e-01+2.671185973086832588e-01j), (-7.650761922381556224e-02+1.775402521235397157e-01j), (-1.703161009492260569e-01-2.008535850096214437e-01j), (-8.966115479141215094e-02-8.824504233338648085e-02j), (-3.663833670439718415e-01+1.163121828722926271e-01j), (1.669740063011179998e-01-1.739783199521831303e-01j), (-8.418244906017427476e-02+2.643314591163621607e-02j), (1.995760491130683101e-01-9.029538916531286430e-02j), (1.956477926446721083e-01-4.765154766952387627e-02j), (-8.583076839519414303e-02-2.898595853788489829e-01j), (1.259990415293855692e-01-5.246745528021885818e-02j), (7.445501775301262282e-02-2.151889116682013103e-01j), (-3.295486876991045588e-01-5.906749326550405493e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (5.192044152638517485e-01-3.257216124685979181e-02j), (1.518029952142556649e-01+1.340079682444757919e-02j), (1.143849082860448341e-01-1.819025889854530842e-02j), (4.807955847494703172e-01+3.257216126563281661e-02j), (-1.377021304188155160e-01-2.443635621368050737e-01j), (3.078462723836622450e-01+9.599593672052274262e-02j), (5.259981745976149980e-02+1.511656849456479573e-02j), (1.230629038119941399e-01-1.678155082355583250e-01j), (-6.571749208661639696e-02+9.513543036674108888e-02j), (-7.830253064526405959e-02+1.360067523828439873e-01j), (-1.599749787015223024e-01+1.550879376171335200e-01j), (-2.234355743781251125e-01-5.112923174370782170e-02j), (-1.388654141440608669e-01+1.535856612552674028e-01j), (-1.711237644299690164e-01+3.314611163808414002e-02j), (9.452128415810242754e-03-1.342241775844496832e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (5.516439602316890872e-02-5.432990344135606164e-02j), (-1.120897000544573974e-01-1.771144369803168694e-01j), (-7.917786673689444776e-02-2.922935869227198946e-01j), (-5.516439602719487578e-02+5.432990345241384134e-02j), (3.448494668516563499e-01+3.532319126647961299e-02j), (2.981102723998207416e-01+3.321471307565902753e-02j), (7.126679347503822592e-02-1.679191239481673814e-01j), (5.100326093846123399e-02+1.146298353604495723e-01j), (8.703946161065835574e-02-1.476879453021671673e-01j), (2.361913448505117696e-01-1.930506465459158050e-01j), (1.781839121670810155e-01-2.881345878573365327e-01j), (-4.955807857675810779e-01+5.176643799279944530e-02j), (-7.501017451091546162e-02+1.283833219152848426e-01j), (-8.359394696866888352e-02-2.220993553538593290e-01j), (-1.235175487558129587e-01+1.184818991901812196e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-7.803589015814983709e-02-4.362931310697735349e-02j), (2.803009025680475858e-02+1.079889415913612011e-01j), (1.375806145086768024e-02-4.876275742970875293e-01j), (7.803589015866699286e-02+4.362931310888405051e-02j), (-6.068442890353945712e-02-8.845995698236970572e-02j), (-3.308966199869502467e-01-3.334361315568436929e-02j), (3.358754192424667218e-01-4.033226090531077251e-02j), (1.995759227988227469e-01-3.532697892823781771e-01j), (-2.002728848811272389e-01-6.480844209355644814e-02j), (9.645909374840182238e-02+9.517761179417132122e-02j), (-1.032676501839563526e-01+7.156536318875117431e-02j), (3.644398698985130969e-02-1.311319577908000578e-01j), (1.750461616366326412e-01-1.022181133359190974e-01j), (-1.022519687903101215e-01-1.535946152588716362e-01j), (-1.080212033982638486e-01+3.855232866847666529e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.710693957587735847e-01-1.403832599183663932e-01j), (-5.429278189376454677e-02-1.867081233567575715e-01j), (-1.942433223694532696e-01-1.624963297496467840e-01j), (1.710693957697029532e-01+1.403832599085648725e-01j), (-1.649404327343234333e-01+6.510283935729085925e-02j), (-8.891705260812926559e-03+5.470577043202613787e-02j), (1.261143942424338971e-01+1.013953750666770834e-02j), (-1.120392863333150579e-01-1.632698441253659927e-01j), (1.287845767118530604e-01-4.043286572473118318e-02j), (-1.521405220594035934e-01-1.578662461858804100e-01j), (-3.767839078624782845e-01-2.672661017160091745e-01j), (4.495762726912833768e-02-1.916014152975447360e-01j), (-5.213274528933816571e-02+3.223342937897323290e-01j), (4.801228259859827152e-01-6.664649088535977428e-02j), (8.626655006764817613e-02-2.072251863002774475e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-8.088952342540206564e-02-2.098018301653152284e-01j), (2.841798089008704467e-02-2.024960028556960501e-01j), (2.321020173589065094e-01-1.859663714682942559e-01j), (8.088952341897949483e-02+2.098018301653845341e-01j), (2.064700884958301230e-01-6.103543055565897185e-02j), (-2.468734569883778707e-01+1.000357455702495374e-01j), (-2.363231925606747164e-01-7.568445947010481178e-02j), (-2.097074765499896409e-01-1.174204492142601475e-01j), (1.225444017510850248e-01+5.944467354836025647e-02j), (-2.801891692765932224e-02-1.897235897048475395e-01j), (7.895972513353609334e-02+1.422431021958356634e-01j), (2.727060542907036034e-01+3.369823162130693855e-02j), (-8.389912908171914048e-05+1.779112801304555680e-01j), (-4.396556727611060644e-01-2.281481913640337200e-01j), (-1.706876077907954620e-02-3.120374492824735668e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (8.073499170979329953e-02-1.156745510645933034e-01j), (3.210582703327607285e-02-2.140892876363423569e-01j), (6.736901072603555807e-02-2.966119293759594475e-04j), (-8.073499172740059016e-02+1.156745510716814807e-01j), (-7.633420671783629208e-02+1.155615007026812718e-01j), (1.069514598170478448e-01+4.511764151561473146e-02j), (7.704756923100571087e-02-3.426950490021693496e-02j), (-1.738062606363548201e-01-5.601535079070583262e-02j), (-6.081244156313164728e-01-3.548967835526832260e-01j), (-1.150915049869784268e-01+2.356387119116922779e-01j), (1.338289385560822442e-01-2.773449993803215885e-01j), (1.958757043902901659e-02+4.734111901147242812e-02j), (2.081028840494800469e-01-1.751225885498820800e-01j), (-5.129170767649740559e-02-7.258363007774156633e-03j), (1.184709350603167233e-01-2.880947683740806009e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-7.592079942485151223e-02+2.105996126589396999e-01j), (1.558221811699712078e-01-5.323218172302850437e-01j), (-1.045821006661193375e-01-8.258841814185260977e-02j), (7.592079942687486593e-02-2.105996126623101983e-01j), (1.007288273398943973e-01+4.132697898639288436e-02j), (3.449647295149840462e-03-4.777718463805953608e-02j), (-4.822185051749194873e-02+3.140940491521861111e-02j), (2.482227872313107764e-01-1.201030193371355609e-01j), (-3.296966858189740585e-02-2.268708196455181125e-01j), (-8.880629884318141931e-02-1.695012926978061163e-01j), (-1.249299523086405406e-01+2.315018233287707561e-01j), (6.982156338016480557e-02+1.392938449488528574e-01j), (-3.277517186392200910e-01-3.636726610093263257e-01j), (6.849028641452986621e-02+6.548669432335466056e-02j), (-1.984120712235138417e-01-1.009137296891310515e-01j)
