0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.484953011527668437e-08,-3.251708191698073060e+05,8.232890283795945579e+05,1.549539880894305875e-08,2.132251306814905256e+06,-1.435196895889614476e+06,-4.204385539880814031e+06,-7.271025288638006896e+05,2.003198377872552723e+06,-1.852297344003785867e+06,-1.105788906118186133e+05,-2.247203222375599667e+06,-9.846028934851686936e+05,1.258443301169000100e+06,-2.825087134440673050e+06
0.000000000000000000e+00,3.251708191697648144e+05,-1.695715532887357220e-09,1.321384278723060270e+05,-3.251708191696824506e+05,2.176379302862573881e+06,-9.548180528285615146e+05,2.568132597795058391e+05,2.273499790749377105e+06,-4.082853978698661551e+06,-3.173326840383678675e+06,-5.965137984804621898e+06,2.299564840237132274e+06,2.091861711216586875e+06,-1.477673384350467240e+06,4.374967768010815606e+06
0.000000000000000000e+00,-8.232890283794892021e+05,-1.321384278723131283e+05,-1.900476573933333499e-08,8.232890283794093411e+05,5.791456996288909577e+05,-3.956880511661888449e+05,-3.534057304446648341e+06,-2.799418764481824357e+06,-8.459811644131323555e+05,-5.969780043823463842e+06,4.151496343641224666e+05,1.608329516326491721e+06,8.557009533947693417e+05,2.550331471078419418e+05,-2.120703048275706242e+05
0.000000000000000000e+00,-2.991149105121930475e-08,3.251708191696981085e+05,-8.232890283793042181e+05,7.133404753114243252e-09,-2.132251306814874988e+06,1.435196895889649168e+06,4.204385539880745113e+06,7.271025288640903309e+05,-2.003198377872413024e+06,1.852297344003879232e+06,1.105788906119253807e+05,2.247203222375649493e+06,9.846028934851890663e+05,-1.258443301168912556e+06,2.825087134440843947e+06
0.000000000000000000e+00,-2.132251306814849842e+06,-2.176379302862517536e+06,-5.791456996288400842e+05,2.132251306814847514e+06,3.184693464698161173e-08,4.130351152626137715e+06,-5.170040833527485840e+06,-4.634597766762021638e+04,-1.431913899739979068e+06,-2.633119901812229073e+05,5.226866687672316097e+06,-3.144462097895813640e+06,3.564978316280767787e+06,-3.085838219581478275e+06,-1.611404651968675316e+05
0.000000000000000000e+00,1.435196895889578154e+06,9.548180528286034241e+05,3.956880511662198114e+05,-1.435196895889599109e+06,-4.130351152626089286e+06,1.378059950876562551e-08,1.219387060874167597e+06,-3.178237395544707309e+06,4.607403772625115234e+05,-1.569862137247157516e+06,3.686237708085411577e+05,4.622868052854287438e+06,-6.249559305968759581e+05,-2.090071265213228064e+06,1.565278881328512216e+06
0.000000000000000000e+00,4.204385539880814962e+06,-2.568132597794613393e+05,3.534057304446673952e+06,-4.204385539880765602e+06,5.170040833527473733e+06,-1.219387060874142218e+06,1.843194294531681445e-08,1.181298845019908156e+06,-4.101361579701113049e+06,-2.140355993757437915e+06,-3.012009960496650077e+06,8.674544474478443153e+05,-1.204574391123052919e+06,5.518211168577747419e+06,-3.223564259065305348e+06
0.000000000000000000e+00,7.271025288638905622e+05,-2.273499790749271866e+06,2.799418764481818769e+06,-7.271025288639903301e+05,4.634597766762453830e+04,3.178237395544693805e+06,-1.181298845019928645e+06,7.046706090437008734e-08,-8.617186030599311925e+05,-2.412860915563705377e+06,-3.257162552671934944e+06,-2.541983658330624923e+06,6.079162523432493210e+06,-4.774274667373094708e+06,1.604391202937932452e+06
0.000000000000000000e+00,-2.003198377872486366e+06,4.082853978698696941e+06,8.459811644132094225e+05,2.003198377872433281e+06,1.431913899740098510e+06,-4.607403772625501151e+05,4.101361579701110255e+06,8.617186030599648366e+05,1.107211512167120406e-08,2.348630491594206076e+06,-2.336526581250423100e+06,-1.199408008893153601e+05,-3.426135873833965510e+06,9.957394795929203974e+05,5.488088372376977932e+05
0.000000000000000000e+00,1.852297344003769802e+06,3.173326840383710805e+06,5.969780043823506683e+06,-1.852297344003836159e+06,2.633119901811954333e+05,1.569862137247232487e+06,2.140355993757406250e+06,2.412860915563683026e+06,-2.348630491594242398e+06,6.301823625582474921e-10,-5.695695397234935313e+06,2.108604936627635732e+06,3.887244990290578455e+06,1.246920267384705949e+05,1.078532336312543834e+06
0.000000000000000000e+00,1.105788906118568702e+05,5.965137984804622829e+06,-4.151496343641077983e+05,-1.105788906118934974e+05,-5.226866687672328204e+06,-3.686237708085402264e+05,3.012009960496701766e+06,3.257162552671988029e+06,2.336526581250486430e+06,5.695695397234929726e+06,3.674434064800839218e-08,5.783324928286380600e+05,5.060149945560108870e+06,1.775580502921833249e+05,-2.401272943187502678e+06
0.000000000000000000e+00,2.247203222375642043e+06,-2.299564840237055440e+06,-1.608329516326489160e+06,-2.247203222375622485e+06,3.144462097895798739e+06,-4.622868052854124457e+06,-8.674544474478552584e+05,2.541983658330623526e+06,1.199408008893443912e+05,-2.108604936627582647e+06,-5.783324928286643699e+05,2.102278279234238471e-08,4.675629770777082071e+06,-3.314735140310066054e+05,-2.208576717429975979e+06
0.000000000000000000e+00,9.846028934851787053e+05,-2.091861711216626456e+06,-8.557009533946512965e+05,-9.846028934851838276e+05,-3.564978316280682106e+06,6.249559305968440603e+05,1.204574391123096691e+06,-6.079162523432541639e+06,3.426135873833958525e+06,-3.887244990290505346e+06,-5.060149945560069755e+06,-4.675629770777044818e+06,8.034206742692276093e-09,3.861986452007723972e+06,-5.166210514278507908e+05
0.000000000000000000e+00,-1.258443301169010811e+06,1.477673384350555250e+06,-2.550331471078480827e+05,1.258443301168979611e+06,3.085838219581456389e+06,2.090071265213303035e+06,-5.518211168577795848e+06,4.774274667373124510e+06,-9.957394795928510139e+05,-1.246920267383815954e+05,-1.775580502921597217e+05,3.314735140310130082e+05,-3.861986452007759362e+06,-1.440924758936228497e-08,1.173618331232471392e+06
0.000000000000000000e+00,2.825087134440737776e+06,-4.374967768010834232e+06,2.120703048276759509e+05,-2.825087134440776426e+06,1.611404651968886610e+05,-1.565278881328545278e+06,3.223564259065315593e+06,-1.604391202937928261e+06,-5.488088372376699699e+05,-1.078532336312525207e+06,2.401272943187577650e+06,2.208576717430038843e+06,5.166210514278326300e+05,-1.173618331232435070e+06,7.523790836921608213e-09
