 (1.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j), (0.000000000000000000e+00+0.000000000000000000e+00j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (4.831405724002476032e-01-5.841608683385744044e-02j), (3.441205563411162682e-01-2.294478912439520957e-01j), (1.381195407116070639e-01+9.666394611702747164e-02j), (5.168594275993102505e-01+5.841608683098584165e-02j), (-9.668599439395479667e-02+1.188858785064377532e-01j), (-1.155233641370912445e-01+3.052452477313536972e-01j), (3.567715507327247348e-02+1.021977424890477409e-01j), (-1.389551432956653669e-02+1.610413912759013078e-01j), (7.836112214097132322e-02-9.601817332538953309e-02j), (-5.820854933892470606e-02-8.302804493379103978e-02j), (-1.451265750501885554e-01+3.112796321593272117e-02j), (6.769669298828603909e-02-2.085554306160193327e-01j), (-1.297086907180454614e-02+2.301231024594098742e-02j), (-5.167163266751361589e-02-1.424226911615791499e-02j), (-1.595504965412959109e-01+2.226493693629000292e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (6.560922270380981081e-02-7.061785098170268726e-02j), (5.899459046430564207e-02-3.395886096789236808e-01j), (-2.501252552433076981e-01-8.705303918695002363e-02j), (-6.560922270488200869e-02+7.061785097278737433e-02j), (2.348085380104240200e-02+2.281361744073466813e-01j), (5.851810251300249704e-02-1.359411797534355038e-01j), (2.366415909082303370e-01+2.976772026459524323e-01j), (-7.686842724290621209e-02+1.306452688590511169e-01j), (4.395237426066798125e-01+3.818598659193204233e-03j), (2.010607558957574481e-01-1.184573292943952583e-01j), (1.467287039706597074e-01-1.547511787561511032e-01j), (2.719296341143367934e-02+3.792191485923136485e-01j), (2.879724669697979467e-01-8.546041626984038353e-02j), (4.183518705541785371e-03-5.282020295565524604e-02j), (1.398666125202838451e-01-1.033449243533805968e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.071620983520372772e-01+1.456434549199755180e-01j), (1.621865758325823637e-01+2.625956457986537984e-01j), (-2.421300404032886433e-01-4.246687039314465673e-01j), (-2.071620983533903337e-01-1.456434549241308607e-01j), (1.673687752131526874e-01+1.508744280021977469e-01j), (2.333617961150186437e-01+3.873046812868077837e-01j), (3.090011942345070178e-02-5.863595656252677812e-02j), (1.250000200757225566e-01-6.756276180247156038e-02j), (-7.492749317212839266e-02-1.514143984340838578e-01j), (1.633933363738045430e-01-1.433600887597877294e-01j), (1.172541476573835256e-01+1.061411973872392403e-02j), (1.926448125717500626e-01-1.544462499071455885e-01j), (7.778758242137426282e-02-1.210879452748485768e-01j), (1.170048301956107262e-01+1.059326200268764229e-01j), (-2.901589875826691284e-02-2.461863643027032977e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (5.168594276055958892e-01+5.841608682505476657e-02j), (-3.441205563517284460e-01+2.294478912321138986e-01j), (-1.381195407149650722e-01-9.666394611047923746e-02j), (4.831405723997950208e-01-5.841608681448307722e-02j), (9.668599440232390763e-02-1.188858784926729167e-01j), (1.155233641421963692e-01-3.052452477091503469e-01j), (-3.567715507037346606e-02-1.021977425056100341e-01j), (1.389551432384702502e-02-1.610413912778590473e-01j), (-7.836112214206088222e-02+9.601817331675910339e-02j), (5.820854933513519569e-02+8.302804493052327872e-02j), (1.451265750686577816e-01-3.112796321520296811e-02j), (-6.769669299059181966e-02+2.085554306202167252e-01j), (1.297086908280085417e-02-2.301231025642100358e-02j), (5.167163266026709306e-02+1.424226912002234981e-02j), (1.595504965376607909e-01-2.226493692651852416e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.109744370637270050e-01-2.767121535654069597e-01j), (1.694056425701131463e-01+1.743333452434656927e-01j), (2.613884263374579575e-01-2.529753656583960328e-02j), (1.109744370649638628e-01+2.767121535710611591e-01j), (3.197236644922698545e-01-3.647893039066597842e-02j), (7.803637734542200055e-02-1.265132387571036264e-02j), (-1.620147994946449788e-01+1.465544886072543407e-01j), (5.032507578068207144e-01-1.001208496423360711e-01j), (3.880701329979539815e-02-6.761658114241418660e-02j), (-9.331033741965408246e-03-1.786399230734490168e-02j), (-1.650138742630611610e-01-8.441101943753734349e-02j), (-1.489145071077759008e-01+2.626183336265688339e-01j), (1.514979010773403190e-01+1.266788654268408976e-01j), (-4.202496501437898158e-02-2.948760175325614626e-03j), (-6.116560109692090880e-02-3.112259594421589171e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-9.712393091490238717e-02-4.259062343415181973e-02j), (1.493797479483305046e-01+2.137562510581664244e-01j), (2.086593844709888346e-01+1.498138438824830609e-01j), (9.712393091066169604e-02+4.259062343951736801e-02j), (1.908338733122320607e-01-3.048975042271921954e-01j), (6.136511889808903518e-03+2.195037456480287696e-01j), (1.761445452724700322e-01+2.311469035679927092e-02j), (-1.058760214829800317e-01-5.889674529271930747e-02j), (1.384565104033591565e-01+8.695745794334308609e-02j), (2.631323603163495534e-02-3.342572098777705780e-01j), (2.464383659148916828e-01+2.309408978863944362e-02j), (-2.637709014313126543e-01-8.256722223536437644e-02j), (4.263647436402209778e-02-3.891353420559059972e-01j), (-6.066556213870478477e-03+1.585471482032272394e-01j), (3.316801582480277122e-01+2.333195471869390636e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (9.461865661687882123e-02+1.536331059697324253e-01j), (2.996635388260729949e-01-7.794015166773014813e-02j), (-1.025439841320870960e-01+8.742859296963152727e-02j), (-9.461865661303513197e-02-1.536331059747740035e-01j), (2.070933174631880425e-01-2.247902301273691783e-01j), (1.898283944667202017e-02-1.606718985710812730e-01j), (-3.426485044100025662e-02-1.048926048819509987e-01j), (1.001720277657432157e-01-6.500690610437602490e-02j), (1.516009643978993016e-01-2.643824027702600388e-01j), (-1.100133509762279416e-01+1.114977184659499132e-01j), (1.287973821508289068e-02+2.938832906655244881e-01j), (1.435695379863091981e-01-1.108880776593135498e-01j), (1.245850778846113449e-01+3.278023889377645328e-01j), (-2.881439767567097188e-01-1.680822565194831641e-01j), (4.475616715175950167e-01+5.832943852579493271e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-1.035858258059082354e-02+1.878938578146890082e-01j), (3.903907796088530724e-02-3.061840121407148618e-02j), (1.528205113383019342e-01+2.304399462730511716e-01j), (1.035858257754502902e-02-1.878938578144628835e-01j), (1.270009984804605363e-01-6.612690836024776031e-02j), (2.874621975236549450e-03+1.003445376049481030e-01j), (3.780667292055981399e-01-2.234311513356475321e-02j), (1.117641267398124770e-02-1.278739864121691827e-01j), (-1.458905180410652591e-01-3.810114617308017759e-02j), (2.395016872850989909e-01-8.371444486398814389e-02j), (3.111791914104049539e-01-4.032724629133820349e-01j), (-5.720488403093111629e-02+5.957485496412623371e-02j), (-7.396058549445806707e-02+5.054414719082641616e-01j), (-5.469304697387997530e-03-6.802946507803431242e-02j), (-2.018650313892069170e-01-5.747706807290459304e-03j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (-3.802859041879064900e-02-2.248887865233794303e-01j), (2.425147817289248497e-01-2.023652861926988344e-01j), (-1.824422951426397238e-02-1.082068130947792667e-01j), (3.802859041147698543e-02+2.248887865249742102e-01j), (1.416824632452453048e-01+1.583265965307113776e-01j), (-2.993409915702974211e-01-8.301988720013963111e-03j), (-6.210644348516247693e-02-4.943055182915965795e-01j), (3.855994540154798755e-02-1.483446560021720040e-01j), (-5.896834509691500914e-02-7.207321574050967392e-03j), (1.335861217183854921e-01+1.797220320377213021e-01j), (1.962492737392975695e-01-1.825965786837574489e-02j), (1.152350371529329981e-01+9.561062931479949456e-02j), (-5.524442625391483286e-02+5.548619899411467993e-02j), (3.921906067855032707e-01+1.906538220081510637e-01j), (1.293440199903647947e-01+2.228959765994683595e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (2.150456097551273205e-01-1.510021283740516640e-01j), (-1.498386299839146452e-01-8.065033299717655479e-02j), (2.088269715375909719e-01-2.055195528983471687e-01j), (-2.150456097514943654e-01+1.510021283770913436e-01j), (1.072413543231555272e-01-5.314103903824495267e-01j), (-2.472572785777208890e-02+3.961026937593543039e-03j), (9.471055350832702224e-02+7.867051478643048712e-02j), (2.909100078113903767e-02+3.561244479179074829e-01j), (8.213857991096816524e-02+1.043390372766430652e-01j), (1.428165455165639475e-01-2.451932275199485492e-02j), (1.186156672275241603e-01+2.710858602100955084e-01j), (2.332384039308649515e-01+2.991723141544803261e-02j), (-1.345798963910497803e-01+1.010387421123769558e-01j), (2.178134196557471036e-01-1.405661222415997558e-01j), (-1.805692411405902531e-01+1.177662643928435900e-02j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (1.442689998959224840e-01-1.312244112380041121e-02j), (-5.993361505884049062e-02-1.678896269019719556e-02j), (2.329808212851477989e-01+2.088643596144109937e-01j), (-1.442689999059989792e-01+1.312244112094513443e-02j), (-3.711764664243544232e-02+1.781408030465921888e-01j), (5.706757075680646968e-02+1.657930265789889779e-01j), (1.492954209116470199e-01-9.680228351929190400e-02j), (9.030483261047266008e-02-3.587944254747996164e-01j), (1.730455515676525280e-01+3.230659866957091841e-01j), (-3.080634045483009453e-01+2.072265037220146489e-01j), (2.126308865810259130e-01+8.535062170079418808e-02j), (1.827573867122604667e-01-8.473568978226738227e-03j), (1.049777804460921005e-01-1.889843864325543854e-01j), (9.178573118304099443e-02-4.260107312726625350e-01j), (-9.571671757127678606e-03-1.702302435088777210e-01j)
 (0.000000000000000000e+00+0.000000000000000000e+00j), (5.741749788746825650e-02-3.535426434480948982e-02j), (-9.202929351002711589e-02+3.188532345595151279e-02j), (3.228209461260822533e-01+1.821769030519210242e-01j), (-5.741749788403085336e-02+3.535426434562783521e-02j), (-2.102759919616492557e-01+1.406644978954699199e-01j), (3.350179950700150622e-01-2.229026447075041495e-01j), (-1.563589492608609688e-01+2.091286063369603987e-01j), (-1.079013270662795843e-02-2.746235416444056665e-01j), (1.848812142015764659e-01-2.033258282476816670e-01j), (1.722759972301738385e-01-1.990913215483052223e-01j), (-3.388997911148716735e-02+4.007679255558124071e-02j), (2.856227710082399063e-01-1.942811651646187410e-01j), (-7.643815349171811935e-02+1.365452906507158004e-01j), (3.125554773281996046e-01+2.482440652337465914e-01j), (1.274454977157218893e-01+8.608924317763425038e-02j)
